model_label,marker_kind,eligibility,retained_labels,retained_class_count,site_kind,site_role,layer,discovery_oof_logistic_balanced_accuracy,discovery_oof_ncc_balanced_accuracy,discovery_selection_score,discovery_oof_rows,discovery_fold_count,discovery_pca_components_min,discovery_pca_components_max,confirmation_logistic_balanced_accuracy,confirmation_ncc_balanced_accuracy,confirmation_class_balanced_snr,confirmation_class_balanced_snr_db,confirmation_signal_power,confirmation_noise_power,confirmation_rows,confirmation_seed_count,confirmation_support_min,confirmation_support_max,confirmation_pca_components,chance_balanced_accuracy
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,item_end,completed_item_endpoint,20,0.449264007597341,0.41068376068376067,0.4299738841405508,67,13,16,16,0.48148148148148145,0.6111111111111112,0.7477148773167398,-1.2626397809039895,394.8377990722656,528.0593058268229,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,item_end,completed_item_endpoint,21,0.598338081671415,0.6214862298195631,0.6099121557454891,67,13,16,16,0.6111111111111112,0.574074074074074,0.8045301778699968,-0.9445766090415858,369.0491027832031,458.7138095431858,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,item_end,completed_item_endpoint,22,0.7057454890788224,0.7254985754985755,0.715622032288699,67,13,16,16,0.6296296296296295,0.6296296296296295,0.725362710854726,-1.394447742122698,443.3204345703125,611.1706983778212,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,item_end,completed_item_endpoint,23,0.4375356125356125,0.48352326685660013,0.4605294396961063,67,13,16,16,0.537037037037037,0.38888888888888884,0.791893058780267,-1.0133346376087429,568.2656860351562,717.6040751139323,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,item_end,completed_item_endpoint,24,0.5122269705603039,0.4634615384615384,0.48784425451092117,67,13,16,16,0.4259259259259259,0.37037037037037035,0.758453992377091,-1.20070758269155,591.957763671875,780.4794616699219,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,item_end,completed_item_endpoint,25,0.49710351377018047,0.45080721747388414,0.47395536562203233,67,13,16,16,0.5555555555555556,0.37037037037037035,0.7260445451173303,-1.3903673314952005,567.5089721679688,781.6448398166233,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,item_end,completed_item_endpoint,26,0.4717948717948718,0.39062203228869896,0.4312084520417854,67,13,16,16,0.4629629629629629,0.35185185185185186,0.6713855152985729,-1.7302803260507418,567.8343505859375,845.7649705674913,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,item_end,completed_item_endpoint,27,0.3724121557454891,0.3495726495726495,0.3609924026590693,67,13,16,16,0.4444444444444444,0.31481481481481477,0.66729094545071,-1.7568476810213123,543.619384765625,814.6662089029948,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,item_end,completed_item_endpoint,28,0.40080721747388415,0.3221035137701804,0.3614553656220323,67,13,16,16,0.4259259259259259,0.3888888888888889,0.6474167066561001,-1.888160977741336,523.2387084960938,808.1946343315972,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,item_end,completed_item_endpoint,29,0.361301044634378,0.3804368471035138,0.3708689458689459,67,13,16,16,0.3888888888888889,0.5,0.6387122310748111,-1.9469476720284535,558.5357055664062,874.4715983072916,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,item_end,completed_item_endpoint,30,0.4205603038936372,0.252659069325736,0.3366096866096866,67,13,16,16,0.4444444444444444,0.35185185185185186,0.5456605420693736,-2.6307744988390125,559.0374145507812,1024.5150078667534,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,item_end,completed_item_endpoint,31,0.4153133903133903,0.36284425451092117,0.38907882241215574,67,13,16,16,0.40740740740740733,0.3333333333333333,0.5561030242742804,-2.5484474307799934,532.6051635742188,957.7454901801216,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,item_end,completed_item_endpoint,32,0.39432573599240267,0.3072886989553656,0.3508072174738841,67,13,16,16,0.3333333333333333,0.2962962962962963,0.4613714963076985,-3.359492398510369,519.2564697265625,1125.4628295898438,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,item_end,completed_item_endpoint,33,0.4338319088319088,0.3165479582146249,0.37518993352326685,67,13,16,16,0.3888888888888889,0.2962962962962963,0.4734202558385881,-3.2475316421275036,537.3854370117188,1135.1128946940105,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,item_end,completed_item_endpoint,34,0.4467948717948718,0.3165479582146249,0.3816714150047483,67,13,16,16,0.37037037037037035,0.31481481481481477,0.5098273250921274,-2.925768914663929,525.4016723632812,1030.5482788085938,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,item_end,completed_item_endpoint,35,0.40451092117758786,0.2887701804368471,0.34664055080721745,67,13,16,16,0.3888888888888889,0.3148148148148148,0.5301057798604283,-2.7563746053907865,485.02093505859375,914.9512295193142,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,item_end,completed_item_endpoint,36,0.4153133903133903,0.2887701804368471,0.3520417853751187,67,13,16,16,0.35185185185185186,0.35185185185185186,0.47328457826267495,-3.2487764656631613,478.8069763183594,1011.6682400173611,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,item_end,completed_item_endpoint,37,0.44988129154795825,0.2795109211775879,0.36469610636277305,67,13,16,16,0.4074074074074074,0.3148148148148148,0.45701804871037666,-3.4006664828782904,466.23577880859375,1020.1692911783854,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,item_end,completed_item_endpoint,38,0.4236467236467237,0.2980294396961064,0.36083808167141507,67,13,16,16,0.40740740740740733,0.3333333333333333,0.4984465889227247,-3.023813717131691,440.0330505371094,882.8088311089409,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,item_end,completed_item_endpoint,39,0.44679487179487176,0.2980294396961064,0.3724121557454891,67,13,16,16,0.4444444444444444,0.31481481481481477,0.4782869111078653,-3.2031150395222205,401.7423400878906,839.9609747992622,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,item_end,completed_item_endpoint,40,0.37210351377018047,0.2748812915479582,0.3234924026590693,67,13,16,16,0.3333333333333333,0.3888888888888889,0.4983205095203574,-3.0249123807835576,421.6501770019531,846.1425306532118,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,item_end,completed_item_endpoint,41,0.3659306742640076,0.3150047483380817,0.34046771130104464,67,13,16,16,0.37037037037037035,0.35185185185185186,0.44084459424715133,-3.5571448027269663,449.1340637207031,1018.8036092122396,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,0,0.125,0.041666666666666664,0.08333333333333333,24,3,8,8,0.125,0.25,,,983.8582153320312,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,1,0.375,0.20833333333333331,0.29166666666666663,24,3,8,8,0.125,0.25,,,996.8660278320312,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,2,0.45833333333333326,0.41666666666666663,0.43749999999999994,24,3,8,8,0.25,0.25,,,923.4942016601562,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,3,0.45833333333333326,0.45833333333333326,0.45833333333333326,24,3,8,8,0.25,0.25,,,1280.4359130859375,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,4,0.5,0.45833333333333326,0.47916666666666663,24,3,8,8,0.25,0.25,,,1346.3603515625,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,5,0.45833333333333326,0.45833333333333326,0.45833333333333326,24,3,8,8,0.375,0.375,,,1144.9600830078125,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,6,0.3333333333333333,0.29166666666666663,0.3125,24,3,8,8,0.375,0.5,,,1104.327392578125,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,7,0.3333333333333333,0.29166666666666663,0.3125,24,3,8,8,0.375,0.375,,,1239.535400390625,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,8,0.3333333333333333,0.29166666666666663,0.3125,24,3,8,8,0.375,0.5,,,1355.2572021484375,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,9,0.41666666666666663,0.41666666666666663,0.41666666666666663,24,3,8,8,0.5,0.375,,,1434.868896484375,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,10,0.3333333333333333,0.3333333333333333,0.3333333333333333,24,3,8,8,0.375,0.5,,,1336.88134765625,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,11,0.3333333333333333,0.29166666666666663,0.3125,24,3,8,8,0.5,0.5,,,963.7222900390625,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,12,0.41666666666666663,0.41666666666666663,0.41666666666666663,24,3,8,8,0.375,0.5,,,1173.1312255859375,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,13,0.3333333333333333,0.41666666666666663,0.375,24,3,8,8,0.5,0.375,,,1192.3218994140625,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,14,0.375,0.41666666666666663,0.3958333333333333,24,3,8,8,0.375,0.375,,,864.304931640625,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,15,0.41666666666666663,0.41666666666666663,0.41666666666666663,24,3,8,8,0.375,0.25,,,606.2020263671875,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,16,0.375,0.45833333333333337,0.4166666666666667,24,3,8,8,0.375,0.375,,,717.3340454101562,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,17,0.45833333333333326,0.45833333333333326,0.45833333333333326,24,3,8,8,0.375,0.375,,,685.6484985351562,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,18,0.4583333333333333,0.41666666666666663,0.4375,24,3,8,8,0.25,0.125,,,621.6331787109375,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,19,0.45833333333333326,0.45833333333333326,0.45833333333333326,24,3,8,8,0.25,0.125,,,516.3184814453125,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,20,0.3333333333333333,0.45833333333333326,0.39583333333333326,24,3,8,8,0.375,0.125,,,541.0576171875,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,21,0.375,0.29166666666666663,0.3333333333333333,24,3,8,8,0.375,0.125,,,511.5323486328125,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,22,0.45833333333333326,0.5,0.47916666666666663,24,3,8,8,0.375,0.25,,,620.9969482421875,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,23,0.5416666666666667,0.5833333333333333,0.5625,24,3,8,8,0.375,0.375,,,782.6072998046875,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,24,0.4583333333333333,0.5,0.47916666666666663,24,3,8,8,0.375,0.5,,,865.146240234375,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,25,0.49999999999999994,0.45833333333333326,0.47916666666666663,24,3,8,8,0.375,0.375,,,788.2161865234375,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,26,0.5833333333333333,0.5,0.5416666666666666,24,3,8,8,0.375,0.375,,,842.79345703125,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,27,0.41666666666666663,0.5416666666666666,0.47916666666666663,24,3,8,8,0.375,0.375,,,798.4187622070312,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,28,0.5,0.5833333333333333,0.5416666666666666,24,3,8,8,0.375,0.375,,,928.34228515625,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,29,0.45833333333333326,0.45833333333333326,0.45833333333333326,24,3,8,8,0.25,0.375,,,773.0732421875,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,30,0.25,0.375,0.3125,24,3,8,8,0.375,0.375,,,803.8631591796875,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,24,3,8,8,0.375,0.375,,,864.2412109375,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,32,0.29166666666666663,0.29166666666666663,0.29166666666666663,24,3,8,8,0.25,0.25,,,888.0992431640625,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,33,0.29166666666666663,0.375,0.3333333333333333,24,3,8,8,0.25,0.25,,,805.2200317382812,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,34,0.25,0.3333333333333333,0.29166666666666663,24,3,8,8,0.25,0.25,,,895.1190795898438,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,35,0.24999999999999997,0.375,0.3125,24,3,8,8,0.375,0.375,,,792.0185546875,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,36,0.20833333333333331,0.3333333333333333,0.2708333333333333,24,3,8,8,0.125,0.25,,,732.4584350585938,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,37,0.20833333333333331,0.3333333333333333,0.2708333333333333,24,3,8,8,0.25,0.25,,,681.16162109375,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,38,0.20833333333333331,0.2916666666666667,0.25,24,3,8,8,0.25,0.25,,,632.184814453125,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,39,0.24999999999999997,0.24999999999999997,0.24999999999999997,24,3,8,8,0.25,0.25,,,637.8517456054688,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,40,0.2916666666666667,0.3333333333333333,0.3125,24,3,8,8,0.25,0.25,,,459.4842224121094,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,item_end,completed_item_endpoint,41,0.375,0.29166666666666663,0.3333333333333333,24,3,8,8,0.25,0.125,,,315.4537353515625,0.0,8,1,1,1,16,0.125
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,0,0.125,0.2,0.1625,39,4,16,16,0.5,0.1,0.20710456937286953,-6.838103191097766,278.60357666015625,1345.2314331054688,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,1,0.225,0.15,0.1875,39,4,16,16,0.4333333333333333,0.1,0.16107216546010011,-7.929795026069084,242.0638885498047,1502.8287963867188,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,2,0.1,0.15,0.125,39,4,16,16,0.5,0.1,0.1985444460711891,-7.021422570482041,272.58001708984375,1372.8916748046875,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,3,0.15,0.2,0.175,39,4,16,16,0.5666666666666667,0.16666666666666666,0.26599062146892655,-5.751336758354676,359.1944885253906,1350.40283203125,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,4,0.15,0.175,0.16249999999999998,39,4,16,16,0.6333333333333333,0.16666666666666666,0.3595341267933643,-4.442598803169362,503.5025939941406,1400.4306030273438,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,5,0.15,0.125,0.1375,39,4,16,16,0.39999999999999997,0.16666666666666666,0.21281140698514098,-6.7200509696942765,272.72174072265625,1281.5184326171875,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,6,0.15,0.125,0.1375,39,4,16,16,0.5333333333333334,0.16666666666666666,0.21198218981064124,-6.737006258254123,296.40093994140625,1398.235107421875,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,7,0.2,0.2,0.2,39,4,16,16,0.6333333333333334,0.16666666666666666,0.2330412409192781,-6.325672158033203,363.2118225097656,1558.5731567382813,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,8,0.225,0.3,0.2625,39,4,16,16,0.5,0.16666666666666666,0.21087515452301847,-6.759745861646694,347.6638488769531,1648.6714599609375,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,9,0.23333333333333334,0.3,0.26666666666666666,39,4,16,16,0.4666666666666666,0.2,0.23284370022887774,-6.329355077542134,350.56829833984375,1505.5949462890626,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,10,0.3,0.225,0.2625,39,4,16,16,0.6,0.29999999999999993,0.33641145615601814,-4.731292231576381,403.4732360839844,1199.3445190429688,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,11,0.225,0.325,0.275,39,4,16,16,0.6333333333333333,0.16666666666666666,0.20861466294766887,-6.806551694787117,274.906005859375,1317.7693359375,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,12,0.30833333333333335,0.25,0.2791666666666667,39,4,16,16,0.4333333333333333,0.29999999999999993,0.3172464384410811,-4.986032448016352,437.503173828125,1379.0640991210937,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,13,0.30833333333333335,0.3,0.3041666666666667,39,4,16,16,0.36666666666666664,0.3333333333333333,0.34617992463518643,-4.606981209579015,510.983154296875,1476.062353515625,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,14,0.325,0.275,0.30000000000000004,39,4,16,16,0.3333333333333333,0.3333333333333333,0.3727971590930649,-4.285274058537498,573.3058471679688,1537.8492919921875,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,15,0.3,0.225,0.2625,39,4,16,16,0.39999999999999997,0.4,0.46588785213577966,-3.3171861348219087,708.7843017578125,1521.3624877929688,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,16,0.3,0.3,0.3,39,4,16,16,0.4333333333333333,0.4333333333333333,0.4710907730187374,-3.2689540195215123,676.8070678710938,1436.6807983398437,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,17,0.45,0.425,0.4375,39,4,16,16,0.4333333333333333,0.3333333333333333,0.4485145933600241,-3.4822342171103133,633.9078979492188,1413.3495483398438,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,18,0.4,0.3,0.35,39,4,16,16,0.4333333333333333,0.3333333333333333,0.4194651092116857,-3.7730415761720955,640.7911376953125,1527.6387084960938,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,19,0.45,0.425,0.4375,39,4,16,16,0.4333333333333333,0.36666666666666664,0.3946864974380328,-4.0374773093526874,602.5279541015625,1526.5988525390626,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,20,0.425,0.4,0.4125,39,4,16,16,0.36666666666666664,0.39999999999999997,0.4400474328233959,-3.5650050827928412,687.3519897460938,1561.9952270507813,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,21,0.325,0.375,0.35,39,4,16,16,0.4333333333333333,0.3333333333333333,0.44801743865095117,-3.487050811748868,602.0564575195312,1343.823712158203,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,22,0.225,0.275,0.25,39,4,16,16,0.5333333333333334,0.4333333333333333,0.4660708716346761,-3.315480386327992,553.9492797851562,1188.5515991210937,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,23,0.4,0.3,0.35,39,4,16,16,0.5,0.5,0.5464824667163842,-2.6242376734735395,771.2633666992188,1411.3231689453125,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,24,0.375,0.35,0.3625,39,4,16,16,0.5333333333333333,0.6333333333333333,0.5174307740735584,-2.8614774528920135,788.3395385742188,1523.565234375,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,25,0.325,0.3,0.3125,39,4,16,16,0.4999999999999999,0.5,0.5369367776445269,-2.700768478880413,785.129150390625,1462.2376098632812,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,26,0.38333333333333336,0.325,0.3541666666666667,39,4,16,16,0.4333333333333334,0.4333333333333333,0.521620722806669,-2.826451633999615,787.7890625,1510.2717895507812,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,27,0.35,0.3,0.32499999999999996,39,4,16,16,0.4333333333333333,0.5666666666666667,0.5096755335648593,-2.9270621375836994,761.0116577148438,1493.1296630859374,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,28,0.4083333333333333,0.35,0.37916666666666665,39,4,16,16,0.4,0.4666666666666667,0.4232952374297755,-3.733566178231876,644.4037475585938,1522.3505737304688,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,29,0.35,0.325,0.3375,39,4,16,16,0.39999999999999997,0.29999999999999993,0.29714147464959634,-5.270367256640618,501.64697265625,1688.2428588867188,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,30,0.35,0.375,0.3625,39,4,16,16,0.3333333333333333,0.4,0.33611232612150893,-4.735155605195256,582.0506591796875,1731.7147094726563,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,31,0.375,0.325,0.35,39,4,16,16,0.39999999999999997,0.5333333333333333,0.41761199423774237,-3.792270364510502,727.9534912109375,1743.1335815429688,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,32,0.4083333333333333,0.325,0.3666666666666667,39,4,16,16,0.4666666666666666,0.7,0.42446009010078994,-3.7216313807921972,759.2676391601562,1788.784521484375,30,3,3,3,16,0.1
