model_label,seed,gold_count,patch_layer,normalized_recovery_full_minus_endpoint,expected_absolute_error_reduction_full_minus_endpoint,strict_absolute_error_reduction_full_minus_endpoint,clean_strict_correct
Gemma4-E4B,1234,9,32,0.0,0.0,0.0,False
Gemma4-E4B,1234,9,33,0.0,0.0,0.0,False
Gemma4-E4B,1234,9,34,0.0,0.0,0.0,False
Gemma4-E4B,1234,9,35,0.0,0.0,0.0,False
Gemma4-E4B,1234,9,36,0.0,0.0,0.0,False
Gemma4-E4B,1234,9,37,0.0,0.0,0.0,False
Gemma4-E4B,1234,9,38,0.0,0.0,0.0,False
Gemma4-E4B,1234,9,39,0.0,0.0,0.0,False
Gemma4-E4B,1234,9,40,0.0,0.0,0.0,False
Gemma4-E4B,1234,9,41,0.0,0.0,0.0,False
Gemma4-E4B,1234,10,0,0.9829616375768585,6.951973968369897,8.0,False
Gemma4-E4B,1234,10,1,0.9810757659290958,6.93863618375884,8.0,False
Gemma4-E4B,1234,10,2,0.9887749534297988,6.99308851336799,8.0,False
Gemma4-E4B,1234,10,3,0.985222044987191,6.96796064869781,8.0,False
Gemma4-E4B,1234,10,4,0.9937645722542673,7.028377479746478,8.0,False
Gemma4-E4B,1234,10,5,0.9906496319080078,7.006347134540327,8.0,False
Gemma4-E4B,1234,10,6,1.0318973766092832,7.298070876805713,9.0,False
Gemma4-E4B,1234,10,7,1.0184589826255586,7.203028139042464,8.0,False
Gemma4-E4B,1234,10,8,1.0059595009342364,7.114625837249285,8.0,False
Gemma4-E4B,1234,10,9,0.9721593858241571,6.875575286962876,8.0,False
Gemma4-E4B,1234,10,10,0.9587662007077157,6.780852287891836,8.0,False
Gemma4-E4B,1234,10,11,0.9042488969380793,6.395279888986706,7.0,False
Gemma4-E4B,1234,10,12,0.9409417104546519,6.654788983382587,8.0,False
Gemma4-E4B,1234,10,13,0.954570199617482,6.751176165004208,8.0,False
Gemma4-E4B,1234,10,14,0.9387729590845703,6.639450538328067,8.0,False
Gemma4-E4B,1234,10,15,0.9346360570656423,6.610192392286701,8.0,False
Gemma4-E4B,1234,10,16,0.8608458820145435,6.088313046780111,7.0,False
Gemma4-E4B,1234,10,17,0.01877488015341181,0.13278491560214079,0.0,False
Gemma4-E4B,1234,10,18,0.010857261972759425,0.07678773994523702,0.0,False
Gemma4-E4B,1234,10,19,0.02027356296951805,0.14338431595116852,0.0,False
Gemma4-E4B,1234,10,20,-0.00046375463256888034,-0.00327989415871599,0.0,False
Gemma4-E4B,1234,10,21,-0.01039680938814043,-0.07353119944602682,0.0,False
Gemma4-E4B,1234,10,22,-0.0032986799257842723,-0.02332983923011156,0.0,False
Gemma4-E4B,1234,10,23,0.0,0.0,0.0,False
Gemma4-E4B,1234,10,24,0.0,0.0,0.0,False
Gemma4-E4B,1234,10,25,0.0,0.0,0.0,False
Gemma4-E4B,1234,10,26,0.0,0.0,0.0,False
Gemma4-E4B,1234,10,27,0.0,0.0,0.0,False
Gemma4-E4B,1234,10,28,0.0,0.0,0.0,False
Gemma4-E4B,1234,10,29,0.0,0.0,0.0,False
Gemma4-E4B,1234,10,30,0.0,0.0,0.0,False
Gemma4-E4B,1234,10,31,0.0,0.0,0.0,False
Gemma4-E4B,1234,10,32,0.0,0.0,0.0,False
Gemma4-E4B,1234,10,33,0.0,0.0,0.0,False
Gemma4-E4B,1234,10,34,0.0,0.0,0.0,False
Gemma4-E4B,1234,10,35,0.0,0.0,0.0,False
Gemma4-E4B,1234,10,36,0.0,0.0,0.0,False
Gemma4-E4B,1234,10,37,0.0,0.0,0.0,False
Gemma4-E4B,1234,10,38,0.0,0.0,0.0,False
Gemma4-E4B,1234,10,39,0.0,0.0,0.0,False
Gemma4-E4B,1234,10,40,0.0,0.0,0.0,False
Gemma4-E4B,1234,10,41,0.0,0.0,0.0,False
Gemma4-E4B,1235,1,0,1.2959200997338136,0.30422915080546686,10.0,True
Gemma4-E4B,1235,1,1,1.4459502176249797,0.33945009951260463,10.0,True
Gemma4-E4B,1235,1,2,1.1451992413137337,0.26884604441238724,10.0,True
Gemma4-E4B,1235,1,3,1.3140179970278891,0.3084777984854219,10.0,True
Gemma4-E4B,1235,1,4,1.4381986562236113,0.3376303492494217,10.0,True
Gemma4-E4B,1235,1,5,1.2796026769035993,0.30039848586556084,10.0,True
Gemma4-E4B,1235,1,6,1.2497902357535415,0.2933997413778544,10.0,True
Gemma4-E4B,1235,1,7,1.5252474270614083,0.3580658480398813,10.0,True
Gemma4-E4B,1235,1,8,1.2768764196754365,0.2997584719313904,10.0,True
Gemma4-E4B,1235,1,9,1.2726776199207466,0.29877276510885253,10.0,True
Gemma4-E4B,1235,1,10,1.5078547280611705,0.3539827521390273,10.0,True
Gemma4-E4B,1235,1,11,1.4426840697574848,0.3386833412901362,10.0,True
Gemma4-E4B,1235,1,12,1.3709421154678336,0.32184125832904287,10.0,True
Gemma4-E4B,1235,1,13,1.236479344860282,0.2902748874352754,10.0,True
Gemma4-E4B,1235,1,14,1.2039205714749128,0.28263141622101373,10.0,True
Gemma4-E4B,1235,1,15,1.229431124065044,0.28862025284193504,10.0,True
Gemma4-E4B,1235,1,16,1.8862418553612277,0.4428126070335241,10.0,True
Gemma4-E4B,1235,1,17,0.6737534415018807,0.15816981108826123,0.0,True
Gemma4-E4B,1235,1,18,0.6453873071909576,0.15151060042024356,0.0,True
Gemma4-E4B,1235,1,19,0.5567392081143252,0.1306996446304982,0.0,True
Gemma4-E4B,1235,1,20,0.27288177383489515,0.064061503746359,0.0,True
Gemma4-E4B,1235,1,21,0.31637232447197616,0.07427131011567067,0.0,True
Gemma4-E4B,1235,1,22,0.3476891120430883,0.08162321374821069,0.0,True
Gemma4-E4B,1235,1,23,0.0,0.0,0.0,True
Gemma4-E4B,1235,1,24,0.0,0.0,0.0,True
Gemma4-E4B,1235,1,25,0.0,0.0,0.0,True
Gemma4-E4B,1235,1,26,0.0,0.0,0.0,True
Gemma4-E4B,1235,1,27,0.0,0.0,0.0,True
Gemma4-E4B,1235,1,28,0.0,0.0,0.0,True
Gemma4-E4B,1235,1,29,0.0,0.0,0.0,True
Gemma4-E4B,1235,1,30,0.0,0.0,0.0,True
Gemma4-E4B,1235,1,31,0.0,0.0,0.0,True
Gemma4-E4B,1235,1,32,0.0,0.0,0.0,True
Gemma4-E4B,1235,1,33,0.0,0.0,0.0,True
Gemma4-E4B,1235,1,34,0.0,0.0,0.0,True
Gemma4-E4B,1235,1,35,0.0,0.0,0.0,True
Gemma4-E4B,1235,1,36,0.0,0.0,0.0,True
Gemma4-E4B,1235,1,37,0.0,0.0,0.0,True
Gemma4-E4B,1235,1,38,0.0,0.0,0.0,True
Gemma4-E4B,1235,1,39,0.0,0.0,0.0,True
Gemma4-E4B,1235,1,40,0.0,0.0,0.0,True
Gemma4-E4B,1235,1,41,0.0,0.0,0.0,True
Gemma4-E4B,1235,2,0,1.0249250052094012,0.6583357660209488,10.0,True
Gemma4-E4B,1235,2,1,0.978979480189599,0.6285554208167214,10.0,True
Gemma4-E4B,1235,2,2,0.9586596389047787,0.6151688958298078,10.0,True
Gemma4-E4B,1235,2,3,1.0125825454148878,0.6494256420919489,10.0,True
Gemma4-E4B,1235,2,4,0.9518736807753991,0.6092428354945667,10.0,True
Gemma4-E4B,1235,2,5,0.9998942398530726,0.6417205549936615,10.0,True
Gemma4-E4B,1235,2,6,1.0254451707137207,0.6579833222806071,10.0,True
Gemma4-E4B,1235,2,7,1.026527668308007,0.6591647336091682,10.0,True
Gemma4-E4B,1235,2,8,1.145957094460687,0.7352378556656696,10.0,True
Gemma4-E4B,1235,2,9,0.910997270884347,0.5848317737698321,10.0,True
Gemma4-E4B,1235,2,10,0.9449972647210172,0.6070291370795915,10.0,True
Gemma4-E4B,1235,2,11,1.064247915483206,0.683457325407087,10.0,True
Gemma4-E4B,1235,2,12,0.9907889456705407,0.6360108256872534,10.0,True
Gemma4-E4B,1235,2,13,0.9580723132585012,0.6152892229843627,10.0,True
Gemma4-E4B,1235,2,14,0.9916119221842304,0.6370325795269396,10.0,True
Gemma4-E4B,1235,2,15,0.999026886573446,0.6416880864584398,10.0,True
Gemma4-E4B,1235,2,16,1.0471875615438564,0.6725252280890339,10.0,True
Gemma4-E4B,1235,2,17,-0.15893838256366716,-0.10213266677432342,0.0,True
Gemma4-E4B,1235,2,18,-0.09267917062136014,-0.05955497153873668,0.0,True
Gemma4-E4B,1235,2,19,-0.05325169273894101,-0.034219156518069394,0.0,True
Gemma4-E4B,1235,2,20,-0.14116388898957,-0.09071090445357988,0.0,True
Gemma4-E4B,1235,2,21,-0.2741165352330119,-0.1761453231038803,0.0,True
Gemma4-E4B,1235,2,22,-0.011520328491468279,-0.0074028806130486124,0.0,True
Gemma4-E4B,1235,2,23,0.0,0.0,0.0,True
Gemma4-E4B,1235,2,24,0.0,0.0,0.0,True
Gemma4-E4B,1235,2,25,0.0,0.0,0.0,True
Gemma4-E4B,1235,2,26,0.0,0.0,0.0,True
Gemma4-E4B,1235,2,27,0.0,0.0,0.0,True
Gemma4-E4B,1235,2,28,0.0,0.0,0.0,True
Gemma4-E4B,1235,2,29,0.0,0.0,0.0,True
Gemma4-E4B,1235,2,30,0.0,0.0,0.0,True
Gemma4-E4B,1235,2,31,0.0,0.0,0.0,True
Gemma4-E4B,1235,2,32,0.0,0.0,0.0,True
Gemma4-E4B,1235,2,33,0.0,0.0,0.0,True
Gemma4-E4B,1235,2,34,0.0,0.0,0.0,True
Gemma4-E4B,1235,2,35,0.0,0.0,0.0,True
Gemma4-E4B,1235,2,36,0.0,0.0,0.0,True
Gemma4-E4B,1235,2,37,0.0,0.0,0.0,True
Gemma4-E4B,1235,2,38,0.0,0.0,0.0,True
Gemma4-E4B,1235,2,39,0.0,0.0,0.0,True
Gemma4-E4B,1235,2,40,0.0,0.0,0.0,True
Gemma4-E4B,1235,2,41,0.0,0.0,0.0,True
Gemma4-E4B,1235,3,0,0.984097687360213,1.6829003384937424,10.0,True
Gemma4-E4B,1235,3,1,0.9626259026307391,1.6522050400614021,10.0,True
Gemma4-E4B,1235,3,2,1.0196627369580884,1.748227363701086,10.0,True
Gemma4-E4B,1235,3,3,0.9757886690561083,1.674778597433107,10.0,True
Gemma4-E4B,1235,3,4,0.9633431761426329,1.6568833336857947,10.0,True
Gemma4-E4B,1235,3,5,0.9748811973102856,1.6763599603088286,10.0,True
Gemma4-E4B,1235,3,6,0.9955266524713305,1.7111262041798334,10.0,True
Gemma4-E4B,1235,3,7,1.017511822739426,1.7506002177355178,10.0,True
Gemma4-E4B,1235,3,8,1.024170918681435,1.7610136580642055,10.0,True
Gemma4-E4B,1235,3,9,0.9611812554091271,1.6521515690074673,10.0,True
Gemma4-E4B,1235,3,10,0.9876855052617715,1.6952991457818902,10.0,True
Gemma4-E4B,1235,3,11,0.9689079469210512,1.6624556030379223,10.0,True
Gemma4-E4B,1235,3,12,0.9680494969984876,1.661174374967397,10.0,True
Gemma4-E4B,1235,3,13,0.9730128799818477,1.6674820302728448,10.0,True
Gemma4-E4B,1235,3,14,0.9657058357764288,1.6583784613455996,10.0,True
Gemma4-E4B,1235,3,15,0.9505298537231333,1.6357477632865665,10.0,True
Gemma4-E4B,1235,3,16,0.9593625935562311,1.6509478481330233,10.0,True
Gemma4-E4B,1235,3,17,0.032093367848503224,0.055228833128068366,0.0,True
Gemma4-E4B,1235,3,18,0.08654349094571905,0.1489309580198679,0.0,True
Gemma4-E4B,1235,3,19,0.05283505186808993,0.09092278120233699,0.0,True
Gemma4-E4B,1235,3,20,0.018188054451335638,0.03129945816091362,0.0,True
Gemma4-E4B,1235,3,21,0.014049693862165081,0.02417783641395399,0.0,True
Gemma4-E4B,1235,3,22,-0.01511359678733546,-0.026008685622303407,0.0,True
Gemma4-E4B,1235,3,23,0.0,0.0,0.0,True
Gemma4-E4B,1235,3,24,0.0,0.0,0.0,True
Gemma4-E4B,1235,3,25,0.0,0.0,0.0,True
Gemma4-E4B,1235,3,26,0.0,0.0,0.0,True
Gemma4-E4B,1235,3,27,0.0,0.0,0.0,True
Gemma4-E4B,1235,3,28,0.0,0.0,0.0,True
Gemma4-E4B,1235,3,29,0.0,0.0,0.0,True
Gemma4-E4B,1235,3,30,0.0,0.0,0.0,True
Gemma4-E4B,1235,3,31,0.0,0.0,0.0,True
Gemma4-E4B,1235,3,32,0.0,0.0,0.0,True
Gemma4-E4B,1235,3,33,0.0,0.0,0.0,True
Gemma4-E4B,1235,3,34,0.0,0.0,0.0,True
Gemma4-E4B,1235,3,35,0.0,0.0,0.0,True
Gemma4-E4B,1235,3,36,0.0,0.0,0.0,True
Gemma4-E4B,1235,3,37,0.0,0.0,0.0,True
Gemma4-E4B,1235,3,38,0.0,0.0,0.0,True
Gemma4-E4B,1235,3,39,0.0,0.0,0.0,True
Gemma4-E4B,1235,3,40,0.0,0.0,0.0,True
Gemma4-E4B,1235,3,41,0.0,0.0,0.0,True
Gemma4-E4B,1235,4,0,1.057890935224805,2.6891931990593854,10.0,True
Gemma4-E4B,1235,4,1,1.046421938662589,2.6600386364025157,10.0,True
Gemma4-E4B,1235,4,2,1.062201532325912,2.7001508772303575,10.0,True
Gemma4-E4B,1235,4,3,1.016995654339567,2.585236063622891,10.0,True
Gemma4-E4B,1235,4,4,0.9989676409105815,2.539408266549011,10.0,True
Gemma4-E4B,1235,4,5,0.9251201271755651,2.3516854823836946,10.0,True
Gemma4-E4B,1235,4,6,1.049631735289562,2.6681980439295168,10.0,True
Gemma4-E4B,1235,4,7,1.0665212760358889,2.7111318063788628,10.0,True
Gemma4-E4B,1235,4,8,1.0642921989591891,2.705465419877908,10.0,True
Gemma4-E4B,1235,4,9,1.0134675061315326,2.5762673960122706,10.0,True
Gemma4-E4B,1235,4,10,1.048924427264437,2.6664000439018456,10.0,True
Gemma4-E4B,1235,4,11,1.0710595277712531,2.7226681900418606,10.0,True
Gemma4-E4B,1235,4,12,1.05252910483383,2.675563251640604,10.0,True
Gemma4-E4B,1235,4,13,0.7751199577090289,1.9703801680495237,9.0,True
Gemma4-E4B,1235,4,14,0.792326469237015,2.0141196805454546,9.0,True
Gemma4-E4B,1235,4,15,0.6878578155800068,1.7485569617670604,9.0,True
Gemma4-E4B,1235,4,16,0.6514684464093572,1.6560540006078583,9.0,True
Gemma4-E4B,1235,4,17,0.0704744858773115,0.17914843753548126,0.0,True
Gemma4-E4B,1235,4,18,0.10691565805597918,0.27178308362761383,0.0,True
Gemma4-E4B,1235,4,19,0.09436695841126068,0.23988388058316712,0.0,True
Gemma4-E4B,1235,4,20,0.030597677023453215,0.0777802911611114,0.0,True
Gemma4-E4B,1235,4,21,0.02317770100474016,0.05891847054964483,0.0,True
Gemma4-E4B,1235,4,22,0.014641146774250265,0.037218271771444655,0.0,True
Gemma4-E4B,1235,4,23,0.0,0.0,0.0,True
Gemma4-E4B,1235,4,24,0.0,0.0,0.0,True
Gemma4-E4B,1235,4,25,0.0,0.0,0.0,True
Gemma4-E4B,1235,4,26,0.0,0.0,0.0,True
Gemma4-E4B,1235,4,27,0.0,0.0,0.0,True
Gemma4-E4B,1235,4,28,0.0,0.0,0.0,True
Gemma4-E4B,1235,4,29,0.0,0.0,0.0,True
Gemma4-E4B,1235,4,30,0.0,0.0,0.0,True
Gemma4-E4B,1235,4,31,0.0,0.0,0.0,True
Gemma4-E4B,1235,4,32,0.0,0.0,0.0,True
Gemma4-E4B,1235,4,33,0.0,0.0,0.0,True
Gemma4-E4B,1235,4,34,0.0,0.0,0.0,True
Gemma4-E4B,1235,4,35,0.0,0.0,0.0,True
Gemma4-E4B,1235,4,36,0.0,0.0,0.0,True
Gemma4-E4B,1235,4,37,0.0,0.0,0.0,True
Gemma4-E4B,1235,4,38,0.0,0.0,0.0,True
Gemma4-E4B,1235,4,39,0.0,0.0,0.0,True
Gemma4-E4B,1235,4,40,0.0,0.0,0.0,True
Gemma4-E4B,1235,4,41,0.0,0.0,0.0,True
Gemma4-E4B,1235,5,0,1.02752059226221,2.812729272258954,9.0,False
Gemma4-E4B,1235,5,1,0.9931324513705251,2.718595362697437,9.0,False
Gemma4-E4B,1235,5,2,0.987680474366414,2.703671150543806,9.0,False
Gemma4-E4B,1235,5,3,0.9970963627538072,2.729446152126242,9.0,False
Gemma4-E4B,1235,5,4,0.9994284451251585,2.7358299817065106,9.0,False
Gemma4-E4B,1235,5,5,0.9920897132415998,2.7157409770232084,9.0,False
Gemma4-E4B,1235,5,6,0.9861057583897725,2.699360531606971,9.0,False
Gemma4-E4B,1235,5,7,0.9971773205991606,2.729667765691128,9.0,False
Gemma4-E4B,1235,5,8,0.997023703528285,2.7292472551580786,9.0,False
Gemma4-E4B,1235,5,9,0.9818727455099066,2.6877731052072384,9.0,False
Gemma4-E4B,1235,5,10,0.9884156496918235,2.705683615475014,9.0,False
Gemma4-E4B,1235,5,11,0.9813071255468184,2.686224780201265,9.0,False
Gemma4-E4B,1235,5,12,1.0080355009939221,2.759390889558236,9.0,False
Gemma4-E4B,1235,5,13,0.9282194572733412,2.540902886242884,9.0,False
Gemma4-E4B,1235,5,14,0.9271673605391452,2.5380228823735638,9.0,False
Gemma4-E4B,1235,5,15,0.6705388404539024,1.8355293693714843,8.0,False
Gemma4-E4B,1235,5,16,0.6436963494803465,1.7620508807940007,8.0,False
Gemma4-E4B,1235,5,17,0.043913390919438,0.12020827710257098,0.0,False
Gemma4-E4B,1235,5,18,0.06358893682690465,0.1740680092951532,0.0,False
Gemma4-E4B,1235,5,19,0.07679807006927661,0.2102266186814532,0.0,False
Gemma4-E4B,1235,5,20,0.012231755886239235,0.033483141935486405,0.0,False
Gemma4-E4B,1235,5,21,0.03267717950389358,0.08945033317834161,0.0,False
Gemma4-E4B,1235,5,22,0.012010535327291145,0.03287757398243052,0.0,False
Gemma4-E4B,1235,5,23,0.0,0.0,0.0,False
Gemma4-E4B,1235,5,24,0.0,0.0,0.0,False
Gemma4-E4B,1235,5,25,0.0,0.0,0.0,False
Gemma4-E4B,1235,5,26,0.0,0.0,0.0,False
Gemma4-E4B,1235,5,27,0.0,0.0,0.0,False
Gemma4-E4B,1235,5,28,0.0,0.0,0.0,False
Gemma4-E4B,1235,5,29,0.0,0.0,0.0,False
Gemma4-E4B,1235,5,30,0.0,0.0,0.0,False
Gemma4-E4B,1235,5,31,0.0,0.0,0.0,False
Gemma4-E4B,1235,5,32,0.0,0.0,0.0,False
Gemma4-E4B,1235,5,33,0.0,0.0,0.0,False
Gemma4-E4B,1235,5,34,0.0,0.0,0.0,False
Gemma4-E4B,1235,5,35,0.0,0.0,0.0,False
Gemma4-E4B,1235,5,36,0.0,0.0,0.0,False
Gemma4-E4B,1235,5,37,0.0,0.0,0.0,False
Gemma4-E4B,1235,5,38,0.0,0.0,0.0,False
Gemma4-E4B,1235,5,39,0.0,0.0,0.0,False
Gemma4-E4B,1235,5,40,0.0,0.0,0.0,False
Gemma4-E4B,1235,5,41,0.0,0.0,0.0,False
Gemma4-E4B,1235,6,0,1.0262430833083387,2.783794551779553,8.0,False
Gemma4-E4B,1235,6,1,1.0794125755786075,2.928022508401394,8.0,False
Gemma4-E4B,1235,6,2,1.003780600131118,2.7228626543517,8.0,False
Gemma4-E4B,1235,6,3,1.018859001544901,2.7637644371631547,8.0,False
Gemma4-E4B,1235,6,4,1.0148137090983878,2.7527911470566284,8.0,False
Gemma4-E4B,1235,6,5,1.004535865462945,2.7249113926575514,8.0,False
Gemma4-E4B,1235,6,6,1.0058526565270154,2.728483329803451,8.0,False
Gemma4-E4B,1235,6,7,1.0006149112180205,2.7142753832730984,8.0,False
Gemma4-E4B,1235,6,8,1.0174080977960578,2.7598287049600536,8.0,False
Gemma4-E4B,1235,6,9,0.9624525328538936,2.6107558344440536,8.0,False
Gemma4-E4B,1235,6,10,1.0134427902719234,2.749072382543507,8.0,False
Gemma4-E4B,1235,6,11,1.0057475738920036,2.7281982818731985,8.0,False
Gemma4-E4B,1235,6,12,1.0176256147820644,2.7604187431395193,8.0,False
Gemma4-E4B,1235,6,13,1.0002850397382936,2.71338057146585,8.0,False
Gemma4-E4B,1235,6,14,0.9961943198596808,2.7022840545721833,8.0,False
Gemma4-E4B,1235,6,15,0.7654759910262522,2.076435815252837,7.0,False
Gemma4-E4B,1235,6,16,0.7109824353788023,1.9286161945549516,7.0,False
Gemma4-E4B,1235,6,17,0.00721339045590667,0.019567096117497407,0.0,False
Gemma4-E4B,1235,6,18,0.04839787926678057,0.1312844440190668,0.0,False
Gemma4-E4B,1235,6,19,0.02545189945057345,0.06904101004465346,0.0,False
Gemma4-E4B,1235,6,20,0.013883865190503705,0.03766147504777262,0.0,False
Gemma4-E4B,1235,6,21,0.007867164706807395,0.021340528969180816,0.0,False
Gemma4-E4B,1235,6,22,0.004852787476379412,0.013163707076240705,0.0,False
Gemma4-E4B,1235,6,23,0.0,0.0,0.0,False
Gemma4-E4B,1235,6,24,-0.003973828091856282,-0.010779435371350843,0.0,False
Gemma4-E4B,1235,6,25,0.0,0.0,0.0,False
Gemma4-E4B,1235,6,26,0.0,0.0,0.0,False
Gemma4-E4B,1235,6,27,0.0,0.0,0.0,False
Gemma4-E4B,1235,6,28,0.0,0.0,0.0,False
Gemma4-E4B,1235,6,29,0.0,0.0,0.0,False
Gemma4-E4B,1235,6,30,0.0,0.0,0.0,False
Gemma4-E4B,1235,6,31,0.0,0.0,0.0,False
Gemma4-E4B,1235,6,32,0.0,0.0,0.0,False
Gemma4-E4B,1235,6,33,0.0,0.0,0.0,False
Gemma4-E4B,1235,6,34,0.0,0.0,0.0,False
Gemma4-E4B,1235,6,35,0.0,0.0,0.0,False
Gemma4-E4B,1235,6,36,0.0,0.0,0.0,False
Gemma4-E4B,1235,6,37,0.0,0.0,0.0,False
Gemma4-E4B,1235,6,38,0.0,0.0,0.0,False
Gemma4-E4B,1235,6,39,0.0,0.0,0.0,False
Gemma4-E4B,1235,6,40,0.0,0.0,0.0,False
Gemma4-E4B,1235,6,41,0.0,0.0,0.0,False
Gemma4-E4B,1235,7,0,1.0828049653117953,2.9669514320038557,7.0,False
Gemma4-E4B,1235,7,1,1.241095192501031,3.4006762774529022,8.0,False
Gemma4-E4B,1235,7,2,1.21666969804424,3.333748937740241,8.0,False
Gemma4-E4B,1235,7,3,1.060104020627034,2.90474946350725,7.0,False
Gemma4-E4B,1235,7,4,1.0809127840750716,2.961766740383707,7.0,False
Gemma4-E4B,1235,7,5,1.0067422241700594,2.758534897187147,7.0,False
Gemma4-E4B,1235,7,6,1.0111635690570564,2.7706496509646943,7.0,False
Gemma4-E4B,1235,7,7,0.9992809325833323,2.738090504644613,7.0,False
Gemma4-E4B,1235,7,8,1.037109475884317,2.8417430130029926,7.0,False
Gemma4-E4B,1235,7,9,0.9706557028364929,2.659655634922374,7.0,False
Gemma4-E4B,1235,7,10,1.0182527846844531,2.790074532759018,7.0,False
Gemma4-E4B,1235,7,11,0.9986611270251973,2.736392199735434,7.0,False
Gemma4-E4B,1235,7,12,1.0012074202421404,2.7433691979468664,7.0,False
Gemma4-E4B,1235,7,13,1.0277664050674693,2.816142430970773,7.0,False
Gemma4-E4B,1235,7,14,1.0015107451131657,2.7442003265335293,7.0,False
Gemma4-E4B,1235,7,15,1.0181640698400591,2.78983144869213,7.0,False
Gemma4-E4B,1235,7,16,0.9931917014836397,2.7214056412483387,7.0,False
Gemma4-E4B,1235,7,17,0.010675064124628177,0.029250324671514782,0.0,False
Gemma4-E4B,1235,7,18,0.06065688398636417,0.16620354964147488,0.0,False
Gemma4-E4B,1235,7,19,0.017785803261420353,0.048734182190063535,0.0,False
Gemma4-E4B,1235,7,20,-0.0023849415067365085,-0.00653488471639907,0.0,False
Gemma4-E4B,1235,7,21,0.0009610925725052487,0.0026334520764423885,0.0,False
Gemma4-E4B,1235,7,22,-0.027397714981242917,-0.07507140464010131,0.0,False
Gemma4-E4B,1235,7,23,0.0,0.0,0.0,False
Gemma4-E4B,1235,7,24,0.0,0.0,0.0,False
Gemma4-E4B,1235,7,25,0.0,0.0,0.0,False
Gemma4-E4B,1235,7,26,0.0,0.0,0.0,False
Gemma4-E4B,1235,7,27,0.0,0.0,0.0,False
Gemma4-E4B,1235,7,28,0.0,0.0,0.0,False
Gemma4-E4B,1235,7,29,0.0,0.0,0.0,False
Gemma4-E4B,1235,7,30,0.0,0.0,0.0,False
Gemma4-E4B,1235,7,31,0.0,0.0,0.0,False
Gemma4-E4B,1235,7,32,0.0,0.0,0.0,False
Gemma4-E4B,1235,7,33,0.0,0.0,0.0,False
Gemma4-E4B,1235,7,34,0.0,0.0,0.0,False
Gemma4-E4B,1235,7,35,0.0,0.0,0.0,False
Gemma4-E4B,1235,7,36,0.0,0.0,0.0,False
Gemma4-E4B,1235,7,37,0.0,0.0,0.0,False
Gemma4-E4B,1235,7,38,0.0,0.0,0.0,False
Gemma4-E4B,1235,7,39,0.0,0.0,0.0,False
Gemma4-E4B,1235,7,40,0.0,0.0,0.0,False
Gemma4-E4B,1235,7,41,0.0,0.0,0.0,False
Gemma4-E4B,1235,8,0,1.3382612908925,3.823931359388096,7.0,False
Gemma4-E4B,1235,8,1,1.4423513087060205,4.121356896557249,7.0,False
Gemma4-E4B,1235,8,2,1.4259087480047632,4.074374125761984,7.0,False
Gemma4-E4B,1235,8,3,1.3326603490329407,3.807927296979182,7.0,False
Gemma4-E4B,1235,8,4,1.2784618583312892,3.6530611959897916,7.0,False
Gemma4-E4B,1235,8,5,1.0036277221271783,2.8677535141391477,6.0,False
Gemma4-E4B,1235,8,6,1.1050087673304507,3.15743846627715,7.0,False
Gemma4-E4B,1235,8,7,1.091337028214498,3.118373007013961,6.0,False
Gemma4-E4B,1235,8,8,1.114070244659351,3.1833306201907243,7.0,False
Gemma4-E4B,1235,8,9,1.0223398822985583,2.9212214105568295,6.0,False
Gemma4-E4B,1235,8,10,1.1936019831109996,3.410583631842199,7.0,False
Gemma4-E4B,1235,8,11,0.9260911160983768,2.646201369343628,6.0,False
Gemma4-E4B,1235,8,12,0.9557936182293647,2.731072933756306,6.0,False
Gemma4-E4B,1235,8,13,0.9704050466625768,2.7728234497216544,6.0,False
Gemma4-E4B,1235,8,14,0.9556933741891662,2.7307864976682907,6.0,False
Gemma4-E4B,1235,8,15,0.9890532879260389,2.8261087050377,6.0,False
Gemma4-E4B,1235,8,16,0.9053819644437319,2.58702729401361,6.0,False
Gemma4-E4B,1235,8,17,-0.01309515279244191,-0.037417928591210625,0.0,False
Gemma4-E4B,1235,8,18,0.010977482700049487,0.031366924104831995,0.0,False
Gemma4-E4B,1235,8,19,0.050903757909668945,0.14545177201655957,0.0,False
Gemma4-E4B,1235,8,20,-0.010087273815526767,-0.028823252182839987,0.0,False
Gemma4-E4B,1235,8,21,-0.011370463919321618,-0.03248982380928567,0.0,False
Gemma4-E4B,1235,8,22,-0.06039345998657228,-0.1725675300602818,0.0,False
Gemma4-E4B,1235,8,23,0.0,0.0,0.0,False
Gemma4-E4B,1235,8,24,0.0,0.0,0.0,False
Gemma4-E4B,1235,8,25,0.0,0.0,0.0,False
Gemma4-E4B,1235,8,26,0.0,0.0,0.0,False
Gemma4-E4B,1235,8,27,0.0,0.0,0.0,False
Gemma4-E4B,1235,8,28,0.0,0.0,0.0,False
Gemma4-E4B,1235,8,29,0.0,0.0,0.0,False
Gemma4-E4B,1235,8,30,0.0,0.0,0.0,False
Gemma4-E4B,1235,8,31,0.0,0.0,0.0,False
Gemma4-E4B,1235,8,32,0.0,0.0,0.0,False
Gemma4-E4B,1235,8,33,0.0,0.0,0.0,False
Gemma4-E4B,1235,8,34,0.0,0.0,0.0,False
Gemma4-E4B,1235,8,35,0.0,0.0,0.0,False
Gemma4-E4B,1235,8,36,0.0,0.0,0.0,False
