mode,target,candidate,link,term,estimate,kind
native_thinking,exact_correct,root_separable,logistic,Qwen3-32B::intercept,5.0956341576306174,binary
native_thinking,exact_correct,root_separable,logistic,Qwen3-32B::query_last,-0.7277101494301803,binary
native_thinking,exact_correct,root_separable,logistic,Qwen3-32B::sqrt_L,-2.2163790190771064,binary
native_thinking,exact_correct,root_separable,logistic,Qwen3-32B::sqrt_N,-1.2153226340176795,binary
native_thinking,exact_correct,root_separable,logistic,Qwen3-8B::intercept,4.582009462987613,binary
native_thinking,exact_correct,root_separable,logistic,Qwen3-8B::query_last,0.30797139735719314,binary
native_thinking,exact_correct,root_separable,logistic,Qwen3-8B::sqrt_L,-0.45810856897334684,binary
native_thinking,exact_correct,root_separable,logistic,Qwen3-8B::sqrt_N,-1.7936855111262466,binary
native_thinking,parse_success,log_burden,survival_loglog,Gemma4-12B::intercept,-1.5063742904208273,binary
native_thinking,parse_success,log_burden,survival_loglog,Gemma4-12B::query_last,1.0972451114100963,binary
native_thinking,parse_success,log_burden,survival_loglog,Gemma4-12B::log_burden,0.71909638379733,binary
native_thinking,parse_success,log_burden,survival_loglog,Gemma4-E4B::intercept,-5.187775300332545,binary
native_thinking,parse_success,log_burden,survival_loglog,Gemma4-E4B::query_last,-9.32385077481035,binary
native_thinking,parse_success,log_burden,survival_loglog,Gemma4-E4B::log_burden,0.4790826145192817,binary
native_thinking,parse_success,log_burden,survival_loglog,Qwen3-1.7B::intercept,-14.262918645718296,binary
native_thinking,parse_success,log_burden,survival_loglog,Qwen3-1.7B::query_last,8.878878405425052,binary
native_thinking,parse_success,log_burden,survival_loglog,Qwen3-1.7B::log_burden,-1.3566126698547363,binary
native_thinking,parse_success,log_burden,survival_loglog,Qwen3-32B::intercept,-14.466941247950409,binary
native_thinking,parse_success,log_burden,survival_loglog,Qwen3-32B::query_last,-2.9356720448627933,binary
native_thinking,parse_success,log_burden,survival_loglog,Qwen3-32B::log_burden,-0.08236549102279013,binary
native_thinking,parse_success,log_burden,survival_loglog,Qwen3-8B::intercept,-5.042285670008384,binary
native_thinking,parse_success,log_burden,survival_loglog,Qwen3-8B::query_last,0.4073535100832675,binary
native_thinking,parse_success,log_burden,survival_loglog,Qwen3-8B::log_burden,1.030890729314748,binary
native_thinking,truncated,log_burden,logistic,Gemma4-12B::intercept,-1.4291243819672619,binary
native_thinking,truncated,log_burden,logistic,Gemma4-12B::query_last,1.4792559169402615,binary
native_thinking,truncated,log_burden,logistic,Gemma4-12B::log_burden,1.0064764471209817,binary
native_thinking,truncated,log_burden,logistic,Gemma4-E4B::intercept,-5.185042796446658,binary
native_thinking,truncated,log_burden,logistic,Gemma4-E4B::query_last,-9.29260778791658,binary
native_thinking,truncated,log_burden,logistic,Gemma4-E4B::log_burden,0.4828239952873785,binary
native_thinking,truncated,log_burden,logistic,Qwen3-1.7B::intercept,-14.487431184099787,binary
native_thinking,truncated,log_burden,logistic,Qwen3-1.7B::query_last,9.108628390246167,binary
native_thinking,truncated,log_burden,logistic,Qwen3-1.7B::log_burden,-1.3699129089323177,binary
native_thinking,truncated,log_burden,logistic,Qwen3-32B::intercept,-14.024938167879283,binary
native_thinking,truncated,log_burden,logistic,Qwen3-32B::query_last,-1.8711118833084834,binary
native_thinking,truncated,log_burden,logistic,Qwen3-32B::log_burden,-0.03584067698719136,binary
native_thinking,truncated,log_burden,logistic,Qwen3-8B::intercept,-5.061622983724672,binary
native_thinking,truncated,log_burden,logistic,Qwen3-8B::query_last,0.4243167992217407,binary
native_thinking,truncated,log_burden,logistic,Qwen3-8B::log_burden,1.0612599180692446,binary
native_thinking,exact_given_parsed,log_burden,survival_loglog,Gemma4-12B::intercept,-3.6004237972171627,binary
native_thinking,exact_given_parsed,log_burden,survival_loglog,Gemma4-12B::query_last,1.1763772939995,binary
native_thinking,exact_given_parsed,log_burden,survival_loglog,Gemma4-12B::log_burden,0.03158751295874194,binary
native_thinking,exact_given_parsed,log_burden,survival_loglog,Gemma4-E4B::intercept,-3.9998629252363305,binary
native_thinking,exact_given_parsed,log_burden,survival_loglog,Gemma4-E4B::query_last,2.274127339894752,binary
native_thinking,exact_given_parsed,log_burden,survival_loglog,Gemma4-E4B::log_burden,0.9652042588133015,binary
native_thinking,exact_given_parsed,log_burden,survival_loglog,Qwen3-1.7B::intercept,-1.2131080887083443,binary
native_thinking,exact_given_parsed,log_burden,survival_loglog,Qwen3-1.7B::query_last,0.4208492808839979,binary
native_thinking,exact_given_parsed,log_burden,survival_loglog,Qwen3-1.7B::log_burden,0.8654197080440905,binary
native_thinking,exact_given_parsed,log_burden,survival_loglog,Qwen3-32B::intercept,-4.923412363388608,binary
native_thinking,exact_given_parsed,log_burden,survival_loglog,Qwen3-32B::query_last,0.7370982019901204,binary
native_thinking,exact_given_parsed,log_burden,survival_loglog,Qwen3-32B::log_burden,0.9261219913793298,binary
native_thinking,exact_given_parsed,log_burden,survival_loglog,Qwen3-8B::intercept,-4.957881771342465,binary
native_thinking,exact_given_parsed,log_burden,survival_loglog,Qwen3-8B::query_last,-9.88636132792506,binary
native_thinking,exact_given_parsed,log_burden,survival_loglog,Qwen3-8B::log_burden,0.9959692343281487,binary
native_thinking,within_one,log_density,logistic,Gemma4-12B::intercept,5.143410490164973,binary
native_thinking,within_one,log_density,logistic,Gemma4-12B::query_last,-0.6563721771073353,binary
native_thinking,within_one,log_density,logistic,Gemma4-12B::log_density,1.0144852108544993,binary
native_thinking,within_one,log_density,logistic,Gemma4-E4B::intercept,3.7405551469481915,binary
native_thinking,within_one,log_density,logistic,Gemma4-E4B::query_last,-1.550317766713518,binary
native_thinking,within_one,log_density,logistic,Gemma4-E4B::log_density,-0.34701067660595514,binary
native_thinking,within_one,log_density,logistic,Qwen3-1.7B::intercept,2.9261598046032393,binary
native_thinking,within_one,log_density,logistic,Qwen3-1.7B::query_last,-0.7256379340716507,binary
native_thinking,within_one,log_density,logistic,Qwen3-1.7B::log_density,-2.0811246728597044,binary
native_thinking,within_one,log_density,logistic,Qwen3-32B::intercept,5.011675271052644,binary
native_thinking,within_one,log_density,logistic,Qwen3-32B::query_last,-0.7008578442246587,binary
native_thinking,within_one,log_density,logistic,Qwen3-32B::log_density,0.3331854300405641,binary
native_thinking,within_one,log_density,logistic,Qwen3-8B::intercept,14.001853962130985,binary
native_thinking,within_one,log_density,logistic,Qwen3-8B::query_last,1.86579158603804,binary
native_thinking,within_one,log_density,logistic,Qwen3-8B::log_density,0.12684808397934064,binary
native_thinking,undercount,inverse_separable,logistic,Gemma4-12B::intercept,-4.218218806679597,binary
native_thinking,undercount,inverse_separable,logistic,Gemma4-12B::query_last,0.4523534245639056,binary
native_thinking,undercount,inverse_separable,logistic,Gemma4-12B::inv_L,-1.2904611504426031,binary
native_thinking,undercount,inverse_separable,logistic,Gemma4-12B::inv_N,-1.9681485619287338,binary
native_thinking,undercount,inverse_separable,logistic,Gemma4-E4B::intercept,-4.0685549847122395,binary
native_thinking,undercount,inverse_separable,logistic,Gemma4-E4B::query_last,2.5344853265711595,binary
native_thinking,undercount,inverse_separable,logistic,Gemma4-E4B::inv_L,-1.1237946611376177,binary
native_thinking,undercount,inverse_separable,logistic,Gemma4-E4B::inv_N,-1.9316296167475069,binary
native_thinking,undercount,inverse_separable,logistic,Qwen3-1.7B::intercept,-1.96325413229214,binary
native_thinking,undercount,inverse_separable,logistic,Qwen3-1.7B::query_last,0.4847428918776404,binary
native_thinking,undercount,inverse_separable,logistic,Qwen3-1.7B::inv_L,0.34898625784911935,binary
native_thinking,undercount,inverse_separable,logistic,Qwen3-1.7B::inv_N,-4.5102803692597,binary
native_thinking,undercount,inverse_separable,logistic,Qwen3-32B::intercept,-26.027905272390868,binary
native_thinking,undercount,inverse_separable,logistic,Qwen3-32B::query_last,9.385999992310499,binary
native_thinking,undercount,inverse_separable,logistic,Qwen3-32B::inv_L,-17.67296313691417,binary
native_thinking,undercount,inverse_separable,logistic,Qwen3-32B::inv_N,-8.623863448077852,binary
native_thinking,undercount,inverse_separable,logistic,Qwen3-8B::intercept,-54.681032107324484,binary
native_thinking,undercount,inverse_separable,logistic,Qwen3-8B::query_last,-9.482772998948768,binary
native_thinking,undercount,inverse_separable,logistic,Qwen3-8B::inv_L,-14.176525572917585,binary
native_thinking,undercount,inverse_separable,logistic,Qwen3-8B::inv_N,-55.428955290550995,binary
native_thinking,overcount,intercept_only,logistic,Gemma4-12B::intercept,-4.709461352261155,binary
native_thinking,overcount,intercept_only,logistic,Gemma4-12B::query_last,2.1142021013386447,binary
native_thinking,overcount,intercept_only,logistic,Gemma4-E4B::intercept,-4.99714203128955,binary
native_thinking,overcount,intercept_only,logistic,Gemma4-E4B::query_last,1.9802045827414334,binary
native_thinking,overcount,intercept_only,logistic,Qwen3-1.7B::intercept,-13.347285687730102,binary
native_thinking,overcount,intercept_only,logistic,Qwen3-1.7B::query_last,10.610023779640063,binary
native_thinking,overcount,intercept_only,logistic,Qwen3-32B::intercept,-4.304046829070521,binary
native_thinking,overcount,intercept_only,logistic,Qwen3-32B::query_last,-0.6998924310024808,binary
native_thinking,overcount,intercept_only,logistic,Qwen3-8B::intercept,-4.990475820373357,binary
native_thinking,overcount,intercept_only,logistic,Qwen3-8B::query_last,-9.28453182858037,binary
native_thinking,log1p_absolute_error,logL_rawN,identity,Gemma4-12B::intercept,0.03405171210829048,continuous
native_thinking,log1p_absolute_error,logL_rawN,identity,Gemma4-12B::query_last,0.056502752859745084,continuous
native_thinking,log1p_absolute_error,logL_rawN,identity,Gemma4-12B::log_L,0.041774408782285985,continuous
native_thinking,log1p_absolute_error,logL_rawN,identity,Gemma4-12B::raw_N,-0.004580719573682467,continuous
native_thinking,log1p_absolute_error,logL_rawN,identity,Gemma4-E4B::intercept,0.002264064361719893,continuous
native_thinking,log1p_absolute_error,logL_rawN,identity,Gemma4-E4B::query_last,0.22723808792596029,continuous
native_thinking,log1p_absolute_error,logL_rawN,identity,Gemma4-E4B::log_L,0.14874606915546504,continuous
native_thinking,log1p_absolute_error,logL_rawN,identity,Gemma4-E4B::raw_N,0.062491024918953905,continuous
native_thinking,log1p_absolute_error,logL_rawN,identity,Qwen3-1.7B::intercept,0.1549221090279978,continuous
native_thinking,log1p_absolute_error,logL_rawN,identity,Qwen3-1.7B::query_last,0.14224670900309536,continuous
native_thinking,log1p_absolute_error,logL_rawN,identity,Qwen3-1.7B::log_L,-0.04697747921017963,continuous
native_thinking,log1p_absolute_error,logL_rawN,identity,Qwen3-1.7B::raw_N,0.33527621693254195,continuous
native_thinking,log1p_absolute_error,logL_rawN,identity,Qwen3-32B::intercept,0.015672780253839048,continuous
native_thinking,log1p_absolute_error,logL_rawN,identity,Qwen3-32B::query_last,0.011945062580364025,continuous
native_thinking,log1p_absolute_error,logL_rawN,identity,Qwen3-32B::log_L,0.02272402279236948,continuous
native_thinking,log1p_absolute_error,logL_rawN,identity,Qwen3-32B::raw_N,0.00462971120994825,continuous
native_thinking,log1p_absolute_error,logL_rawN,identity,Qwen3-8B::intercept,0.007631629532911888,continuous
native_thinking,log1p_absolute_error,logL_rawN,identity,Qwen3-8B::query_last,-0.009374822760090492,continuous
native_thinking,log1p_absolute_error,logL_rawN,identity,Qwen3-8B::log_L,0.00450889051679957,continuous
native_thinking,log1p_absolute_error,logL_rawN,identity,Qwen3-8B::raw_N,0.0028176102046301786,continuous
native_thinking,log1p_relative_error,intercept_only,identity,Gemma4-12B::intercept,0.006048206829793543,continuous
native_thinking,log1p_relative_error,intercept_only,identity,Gemma4-12B::query_last,0.04018271382298676,continuous
native_thinking,log1p_relative_error,intercept_only,identity,Gemma4-E4B::intercept,0.007361484310214521,continuous
native_thinking,log1p_relative_error,intercept_only,identity,Gemma4-E4B::query_last,0.048020750365708936,continuous
native_thinking,log1p_relative_error,intercept_only,identity,Qwen3-1.7B::intercept,0.05380529321955846,continuous
native_thinking,log1p_relative_error,intercept_only,identity,Qwen3-1.7B::query_last,0.05399918670409268,continuous
native_thinking,log1p_relative_error,intercept_only,identity,Qwen3-32B::intercept,0.007649349151528572,continuous
native_thinking,log1p_relative_error,intercept_only,identity,Qwen3-32B::query_last,-0.0003614764696241223,continuous
native_thinking,log1p_relative_error,intercept_only,identity,Qwen3-8B::intercept,0.0014534550712692234,continuous
native_thinking,log1p_relative_error,intercept_only,identity,Qwen3-8B::query_last,-0.0014534549723947356,continuous
native_thinking,signed_relative_error,intercept_only,identity,Gemma4-12B::intercept,0.0018601254945533972,continuous
native_thinking,signed_relative_error,intercept_only,identity,Gemma4-12B::query_last,0.07406579014445723,continuous
native_thinking,signed_relative_error,intercept_only,identity,Gemma4-E4B::intercept,0.0016778531715036205,continuous
native_thinking,signed_relative_error,intercept_only,identity,Gemma4-E4B::query_last,0.013933257010723687,continuous
native_thinking,signed_relative_error,intercept_only,identity,Qwen3-1.7B::intercept,-0.05961110577182258,continuous
native_thinking,signed_relative_error,intercept_only,identity,Qwen3-1.7B::query_last,0.020478221505276083,continuous
native_thinking,signed_relative_error,intercept_only,identity,Qwen3-32B::intercept,0.013666665429629816,continuous
native_thinking,signed_relative_error,intercept_only,identity,Qwen3-32B::query_last,-0.004888887325926216,continuous
native_thinking,signed_relative_error,intercept_only,identity,Qwen3-8B::intercept,0.0011261259739469458,continuous
native_thinking,signed_relative_error,intercept_only,identity,Qwen3-8B::query_last,-0.001126125897339742,continuous
native_thinking,asinh_signed_error,exponential_separable,identity,Gemma4-12B::intercept,0.010517170013327384,continuous
native_thinking,asinh_signed_error,exponential_separable,identity,Gemma4-12B::query_last,0.06726043057664996,continuous
native_thinking,asinh_signed_error,exponential_separable,identity,Gemma4-12B::raw_L,0.015314451329163436,continuous
native_thinking,asinh_signed_error,exponential_separable,identity,Gemma4-12B::raw_N,-0.02249670624025767,continuous
native_thinking,asinh_signed_error,exponential_separable,identity,Gemma4-E4B::intercept,0.04115752509115788,continuous
native_thinking,asinh_signed_error,exponential_separable,identity,Gemma4-E4B::query_last,-0.13039725437793662,continuous
native_thinking,asinh_signed_error,exponential_separable,identity,Gemma4-E4B::raw_L,-0.06433615568660828,continuous
native_thinking,asinh_signed_error,exponential_separable,identity,Gemma4-E4B::raw_N,-0.07181593543105043,continuous
native_thinking,asinh_signed_error,exponential_separable,identity,Qwen3-1.7B::intercept,-0.21322496172251323,continuous
native_thinking,asinh_signed_error,exponential_separable,identity,Qwen3-1.7B::query_last,-0.03647809625490219,continuous
native_thinking,asinh_signed_error,exponential_separable,identity,Qwen3-1.7B::raw_L,0.11902134901495649,continuous
native_thinking,asinh_signed_error,exponential_separable,identity,Qwen3-1.7B::raw_N,-0.4386122366754593,continuous
native_thinking,asinh_signed_error,exponential_separable,identity,Qwen3-32B::intercept,0.03460349197575287,continuous
native_thinking,asinh_signed_error,exponential_separable,identity,Qwen3-32B::query_last,-0.027251702301123167,continuous
native_thinking,asinh_signed_error,exponential_separable,identity,Qwen3-32B::raw_L,-0.01222882805691813,continuous
native_thinking,asinh_signed_error,exponential_separable,identity,Qwen3-32B::raw_N,-0.01344268730010303,continuous
native_thinking,asinh_signed_error,exponential_separable,identity,Qwen3-8B::intercept,0.004628165995950329,continuous
native_thinking,asinh_signed_error,exponential_separable,identity,Qwen3-8B::query_last,2.460354028573118e-05,continuous
native_thinking,asinh_signed_error,exponential_separable,identity,Qwen3-8B::raw_L,-0.006685291015430814,continuous
native_thinking,asinh_signed_error,exponential_separable,identity,Qwen3-8B::raw_N,-0.005057456817684932,continuous
native_thinking,signed_log_count_ratio,log_density,identity,Gemma4-12B::intercept,0.005112207551391226,continuous
native_thinking,signed_log_count_ratio,log_density,identity,Gemma4-12B::query_last,0.03847516829105874,continuous
native_thinking,signed_log_count_ratio,log_density,identity,Gemma4-12B::log_density,-0.01843485431387898,continuous
native_thinking,signed_log_count_ratio,log_density,identity,Gemma4-E4B::intercept,0.0021919686779360175,continuous
native_thinking,signed_log_count_ratio,log_density,identity,Gemma4-E4B::query_last,-0.007508872655283159,continuous
native_thinking,signed_log_count_ratio,log_density,identity,Gemma4-E4B::log_density,-0.01104342688027209,continuous
native_thinking,signed_log_count_ratio,log_density,identity,Qwen3-1.7B::intercept,-0.05025983627778584,continuous
native_thinking,signed_log_count_ratio,log_density,identity,Qwen3-1.7B::query_last,-0.0017672187017293895,continuous
native_thinking,signed_log_count_ratio,log_density,identity,Qwen3-1.7B::log_density,-0.07341751377888016,continuous
native_thinking,signed_log_count_ratio,log_density,identity,Qwen3-32B::intercept,0.00778078928514261,continuous
native_thinking,signed_log_count_ratio,log_density,identity,Qwen3-32B::query_last,-0.002565732563286472,continuous
native_thinking,signed_log_count_ratio,log_density,identity,Qwen3-32B::log_density,-0.00401670964136603,continuous
native_thinking,signed_log_count_ratio,log_density,identity,Qwen3-8B::intercept,0.0009308390907831339,continuous
native_thinking,signed_log_count_ratio,log_density,identity,Qwen3-8B::query_last,-0.0009034978718158644,continuous
native_thinking,signed_log_count_ratio,log_density,identity,Qwen3-8B::log_density,-0.0001502248607940441,continuous
native_thinking,log1p_output_tokens,logL_rawN,identity,Gemma4-12B::intercept,7.196471212826156,continuous
native_thinking,log1p_output_tokens,logL_rawN,identity,Gemma4-12B::query_last,0.31976721654504947,continuous
native_thinking,log1p_output_tokens,logL_rawN,identity,Gemma4-12B::log_L,0.7516692507775773,continuous
native_thinking,log1p_output_tokens,logL_rawN,identity,Gemma4-12B::raw_N,0.17340998349966288,continuous
native_thinking,log1p_output_tokens,logL_rawN,identity,Gemma4-E4B::intercept,5.940360965885029,continuous
native_thinking,log1p_output_tokens,logL_rawN,identity,Gemma4-E4B::query_last,0.15766787505858876,continuous
native_thinking,log1p_output_tokens,logL_rawN,identity,Gemma4-E4B::log_L,0.19270266862247334,continuous
native_thinking,log1p_output_tokens,logL_rawN,identity,Gemma4-E4B::raw_N,0.22505172338079762,continuous
native_thinking,log1p_output_tokens,logL_rawN,identity,Qwen3-1.7B::intercept,6.196680511462675,continuous
native_thinking,log1p_output_tokens,logL_rawN,identity,Qwen3-1.7B::query_last,-0.197390725419855,continuous
native_thinking,log1p_output_tokens,logL_rawN,identity,Qwen3-1.7B::log_L,0.14562685670173608,continuous
native_thinking,log1p_output_tokens,logL_rawN,identity,Qwen3-1.7B::raw_N,0.24111709993684302,continuous
native_thinking,log1p_output_tokens,logL_rawN,identity,Qwen3-32B::intercept,5.9891532051879866,continuous
native_thinking,log1p_output_tokens,logL_rawN,identity,Qwen3-32B::query_last,-0.20950433284363698,continuous
native_thinking,log1p_output_tokens,logL_rawN,identity,Qwen3-32B::log_L,0.08091061044007675,continuous
native_thinking,log1p_output_tokens,logL_rawN,identity,Qwen3-32B::raw_N,0.22723992810052893,continuous
native_thinking,log1p_output_tokens,logL_rawN,identity,Qwen3-8B::intercept,6.09724169004533,continuous
native_thinking,log1p_output_tokens,logL_rawN,identity,Qwen3-8B::query_last,0.06402663891968849,continuous
native_thinking,log1p_output_tokens,logL_rawN,identity,Qwen3-8B::log_L,0.10308391858100327,continuous
native_thinking,log1p_output_tokens,logL_rawN,identity,Qwen3-8B::raw_N,0.2640566169397643,continuous
