candidate,link,complexity,description,selection_score,selection_se,converged_all_folds,seed_log_loss,seed_brier,cell_log_loss,cell_brier,mode,target,kind
logL_rawN,logistic,2,log length plus raw/scaled needle count,0.11389907448074678,0.011450291812977161,True,0.11091936430817455,0.02722732671477933,0.11687878465331901,0.02904907579709242,direct,truncated,binary
logL_rawN,survival_loglog,2,log length plus raw/scaled needle count,0.11606130095366132,0.010849328373538929,False,0.12132718318739,0.026920096771186383,0.11079541871993266,0.027481309887077827,direct,truncated,binary
rawL_logN,logistic,2,raw/scaled length plus log needle count,0.11779526400127893,0.013934566082815287,True,0.1105283288640465,0.02723831087826533,0.12506219913851135,0.02983971484938299,direct,truncated,binary
rawL_logN,survival_loglog,2,raw/scaled length plus log needle count,0.11803623023987987,0.012123430868601804,False,0.1191915975937106,0.02705632643702652,0.11688086288604914,0.028916500112360938,direct,truncated,binary
intercept_only,logistic,0,Model and query-order baselines only,0.6294789008361947,0.007825612388196932,True,0.6282045365012584,0.2199604707295007,0.630753265171131,0.22098520232307242,direct,exact_given_parsed,binary
intercept_only,survival_loglog,0,Model and query-order baselines only,0.6294788386576461,0.007825594326100771,True,0.62820450550342,0.21996046409545825,0.6307531718118722,0.22098517550024632,direct,exact_given_parsed,binary
log_density,logistic,1,log(N/L) density coordinate,0.5387076970409379,0.011380256308264882,True,0.5372455763647317,0.18035304778107378,0.5401698177171441,0.1809041215237863,direct,exact_given_parsed,binary
log_density,survival_loglog,1,log(N/L) density coordinate,0.5484550673563755,0.012659652442391334,True,0.5445000182950078,0.18237961955909163,0.5524101164177433,0.18294309126184335,direct,exact_given_parsed,binary
log_burden,logistic,1,log(N×L) burden coordinate,0.4552141177185649,0.008909483540377985,True,0.45529940691031706,0.1512362249887361,0.4551288285268128,0.1511785989055158,direct,exact_given_parsed,binary
log_burden,survival_loglog,1,log(N×L) burden coordinate,0.46810250186241154,0.011788898910699334,True,0.4681773193475602,0.1517118761535813,0.46802768437726283,0.15120960515881807,direct,exact_given_parsed,binary
power_separable,logistic,2,separate log L and log N orders,0.42263006250696844,0.01202214052754462,True,0.41983378136664934,0.1340610173260829,0.4254263436472876,0.13474375613497103,direct,exact_given_parsed,binary
power_separable,survival_loglog,2,separate log L and log N orders,0.4567739159804498,0.019835828404845518,True,0.44533251989058265,0.13939591184053077,0.468215312070317,0.1395455433106519,direct,exact_given_parsed,binary
power_interaction,logistic,3,power surface plus log L × log N,0.4296323664746935,0.012971802471863034,True,0.41727224943052027,0.13462135318384158,0.44199248351886666,0.13826852382542648,direct,exact_given_parsed,binary
power_interaction,survival_loglog,3,power surface plus log L × log N,0.4562195369693001,0.018005335393531264,True,0.437974625327309,0.13766484292229572,0.4744644486112912,0.14087272978708432,direct,exact_given_parsed,binary
power_quadratic,logistic,5,quadratic response surface in log coordinates,0.4253408460920212,0.012475426736819053,True,0.412514772743443,0.13183154362081517,0.43816691944059943,0.13610006438463051,direct,exact_given_parsed,binary
power_quadratic,survival_loglog,5,quadratic response surface in log coordinates,0.43597537876133385,0.013992794972330077,True,0.4294698245833753,0.13372881970858094,0.44248093293929236,0.1366121740838315,direct,exact_given_parsed,binary
piecewise_power,logistic,4,"piecewise log surface (L=5000, N=8 knots)",0.417783311076106,0.00976110235543376,True,0.41221447511774434,0.13292970416952757,0.4233521470344677,0.13544019654127196,direct,exact_given_parsed,binary
piecewise_power,survival_loglog,4,"piecewise log surface (L=5000, N=8 knots)",0.43244706716112424,0.013350355696199273,False,0.42981593434890497,0.13408633058175745,0.43507819997334346,0.134991953720707,direct,exact_given_parsed,binary
exponential_separable,logistic,2,separate raw/scaled L and N exponential orders,0.48812691202002023,0.02652725675122025,True,0.4739695042032143,0.1461043900813712,0.5022843198368261,0.14573235951013358,direct,exact_given_parsed,binary
exponential_separable,survival_loglog,2,separate raw/scaled L and N exponential orders,0.5402493798832897,0.04268847688326022,True,0.5064936218292496,0.16063072383842325,0.5740051379373298,0.15968903594820266,direct,exact_given_parsed,binary
exponential_interaction,logistic,3,"raw/scaled L,N surface plus interaction",0.4861544877450987,0.024791759776809943,True,0.4540584881809093,0.14391869317322636,0.518250487309288,0.14861896896906923,direct,exact_given_parsed,binary
exponential_interaction,survival_loglog,3,"raw/scaled L,N surface plus interaction",0.5417576828667561,0.0368720051715305,True,0.4831276906878217,0.1511868110802529,0.6003876750456905,0.15563138307136054,direct,exact_given_parsed,binary
root_separable,logistic,2,separate square-root L and N coordinates,0.4471012114562696,0.016856011631794596,True,0.4409467517801928,0.1380828399759355,0.4532556711323463,0.13827133581595064,direct,exact_given_parsed,binary
root_separable,survival_loglog,2,separate square-root L and N coordinates,0.5026316858144109,0.034116755768309935,True,0.4761013200955425,0.1488223302889393,0.5291620515332791,0.14825208660703104,direct,exact_given_parsed,binary
inverse_separable,logistic,2,separate inverse L and N coordinates,0.4245104476590813,0.008362013878657334,True,0.4232396783264458,0.13568064986480657,0.42578121699171684,0.13679094480146764,direct,exact_given_parsed,binary
inverse_separable,survival_loglog,2,separate inverse L and N coordinates,0.42457617354523913,0.010034704532048997,True,0.4231815610003339,0.1353950997531024,0.4259707860901443,0.13579325103142484,direct,exact_given_parsed,binary
logL_rawN,logistic,2,log length plus raw/scaled needle count,0.4863271504436908,0.02646526424800366,True,0.4712358749517763,0.1453465120715488,0.5014184259356053,0.14558130747904596,direct,exact_given_parsed,binary
logL_rawN,survival_loglog,2,log length plus raw/scaled needle count,0.53718519284839,0.04277780673099792,True,0.5024411348771058,0.15946873868850187,0.5719292508196742,0.1588454536770441,direct,exact_given_parsed,binary
rawL_logN,logistic,2,raw/scaled length plus log needle count,0.4249460983960285,0.01216860965469842,True,0.42298652407751386,0.1348489893422589,0.42690567271454316,0.1349226777581879,direct,exact_given_parsed,binary
rawL_logN,survival_loglog,2,raw/scaled length plus log needle count,0.45906686993329604,0.0204227066638974,True,0.44752843336113785,0.1404681635613969,0.4706053065054542,0.14017349145047617,direct,exact_given_parsed,binary
intercept_only,logistic,0,Model and query-order baselines only,0.629737852537204,0.006872157724405274,True,0.627738885658881,0.21827250838975962,0.6317368194155271,0.21963996717827255,direct,within_one,binary
intercept_only,survival_loglog,0,Model and query-order baselines only,0.6297378848064025,0.006872181764326693,True,0.6277388411916486,0.21827249504886423,0.6317369284211564,0.21964000842054396,direct,within_one,binary
log_density,logistic,1,log(N/L) density coordinate,0.4974639752268494,0.005977995442413729,True,0.4959958065292542,0.16626360666648882,0.4989321439244445,0.16728635669544636,direct,within_one,binary
log_density,survival_loglog,1,log(N/L) density coordinate,0.5071658660669486,0.0075685119413915584,True,0.5009628247798577,0.16705632669903037,0.5133689073540395,0.1691151373780265,direct,within_one,binary
log_burden,logistic,1,log(N×L) burden coordinate,0.38603685159186757,0.008942166583918222,True,0.3874752146747317,0.1253069967900571,0.3845984885090034,0.12397511535895327,direct,within_one,binary
log_burden,survival_loglog,1,log(N×L) burden coordinate,0.4042241998793674,0.011080438627072397,True,0.40733099532944755,0.12623071213629253,0.4011174044292872,0.12506129180317618,direct,within_one,binary
power_separable,logistic,2,separate log L and log N orders,0.32812345880137817,0.011958472372203145,True,0.3267997246482301,0.10134841300223797,0.3294471929545262,0.09995779005226138,direct,within_one,binary
power_separable,survival_loglog,2,separate log L and log N orders,0.3656505321755004,0.01570708358377216,True,0.3530131233186452,0.10591596832938455,0.37828794103235563,0.10632607439231351,direct,within_one,binary
power_interaction,logistic,3,power surface plus log L × log N,0.32420997760963943,0.012951543163047393,True,0.32191393809901697,0.10027432999786469,0.3265060171202619,0.09957089309877838,direct,within_one,binary
power_interaction,survival_loglog,3,power surface plus log L × log N,0.35143481635789386,0.013046535654346497,True,0.34163311548153374,0.1023173082348801,0.36123651723425404,0.10307925994826253,direct,within_one,binary
power_quadratic,logistic,5,quadratic response surface in log coordinates,0.3265277046114119,0.014659147400646864,True,0.3271909384766027,0.10021944313841996,0.32586447074622116,0.09914809326596385,direct,within_one,binary
power_quadratic,survival_loglog,5,quadratic response surface in log coordinates,0.3390382315665621,0.012339729087548268,False,0.33783724955671723,0.1011115783631992,0.34023921357640696,0.10167166111059393,direct,within_one,binary
piecewise_power,logistic,4,"piecewise log surface (L=5000, N=8 knots)",0.32347135848030495,0.013887177158084312,True,0.3262026127987434,0.10060201918594865,0.32074010416186655,0.09862013652731196,direct,within_one,binary
piecewise_power,survival_loglog,4,"piecewise log surface (L=5000, N=8 knots)",0.336473710698463,0.011849354419828675,False,0.3365719920442519,0.10211065986994337,0.33637542935267406,0.10010952160689915,direct,within_one,binary
exponential_separable,logistic,2,separate raw/scaled L and N exponential orders,0.3800706657461176,0.018416086065638246,True,0.36802447492726564,0.10850036422928937,0.3921168565649695,0.10840923203380765,direct,within_one,binary
exponential_separable,survival_loglog,2,separate raw/scaled L and N exponential orders,0.44923018722662755,0.037589730870779214,True,0.40237119147414363,0.12041775032976726,0.4960891829791115,0.12096988784870817,direct,within_one,binary
exponential_interaction,logistic,3,"raw/scaled L,N surface plus interaction",0.36298037396098587,0.014759254921363672,True,0.34817238371049597,0.10614898295407706,0.37778836421147577,0.10738613241585278,direct,within_one,binary
exponential_interaction,survival_loglog,3,"raw/scaled L,N surface plus interaction",0.42678757266836637,0.029844647876017868,False,0.37329063097792564,0.11143188004495068,0.4802845143588071,0.1131107747650769,direct,within_one,binary
root_separable,logistic,2,separate square-root L and N coordinates,0.34666977375485175,0.013694845136885072,True,0.3413268689936324,0.10318187793587623,0.35201267851607104,0.102355782233753,direct,within_one,binary
root_separable,survival_loglog,2,separate square-root L and N coordinates,0.4102172171289532,0.02904972816011284,True,0.3743636079024839,0.11154851165155051,0.4460708263554225,0.11206057558094631,direct,within_one,binary
inverse_separable,logistic,2,separate inverse L and N coordinates,0.33747956527056605,0.014108148231111041,True,0.3398475636089459,0.10512375554075186,0.3351115669321862,0.10379360620446473,direct,within_one,binary
inverse_separable,survival_loglog,2,separate inverse L and N coordinates,0.3435292036042999,0.011280407424910864,True,0.3435495728283103,0.10521022159660742,0.3435088343802895,0.10525216731925696,direct,within_one,binary
logL_rawN,logistic,2,log length plus raw/scaled needle count,0.3769154430681809,0.018560867023829232,True,0.36493428989576676,0.1074869019974195,0.3888965962405951,0.10731296601304739,direct,within_one,binary
logL_rawN,survival_loglog,2,log length plus raw/scaled needle count,0.44525729943540526,0.03808023273388371,True,0.3991481292670572,0.11922452940765968,0.49136646960375335,0.1193511693459314,direct,within_one,binary
rawL_logN,logistic,2,raw/scaled length plus log needle count,0.33155365729700526,0.011616271053869033,True,0.3298411824210787,0.1023028257000434,0.3332661321729319,0.10091676607572314,direct,within_one,binary
rawL_logN,survival_loglog,2,raw/scaled length plus log needle count,0.3701114944749655,0.0158114414494332,True,0.3555089483755926,0.10694734022569691,0.38471404057433833,0.10764950203552034,direct,within_one,binary
intercept_only,logistic,0,Model and query-order baselines only,0.5003339062139326,0.011304472065385146,True,0.5021627317464895,0.16743350127654114,0.49850508068137567,0.16623686908928428,direct,undercount,binary
intercept_only,survival_loglog,0,Model and query-order baselines only,0.5013664581070678,0.011786348910263807,True,0.5031679622245235,0.16743346932501724,0.4995649539896122,0.16623685551349537,direct,undercount,binary
log_density,logistic,1,log(N/L) density coordinate,0.4533671296248699,0.012374334905942135,True,0.4586076131002473,0.14855789265550548,0.4481266461494925,0.14594394216530024,direct,undercount,binary
log_density,survival_loglog,1,log(N/L) density coordinate,0.4631706699300208,0.01676558590762971,True,0.46792910906138496,0.14799213437661662,0.4584122307986567,0.14564199213735604,direct,undercount,binary
log_burden,logistic,1,log(N×L) burden coordinate,0.40798758539608004,0.013375550951355356,True,0.4115941154969479,0.13119002495812232,0.4043810552952121,0.12911310861614747,direct,undercount,binary
log_burden,survival_loglog,1,log(N×L) burden coordinate,0.41966163691718994,0.014839264529878592,True,0.42415464046086027,0.133855115407289,0.41516863337351956,0.1313371372209698,direct,undercount,binary
power_separable,logistic,2,separate log L and log N orders,0.3977296855503465,0.015872166555670773,True,0.40874200870166244,0.1234621871167839,0.38671736239903054,0.12165648642640213,direct,undercount,binary
power_separable,survival_loglog,2,separate log L and log N orders,0.41428238820658964,0.01799631578797113,True,0.4227137310181098,0.12580802985737402,0.4058510453950695,0.12263875696133991,direct,undercount,binary
power_interaction,logistic,3,power surface plus log L × log N,0.39344063123404344,0.015301780241630715,True,0.4037954534491576,0.12136712951207482,0.38308580901892925,0.12115879669268381,direct,undercount,binary
power_interaction,survival_loglog,3,power surface plus log L × log N,0.40843708941203494,0.017358121541258792,True,0.41679536987384896,0.12334046754410616,0.4000788089502209,0.12125995887860673,direct,undercount,binary
power_quadratic,logistic,5,quadratic response surface in log coordinates,0.4648433109385467,0.046774487556724316,True,0.4130426704077426,0.12094644524832897,0.5166439514693508,0.13090244387137004,direct,undercount,binary
power_quadratic,survival_loglog,5,quadratic response surface in log coordinates,0.427021074945213,0.020399836857818387,False,0.4269747626790708,0.12223641697458103,0.42706738721135523,0.12785500811095318,direct,undercount,binary
piecewise_power,logistic,4,"piecewise log surface (L=5000, N=8 knots)",0.4057065160588361,0.016133636080714976,True,0.4150831399461597,0.12340650781062237,0.3963298921715125,0.12178834217651396,direct,undercount,binary
piecewise_power,survival_loglog,4,"piecewise log surface (L=5000, N=8 knots)",0.4258821839922734,0.019686402711816306,True,0.4329515349618268,0.12478421452185359,0.41881283302271993,0.12226848372573672,direct,undercount,binary
exponential_separable,logistic,2,separate raw/scaled L and N exponential orders,0.4279693638234808,0.018297071603257956,True,0.4365761748056135,0.12935449782915018,0.41936255284134805,0.12820779621773032,direct,undercount,binary
exponential_separable,survival_loglog,2,separate raw/scaled L and N exponential orders,0.4386156575527484,0.01924143277503233,True,0.4450240542413565,0.13202258195622904,0.4322072608641403,0.12984113523015525,direct,undercount,binary
exponential_interaction,logistic,3,"raw/scaled L,N surface plus interaction",0.4241395726755387,0.020753258786365882,True,0.4347956157508257,0.12662530219638854,0.4134835296002517,0.12668072667148345,direct,undercount,binary
exponential_interaction,survival_loglog,3,"raw/scaled L,N surface plus interaction",0.4283710861630343,0.020660570539598154,True,0.43880941955740804,0.1290809095836753,0.41793275276866054,0.12774684726441599,direct,undercount,binary
root_separable,logistic,2,separate square-root L and N coordinates,0.409311751669989,0.017088606379183236,True,0.41955785873598567,0.12521660815903785,0.3990656446039923,0.12387661992662061,direct,undercount,binary
root_separable,survival_loglog,2,separate square-root L and N coordinates,0.42423046348902876,0.018682150837524905,True,0.4325024710840704,0.12826930160815028,0.4159584558939871,0.12540922314375974,direct,undercount,binary
inverse_separable,logistic,2,separate inverse L and N coordinates,0.4024190402275766,0.015217767272407891,True,0.41303316231998444,0.1258873723816886,0.39180491813516866,0.12415221502540814,direct,undercount,binary
inverse_separable,survival_loglog,2,separate inverse L and N coordinates,0.42309953086745994,0.01691972987383305,True,0.4317840705362708,0.1270853739543862,0.41441499119864905,0.12475618399213832,direct,undercount,binary
logL_rawN,logistic,2,log length plus raw/scaled needle count,0.42739238710702604,0.018383182598925442,True,0.4360616539716031,0.1288982443572568,0.41872312024244895,0.12780146951118465,direct,undercount,binary
logL_rawN,survival_loglog,2,log length plus raw/scaled needle count,0.4376843809642923,0.019212687717404742,True,0.4429298553125601,0.13171658980626028,0.4324389066160246,0.1296661892164739,direct,undercount,binary
rawL_logN,logistic,2,raw/scaled length plus log needle count,0.3983599013946874,0.015930027874245214,True,0.4091621115092184,0.12384963484192885,0.38755769128015644,0.12211838019365076,direct,undercount,binary
rawL_logN,survival_loglog,2,raw/scaled length plus log needle count,0.4159541514457096,0.018248910084935097,True,0.42600001781067587,0.12613671625452294,0.4059082850807433,0.12296015812269925,direct,undercount,binary
intercept_only,logistic,0,Model and query-order baselines only,0.4596478367378253,0.014779300694628673,True,0.4636394773244545,0.1551207234114244,0.455656196151196,0.15242297267189836,direct,overcount,binary
intercept_only,survival_loglog,0,Model and query-order baselines only,0.46712342598662715,0.017608393747118235,True,0.4712858030760081,0.15512083003866498,0.46296104889724615,0.15242297696605922,direct,overcount,binary
log_density,logistic,1,log(N/L) density coordinate,0.4354314190133022,0.018846097310552663,True,0.4350143659912085,0.14113070827882176,0.4358484720353958,0.14132773828146405,direct,overcount,binary
log_density,survival_loglog,1,log(N/L) density coordinate,0.4390544857942094,0.020765943177215872,True,0.4396016723400479,0.1410840266770586,0.43850729924837095,0.14052070391350566,direct,overcount,binary
log_burden,logistic,1,log(N×L) burden coordinate,0.4043356803669687,0.01603206856346192,True,0.40821970840098726,0.13272361653199935,0.40045165233295016,0.1298346420231752,direct,overcount,binary
log_burden,survival_loglog,1,log(N×L) burden coordinate,0.4127049531876704,0.019085694216924447,True,0.4162815071565743,0.1329117382588036,0.40912839921876654,0.13027448584498177,direct,overcount,binary
power_separable,logistic,2,separate log L and log N orders,0.39522004739198174,0.022099644243260236,True,0.3916807202202786,0.12315929287917773,0.3987593745636849,0.12306544874150119,direct,overcount,binary
power_separable,survival_loglog,2,separate log L and log N orders,0.39866459453243913,0.023424274913016987,True,0.39769718287891914,0.12320979119706675,0.3996320061859591,0.12295166552788014,direct,overcount,binary
power_interaction,logistic,3,power surface plus log L × log N,0.40057666714785983,0.02430567435222368,True,0.3889766425640481,0.12296379485187074,0.41217669173167154,0.1269455168334461,direct,overcount,binary
power_interaction,survival_loglog,3,power surface plus log L × log N,0.4065391034973814,0.024763045158358095,True,0.39596713496591185,0.12331823467010437,0.417111072028851,0.12812604875230021,direct,overcount,binary
power_quadratic,logistic,5,quadratic response surface in log coordinates,0.3749371838902811,0.018902341738247785,True,0.3763143126987306,0.1143024730522481,0.3735600550818315,0.11210109047823295,direct,overcount,binary
power_quadratic,survival_loglog,5,quadratic response surface in log coordinates,0.40475239574466587,0.020803177797196083,True,0.4014052669701702,0.1169671276241263,0.40809952451916154,0.11666981222871697,direct,overcount,binary
piecewise_power,logistic,4,"piecewise log surface (L=5000, N=8 knots)",0.36649136699325857,0.017437656438617426,True,0.36957702752969956,0.11456279297914679,0.3634057064568176,0.11210733196247881,direct,overcount,binary
piecewise_power,survival_loglog,4,"piecewise log surface (L=5000, N=8 knots)",0.3813416799848155,0.01791607743721877,True,0.38283405084690475,0.11654467029882558,0.37984930912272624,0.11567867676228359,direct,overcount,binary
exponential_separable,logistic,2,separate raw/scaled L and N exponential orders,0.4383768632465389,0.03221181875457816,True,0.4240879102048511,0.1346528983609747,0.45266581628822666,0.13272860149223922,direct,overcount,binary
exponential_separable,survival_loglog,2,separate raw/scaled L and N exponential orders,0.4397639664289926,0.0322092144295228,True,0.4297668994777778,0.1337735712958216,0.4497610333802075,0.13194077268375629,direct,overcount,binary
exponential_interaction,logistic,3,"raw/scaled L,N surface plus interaction",0.4356110346717834,0.030818019133504578,True,0.415317949218254,0.13058686429293667,0.45590412012531284,0.13435901151923893,direct,overcount,binary
exponential_interaction,survival_loglog,3,"raw/scaled L,N surface plus interaction",0.43957383541364814,0.030576099164149113,True,0.42139386573418164,0.13202386612708286,0.4577538050931147,0.13643526043289017,direct,overcount,binary
root_separable,logistic,2,separate square-root L and N coordinates,0.4161257837763217,0.026294488638795438,True,0.40858677797654075,0.12834087359382557,0.4236647895761026,0.1274022532184033,direct,overcount,binary
root_separable,survival_loglog,2,separate square-root L and N coordinates,0.417586509440909,0.02688060814110711,True,0.41338945386019355,0.12794988096897525,0.42178356502162456,0.12701893437217343,direct,overcount,binary
inverse_separable,logistic,2,separate inverse L and N coordinates,0.37179989658617696,0.018450204981416626,True,0.3727270636861815,0.11806619309195296,0.3708727294861724,0.11725984883993913,direct,overcount,binary
inverse_separable,survival_loglog,2,separate inverse L and N coordinates,0.38392097258922975,0.020826396650441323,True,0.3905884773215396,0.11894047267678477,0.37725346785691993,0.118139983171727,direct,overcount,binary
logL_rawN,logistic,2,log length plus raw/scaled needle count,0.4375408345796185,0.03210784099994614,True,0.42276680356031376,0.1346889746658655,0.45231486559892325,0.13284669570751909,direct,overcount,binary
logL_rawN,survival_loglog,2,log length plus raw/scaled needle count,0.4388754862366626,0.0322172450647934,True,0.4284505920223683,0.1335945436260003,0.449300380450957,0.13188139515727265,direct,overcount,binary
rawL_logN,logistic,2,raw/scaled length plus log needle count,0.3960687001811336,0.022005458117920745,True,0.39325646760131894,0.12311850536152888,0.3988809327609482,0.12265953955582581,direct,overcount,binary
rawL_logN,survival_loglog,2,raw/scaled length plus log needle count,0.40008776346722275,0.023487080952478437,True,0.399483436062117,0.1234879145209991,0.40069209087232854,0.1229089744892377,direct,overcount,binary
intercept_only,logistic,0,Model and query-order baselines only,0.4385203292622981,0.00921973634670152,True,0.4408764192744144,0.14700346848429013,0.43616423925018183,0.14439409516386773,enumeration,exact_correct,binary
intercept_only,survival_loglog,0,Model and query-order baselines only,0.4385200217849222,0.009220021627926163,True,0.4408769412739656,0.1470035235073812,0.4361631022958788,0.14439386633455784,enumeration,exact_correct,binary
log_density,logistic,1,log(N/L) density coordinate,0.4236604282213839,0.014143112955092694,True,0.417679491428716,0.13727341164757267,0.42964136501405176,0.13556495283722256,enumeration,exact_correct,binary
log_density,survival_loglog,1,log(N/L) density coordinate,0.4283847056696064,0.017730805990366673,True,0.4191376018824648,0.13812002576645477,0.43763180945674796,0.1361953373194517,enumeration,exact_correct,binary
log_burden,logistic,1,log(N×L) burden coordinate,0.38906648179334447,0.013080416287133193,True,0.39272039166005823,0.12739797598116254,0.3854125719266307,0.12399953046217944,enumeration,exact_correct,binary
log_burden,survival_loglog,1,log(N×L) burden coordinate,0.39285596178952165,0.013525210881295264,True,0.39875558097990565,0.12817606507561818,0.3869563425991377,0.124366966364732,enumeration,exact_correct,binary
power_separable,logistic,2,separate log L and log N orders,0.38551366871126846,0.018873214121435018,True,0.38073957571876255,0.12223939510921313,0.3902877617037744,0.1199165775053785,enumeration,exact_correct,binary
power_separable,survival_loglog,2,separate log L and log N orders,0.3937448921016403,0.022540257600721304,True,0.38819192768588595,0.1241350628441118,0.3992978565173947,0.12093938493989408,enumeration,exact_correct,binary
power_interaction,logistic,3,power surface plus log L × log N,0.3807765829960278,0.012852945440403343,True,0.37978390567784825,0.12110123088013527,0.3817692603142074,0.12135493099315442,enumeration,exact_correct,binary
power_interaction,survival_loglog,3,power surface plus log L × log N,0.3940979121155608,0.01638002811435096,True,0.39660072591339113,0.12262579978806684,0.39159509831773043,0.12285012522495867,enumeration,exact_correct,binary
power_quadratic,logistic,5,quadratic response surface in log coordinates,0.4132695206746333,0.02895661394985121,True,0.3885569563190171,0.11646805852359712,0.4379820850302495,0.11864363524204852,enumeration,exact_correct,binary
power_quadratic,survival_loglog,5,quadratic response surface in log coordinates,0.4044224248734076,0.02179859154388451,False,0.40102421224100354,0.11672962534678358,0.40782063750581177,0.11454757435573854,enumeration,exact_correct,binary
piecewise_power,logistic,4,"piecewise log surface (L=5000, N=8 knots)",0.38495547339315545,0.019216169477269587,True,0.37609585409753504,0.1181893813813154,0.39381509268877585,0.11827507650846773,enumeration,exact_correct,binary
piecewise_power,survival_loglog,4,"piecewise log surface (L=5000, N=8 knots)",0.38922081592460783,0.02102625452979066,False,0.38800348121751244,0.11830038636581319,0.39043815063170323,0.11584612603185848,enumeration,exact_correct,binary
exponential_separable,logistic,2,separate raw/scaled L and N exponential orders,0.4040206876959125,0.01993698234779521,True,0.399795000779606,0.12912926352320872,0.40824637461221897,0.1286229363631808,enumeration,exact_correct,binary
exponential_separable,survival_loglog,2,separate raw/scaled L and N exponential orders,0.4200859842961049,0.030583603474095892,False,0.40368388407085015,0.13218598875314563,0.43648808452135957,0.13073515110709358,enumeration,exact_correct,binary
exponential_interaction,logistic,3,"raw/scaled L,N surface plus interaction",0.4064093923670631,0.0171924842782194,True,0.4045454612961756,0.12738157184760354,0.4082733234379506,0.12840081426967204,enumeration,exact_correct,binary
exponential_interaction,survival_loglog,3,"raw/scaled L,N surface plus interaction",0.4296186182616666,0.024364974155942007,True,0.43155186824987574,0.12984167256351073,0.42768536827345743,0.13051475420537698,enumeration,exact_correct,binary
root_separable,logistic,2,separate square-root L and N coordinates,0.39282484619948044,0.019097520865493094,True,0.3894096217496525,0.12515087179947793,0.39624007064930833,0.1237058175011654,enumeration,exact_correct,binary
root_separable,survival_loglog,2,separate square-root L and N coordinates,0.4054931192451781,0.025569458306991855,True,0.39643404087595685,0.12809455809273892,0.4145521976143994,0.12565478038302028,enumeration,exact_correct,binary
inverse_separable,logistic,2,separate inverse L and N coordinates,0.382070080825412,0.01747587026438504,True,0.37482378597762517,0.11982053106142561,0.3893163756731988,0.11620273299823165,enumeration,exact_correct,binary
inverse_separable,survival_loglog,2,separate inverse L and N coordinates,0.3803057332296318,0.017896842165399128,True,0.37516994798247827,0.11988744260835638,0.3854415184767853,0.11588501432595247,enumeration,exact_correct,binary
logL_rawN,logistic,2,log length plus raw/scaled needle count,0.39938384294693297,0.018876950740211663,True,0.3969591863940989,0.1281457950206785,0.4018084994997671,0.1270275911738264,enumeration,exact_correct,binary
logL_rawN,survival_loglog,2,log length plus raw/scaled needle count,0.4156399908379531,0.028862890800986717,False,0.4030517070750771,0.13124156358246383,0.4282282746008292,0.12891442430058828,enumeration,exact_correct,binary
rawL_logN,logistic,2,raw/scaled length plus log needle count,0.3900329172131839,0.020083435101410446,True,0.3836394623880444,0.1231643856084797,0.3964263720383234,0.12136569127506248,enumeration,exact_correct,binary
rawL_logN,survival_loglog,2,raw/scaled length plus log needle count,0.3969596231206629,0.02315416315907927,True,0.38973377553083555,0.12507282693633168,0.4041854707104902,0.1225829627608164,enumeration,exact_correct,binary
intercept_only,logistic,0,Model and query-order baselines only,0.23327624924017615,0.009916710563652382,True,0.2347656182892735,0.07223610880363111,0.23178688019107876,0.07084548387380366,enumeration,parse_success,binary
intercept_only,survival_loglog,0,Model and query-order baselines only,0.23504938645930645,0.009875698695751377,True,0.23651166949569793,0.07223614378660602,0.23358710342291497,0.07084545567821045,enumeration,parse_success,binary
log_density,logistic,1,log(N/L) density coordinate,0.2297374304324848,0.009668304130419003,True,0.23071097186209083,0.07048520651297821,0.22876388900287878,0.06892354988739108,enumeration,parse_success,binary
log_density,survival_loglog,1,log(N/L) density coordinate,0.2312663811134466,0.009893003196725189,False,0.23204889959160374,0.07044729741032811,0.23048386263528944,0.06905744655793838,enumeration,parse_success,binary
log_burden,logistic,1,log(N×L) burden coordinate,0.23725133938306636,0.014546491751103204,True,0.24758325275623952,0.07151262941398619,0.22691942600989318,0.06994523208379984,enumeration,parse_success,binary
log_burden,survival_loglog,1,log(N×L) burden coordinate,0.23789061751333068,0.014079664926755246,True,0.24780488238966436,0.07149291347828314,0.22797635263699698,0.06990126966313051,enumeration,parse_success,binary
power_separable,logistic,2,separate log L and log N orders,0.23889752176643336,0.015224381708851664,True,0.24639290696396987,0.07041747021646108,0.23140213656889685,0.06858821619232655,enumeration,parse_success,binary
power_separable,survival_loglog,2,separate log L and log N orders,0.24046633356172972,0.015111430747485362,False,0.24666492900235823,0.07055800775828627,0.23426773812110122,0.06884740841351449,enumeration,parse_success,binary
power_interaction,logistic,3,power surface plus log L × log N,0.23396278743502802,0.012062846276664806,True,0.23493542168189155,0.06964372957289597,0.2329901531881645,0.06892199578166584,enumeration,parse_success,binary
power_interaction,survival_loglog,3,power surface plus log L × log N,0.23684540011922767,0.012429098544901833,False,0.23603655595893291,0.07000620188427205,0.2376542442795224,0.06965928912308697,enumeration,parse_success,binary
power_quadratic,logistic,5,quadratic response surface in log coordinates,0.27345867602156615,0.029049752407944038,True,0.2776295997190909,0.06798411825806587,0.26928775232404145,0.06721761654942619,enumeration,parse_success,binary
power_quadratic,survival_loglog,5,quadratic response surface in log coordinates,0.2829245466074942,0.03292873008591546,False,0.2639090709757093,0.06811794862084267,0.3019400222392791,0.06774852326277567,enumeration,parse_success,binary
