scheme,fold,candidate,link,n_rows,rmse,nrmse,mae,r2,mode,target,direction
cell,cell_fold=3,power_separable,identity,32,0.07121110842590513,0.9184620130898499,0.055442916350926116,-0.04175460016434718,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=4,power_separable,identity,16,0.07453202448313899,0.9612943087056818,0.06824925175614217,-0.19387831127840616,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1234,power_interaction,identity,24,0.06960373294323871,0.8977305098983617,0.05575441028835839,-0.2102851663618499,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1235,power_interaction,identity,33,0.08259322352966371,1.0652655186453894,0.06519070442424053,-0.003738066426886677,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1236,power_interaction,identity,36,0.07145342511673021,0.9215873495799012,0.05955345386914465,0.24274956348485288,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1237,power_interaction,identity,19,0.09137732696731082,1.178560557928838,0.07873075157730926,-0.6588824641588233,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1238,power_interaction,identity,33,0.09600128429409271,1.2381991346716306,0.07179916721645631,-0.8027626489084061,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=0,power_interaction,identity,34,0.06340375830623851,0.8177648793657285,0.05362314390372271,0.3032609012437094,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=1,power_interaction,identity,27,0.07752978218933973,0.9999585935125608,0.06304027668181626,-0.14588489926665416,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=2,power_interaction,identity,36,0.08264928686574201,1.0659886087032922,0.06604030525231176,0.1499197028253193,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=3,power_interaction,identity,32,0.07337329182632427,0.9463492818392856,0.058824299811043104,-0.10597661137425618,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=4,power_interaction,identity,16,0.0749370775348512,0.9665185756705875,0.0685782650969177,-0.2068901167116195,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1234,power_quadratic,identity,24,0.06943217338405377,0.8955177801490732,0.05470218363177479,-0.20432628772556738,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1235,power_quadratic,identity,33,0.0834076454127897,1.0757697163585682,0.06543682234376935,-0.023630657622778273,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1236,power_quadratic,identity,36,0.08480877645463172,1.0938411333851956,0.06826652549577944,-0.06678039221144583,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1237,power_quadratic,identity,19,0.09289350389569663,1.1981158063251547,0.08194271365832186,-0.7143891368725954,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1238,power_quadratic,identity,33,0.1075479103905603,1.3871244594331742,0.07760287720836993,-1.262499118609926,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=0,power_quadratic,identity,34,0.06866997772781813,0.8856871824759178,0.056655978179475215,0.1827141272891104,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=1,power_quadratic,identity,27,0.07449936427102913,0.9608730659413793,0.061797734144434735,-0.05805684713958037,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=2,power_quadratic,identity,36,0.08556967973075254,1.1036550622819736,0.06637697716442183,0.08878356935056508,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=3,power_quadratic,identity,32,0.07925240042253723,1.0221764671732985,0.059980734931169455,-0.29031214667178995,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=4,power_quadratic,identity,16,0.07555160022215042,0.9744445265080682,0.06914791621222731,-0.2267655211210451,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1234,piecewise_power,identity,24,0.0698436637772961,0.9008250742398222,0.05480249083911565,-0.21864348880544293,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1235,piecewise_power,identity,33,0.08291438075009694,1.069407719401952,0.06483297705647331,-0.011559155008338706,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1236,piecewise_power,identity,36,0.07595065429878022,0.9795914202814529,0.06420042718927402,0.14442818649012612,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1237,piecewise_power,identity,19,0.09417432521791538,1.2146355004573905,0.08382624502895421,-0.7619912653568448,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1238,piecewise_power,identity,33,0.0768112638348306,0.9906913341072235,0.05882834418629819,-0.15407567499629016,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=0,piecewise_power,identity,34,0.06263191132419145,0.8078098014488345,0.052447467854302515,0.32012118433723125,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=1,piecewise_power,identity,27,0.06801779829273392,0.8772755448805488,0.054463658584892376,0.11803975734451799,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=2,piecewise_power,identity,36,0.08291843169166803,1.0694599673732663,0.06516714131980679,0.14437416810329906,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=3,piecewise_power,identity,32,0.06978599113095624,0.9000812277244622,0.054864906380539064,-0.0004754521657837074,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=4,piecewise_power,identity,16,0.07272577682142557,0.9379978048288703,0.06665583586929544,-0.13671336017452695,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1234,exponential_separable,identity,24,0.07090296879196394,0.9144877097155826,0.056620387467089583,-0.2558896644984321,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1235,exponential_separable,identity,33,0.0815514806513467,1.0518293949521793,0.06509360692305897,0.021422416791021526,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1236,exponential_separable,identity,36,0.08725514741544478,1.125393778009044,0.06592611698329803,-0.12921215029299238,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1237,exponential_separable,identity,19,0.09015869359421476,1.162842947491179,0.07791583189169167,-0.6149308736809962,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1238,exponential_separable,identity,33,0.07806309556562625,1.0068371281684498,0.06240259751218655,-0.19199930877781846,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=0,exponential_separable,identity,34,0.06371331120511127,0.8217574106567179,0.05447145252922493,0.29644098679751074,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=1,exponential_separable,identity,27,0.06784591016791386,0.8750585773787335,0.05588036276674904,0.12249173736783303,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=2,exponential_separable,identity,36,0.08312832441543579,1.072167108125123,0.06836007355418283,0.14003696751368755,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=3,exponential_separable,identity,32,0.08856325803664775,1.1422654422908096,0.060824114656565564,-0.6113025895158888,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=4,exponential_separable,identity,16,0.07635139050662577,0.9847600097376722,0.06924584027269563,-0.2528761105245054,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1234,exponential_interaction,identity,24,0.07073592093703152,0.9123331707326202,0.05612567035962921,-0.2499788672377048,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1235,exponential_interaction,identity,33,0.08239483218103545,1.062706719583438,0.06627968717661618,0.0010781588897326166,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1236,exponential_interaction,identity,36,0.08737544520073941,1.1269453469776258,0.06610001650547055,-0.13232796332259,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1237,exponential_interaction,identity,19,0.09116720689316195,1.1758504848719895,0.07832316422116334,-0.6512621110609182,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1238,exponential_interaction,identity,33,0.09161981915983543,1.1816881579933205,0.0699798655515115,-0.6419628462755498,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=0,exponential_interaction,identity,34,0.06631736049056187,0.8553437485437166,0.0558921713104905,0.23775489556026452,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=1,exponential_interaction,identity,27,0.07291836495031506,0.9404817554998685,0.05887242370379978,-0.013625930922042118,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=2,exponential_interaction,identity,36,0.08367774918616805,1.0792534432787633,0.06881059298173925,0.12863179590018636,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=3,exponential_interaction,identity,32,0.08906554656849419,1.1487438267214023,0.062316235376017784,-0.6296314975027819,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=4,exponential_interaction,identity,16,0.07638872977872889,0.9852416017783132,0.06930822564118069,-0.25410183597151437,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1234,root_separable,identity,24,0.07049189808011927,0.9091858285643297,0.05620343040011847,-0.24136945692710743,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1235,root_separable,identity,33,0.08148147183425218,1.0509264397742022,0.06461865228498255,0.023101838238417605,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1236,root_separable,identity,36,0.07507071120076277,0.9682421472947734,0.061930087187981354,0.16413817682170895,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1237,root_separable,identity,19,0.09048529302921081,1.1670553404895634,0.0783251852657463,-0.6266522242494497,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1238,root_separable,identity,33,0.07675602684789429,0.9899789020816593,0.061922668605892406,-0.15241641986893795,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=0,root_separable,identity,34,0.06251876148914666,0.8063504248491267,0.05327936793489132,0.32257548233311983,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=1,root_separable,identity,27,0.06882750344102158,0.8877189073972169,0.05691024632655785,0.09691651116030575,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=2,root_separable,identity,36,0.08267153378807655,1.0662755436144895,0.06718075723441023,0.14946200460871617,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=3,root_separable,identity,32,0.07561764012171006,0.9752962916390225,0.057284097601183706,-0.1746708045518901,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=4,root_separable,identity,16,0.07559800005606791,0.9750429792749036,0.0689804791987697,-0.22827281402909927,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1234,inverse_separable,identity,24,0.06734684362119417,0.8686217492588215,0.05421055104341719,-0.13307103801633957,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1235,inverse_separable,identity,33,0.0827653472129162,1.0674855243174681,0.06528521259946315,-0.0079259914965768,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1236,inverse_separable,identity,36,0.06972451300874467,0.8992882991893563,0.05761450592064748,0.27895161482455944,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1237,inverse_separable,identity,19,0.0891383351486159,1.149682634546562,0.07701091069101944,-0.5785842082619015,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1238,inverse_separable,identity,33,0.07325225356967155,0.9447881624672734,0.06032100416438926,-0.04960634055928148,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=0,inverse_separable,identity,34,0.06155121137912949,0.793871219828237,0.0517190715613078,0.34338108655411015,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=1,inverse_separable,identity,27,0.07051352904399255,0.9094648190064571,0.057003895875253154,0.05213001799689143,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=2,inverse_separable,identity,36,0.08212252457880659,1.0591945682625101,0.06416598039666432,0.16072108468270863,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=3,inverse_separable,identity,32,0.06861676174145548,0.8850008167804019,0.05296458948957891,0.032768633055788365,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=4,inverse_separable,identity,16,0.07237300488244561,0.9334478458070377,0.06645163929421846,-0.1257123637169879,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1234,logL_rawN,identity,24,0.0707906852678862,0.9130395065652473,0.05639947154114963,-0.25191510428002406,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1235,logL_rawN,identity,33,0.08194941860573304,1.0569618932765221,0.06552932239428864,0.011848997713127973,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1236,logL_rawN,identity,36,0.08785966872000628,1.1331907336612785,0.06658406623201751,-0.14491317267514536,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1237,logL_rawN,identity,19,0.09018321487058592,1.1631592164182778,0.07749094589238333,-0.6158094478906011,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1238,logL_rawN,identity,33,0.07699148619765239,0.9930157944030964,0.06207628231008802,-0.15949764668405297,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=0,logL_rawN,identity,34,0.06421584656423207,0.8282389786001123,0.05455046095489067,0.2852986483927804,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=1,logL_rawN,identity,27,0.06850879906153304,0.8836083427334164,0.055857625431062936,0.1052605679378269,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=2,logL_rawN,identity,36,0.08342234205066733,1.0759592697008644,0.0691427772432675,0.1339429810633227,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=3,logL_rawN,identity,32,0.08894453640185983,1.147183069647006,0.06101103791508247,-0.6252062619088461,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=4,logL_rawN,identity,16,0.0757152304419144,0.9765549857379388,0.06828249769892493,-0.23208515138426145,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1234,rawL_logN,identity,24,0.06982726504377289,0.900613567718764,0.055775614501554265,-0.21807130050128576,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1235,rawL_logN,identity,33,0.08170300297896664,1.0537836897964827,0.0645611209026225,0.017782652057942272,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1236,rawL_logN,identity,36,0.07004021731356869,0.9033601696848352,0.059034112379914246,0.2724071893873783,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1237,rawL_logN,identity,19,0.09064924160858356,1.1691699058373364,0.07892761803125269,-0.6325521647857,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1238,rawL_logN,identity,33,0.0771869769178547,0.9955371819279686,0.06209622804651519,-0.1653933323981145,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=0,rawL_logN,identity,34,0.061850908253696164,0.7977366307285272,0.05270337962915642,0.33697127868118004,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=1,rawL_logN,identity,27,0.06912849040242092,0.8916009574957388,0.057488917235665,0.08900076014490843,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=2,rawL_logN,identity,36,0.08223458324357322,1.0606398712370146,0.06576318017055906,0.15842907914362425,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=3,rawL_logN,identity,32,0.07068055677828694,0.91161909847876,0.05508455756408245,-0.026289437638980173,native_thinking,under_log1p_relative_magnitude,under
cell,cell_fold=4,rawL_logN,identity,16,0.075243945734182,0.9704764804180454,0.06925324343096032,-0.21679481317347538,native_thinking,under_log1p_relative_magnitude,under
seed,seed=1234,intercept_only,identity,8,0.5353838054229413,1.480911840394648,0.42160749379978,-0.9541228107145459,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1235,intercept_only,identity,4,0.19585897194550028,0.5417606353865739,0.19570640190041055,0.16742910224634477,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1236,intercept_only,identity,1,0.17525566344320198,0.4847703357112714,0.17525566344320198,,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1237,intercept_only,identity,8,0.565017347032281,1.5628804434745092,0.4942366178494081,-0.3848266928690889,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1238,intercept_only,identity,6,0.17878345112762484,0.4945284615629361,0.15129656551900453,-0.906643463299095,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=0,intercept_only,identity,6,0.5255044422860023,1.4535847795144752,0.49152196930236375,-7.0038658155143185,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=1,intercept_only,identity,5,0.5224026946651124,1.4450051124958525,0.4234885970100201,-0.7284582215963371,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=2,intercept_only,identity,6,0.4991241894152135,1.3806150175731438,0.39177873336499697,-1.418631601823054,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=3,intercept_only,identity,4,0.747465382972004,2.067545422024692,0.63959922675316,-2.4829210725797672,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=4,intercept_only,identity,6,0.4882506619603511,1.3505380234772144,0.3795697528302655,-3.041462439480794,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1234,log_density,identity,8,0.4495905458222825,1.2436012368953526,0.3368394152823927,-0.37802067668150774,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1235,log_density,identity,4,0.22969015947220592,0.6353402425308943,0.1718345315439734,-0.1450357955369257,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1236,log_density,identity,1,0.2383141728850221,0.6591949117334351,0.2383141728850221,,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1237,log_density,identity,8,0.4482002930882808,1.2397556933543081,0.3840919281583838,0.1286028499866141,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1238,log_density,identity,6,0.19982605555280314,0.552733886774425,0.1313725043597385,-1.3818756661892664,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=0,log_density,identity,6,0.34642469020631145,0.9582367272508301,0.33488831741818376,-2.4782812075498453,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=1,log_density,identity,5,0.41437102396095454,1.1461813926468405,0.3337411361132771,-0.08749389333104474,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=2,log_density,identity,6,0.4086350537053917,1.1303152678564128,0.261610247018486,-0.6211519563008714,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=3,log_density,identity,4,0.7424726665147598,2.0537351930966334,0.6112635471222472,-2.4365479246095503,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=4,log_density,identity,6,0.35431336397132895,0.980057391726096,0.24519766018530645,-1.1282759235963828,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1234,log_burden,identity,8,0.6037009445266809,1.669882181252629,0.4916145629735861,-1.4846493359307869,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1235,log_burden,identity,4,0.1366909300135094,0.37809738486887784,0.1224646624925173,0.5944786894637433,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1236,log_burden,identity,1,0.19715562604217884,0.5453472780627575,0.19715562604217884,,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1237,log_burden,identity,8,0.5385409375650839,1.489644705161254,0.4518162954540166,-0.25808303781244235,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1238,log_burden,identity,6,0.1974567742577593,0.5461802766586238,0.13872138167664147,-1.325728055815929,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=0,log_burden,identity,6,0.40563437090312887,1.1220151537212286,0.3620709495875827,-3.7688812737684376,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=1,log_burden,identity,5,0.48965370416308623,1.3544189436499163,0.3898712219571074,-0.518539727512249,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=2,log_burden,identity,6,0.4180107273494772,1.1562490857466154,0.26930524887005,-0.6963963977151095,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=3,log_burden,identity,4,0.7026782374357192,1.9436608116753624,0.5845880535379574,-2.0780415008645154,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=4,log_burden,identity,6,0.32076135829911173,0.8872500225720686,0.22461007435248118,-0.7442830200876371,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1234,power_separable,identity,8,0.44961886341998664,1.2436795654986965,0.33651852340261296,-0.3781942722538638,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1235,power_separable,identity,4,0.23500083385393353,0.6500299669729104,0.1695701820056127,-0.1985967384567684,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1236,power_separable,identity,1,0.08087383188947661,0.22370309675056177,0.08087383188947661,,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1237,power_separable,identity,8,0.44077778270602014,1.2192244718283627,0.3489488887917864,0.15722575616196,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1238,power_separable,identity,6,0.18870329666630015,0.5219674998086021,0.12298358163880758,-1.1240944828294204,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=0,power_separable,identity,6,0.35544024442431327,0.9831744277451728,0.3119403552961233,-2.6616785300012937,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=1,power_separable,identity,5,0.42748994700291737,1.1824693196802727,0.3375531701442944,-0.15744371797880818,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=2,power_separable,identity,6,0.40308516199003946,1.1149638502921841,0.23466185276733553,-0.5774155234544074,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=3,power_separable,identity,4,0.7764209982584798,2.147638829948713,0.690947736690905,-2.757993367145372,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=4,power_separable,identity,6,0.3747929564036974,1.036705483454594,0.28662375146971025,-1.381418407849666,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1234,power_interaction,identity,8,0.6377867988262413,1.7641662158291125,0.4813530456590099,-1.7731441517314614,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1235,power_interaction,identity,4,0.2322571663937815,0.6424407765889486,0.16137434010617246,-0.17077255016891768,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1236,power_interaction,identity,1,0.023357603195986898,0.064608885785873,0.023357603195986898,,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1237,power_interaction,identity,8,0.41369302136630626,1.144305986517513,0.3133876238193142,0.257616599849101,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1238,power_interaction,identity,6,0.19267166960582682,0.5329443175862789,0.12094864173815185,-1.214371981564827,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=0,power_interaction,identity,6,0.3477351079886557,0.9618614413159189,0.31588233108584224,-2.504645507974496,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=1,power_interaction,identity,5,0.49688433784651365,1.3744194198071753,0.40242197959530757,-0.5637188994325295,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=2,power_interaction,identity,6,0.4624579930228258,1.2791935628527733,0.3237050908825539,-1.0763332917324733,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=3,power_interaction,identity,4,0.7459588900935926,2.063378349508654,0.6496238721947317,-2.4688957856992015,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=4,power_interaction,identity,6,0.5577590572376897,1.5428034684353882,0.3619496474075892,-4.274072895438105,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1234,power_quadratic,identity,8,0.46826347304767807,1.2952519568887801,0.3673322796405681,-0.49486494469947906,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1235,power_quadratic,identity,4,0.32062118521641675,0.8868622932911957,0.21161200603658264,-1.2310983521062355,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1236,power_quadratic,identity,1,0.07914769290319168,0.21892846659353493,0.07914769290319168,,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1237,power_quadratic,identity,8,6.251010249943506,17.290764120623088,3.862664875335131,-168.50100785518825,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1238,power_quadratic,identity,6,0.19526588258983293,0.5401201056575771,0.11287534321466663,-1.274403911556321,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=0,power_quadratic,identity,6,0.7967547506449366,2.2038835171502034,0.6594316755655631,-17.399089801190218,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=1,power_quadratic,identity,5,0.490890784899613,1.3578408019349264,0.4188921766628414,-0.5262224194165279,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=2,power_quadratic,identity,6,0.9134220212012956,2.5265939551638263,0.5847222027788685,-7.100194410736853,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=3,power_quadratic,identity,4,0.9764899600966077,2.7010446137629813,0.9071241524241718,-4.94424949196875,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=4,power_quadratic,identity,6,1.3003395585323883,3.5968369406372167,1.0169520456716452,-27.665955002829048,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1234,piecewise_power,identity,8,0.48002589157778314,1.327787690499828,0.38532627539283504,-0.5709078851621161,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1235,piecewise_power,identity,4,0.20244959163808138,0.5599907847475005,0.15225800992983538,0.11045464712218034,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1236,piecewise_power,identity,1,0.033382840397650715,0.09233944529164748,0.033382840397650715,,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1237,piecewise_power,identity,8,0.43550988922689865,1.2046530825779802,0.3246652962359851,0.17724997345042914,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1238,piecewise_power,identity,6,0.19742279490504522,0.5460862872154364,0.12442944394987569,-1.324927678775798,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=0,piecewise_power,identity,6,0.3499965283417838,0.9681166999605303,0.31124265614931595,-2.550377142857316,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=1,piecewise_power,identity,5,0.5773851297622938,1.597090659956189,0.48654820037821345,-1.1114425008564108,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=2,piecewise_power,identity,6,0.8046520000888587,2.2257279025977894,0.7252486594933014,-5.285917510494733,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=3,piecewise_power,identity,4,0.7879789791348584,2.179609073645872,0.7204284937952633,-2.8707108384056634,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=4,piecewise_power,identity,6,0.7127564684263059,1.9715379559838304,0.5255777898497441,-7.612618294766129,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1234,exponential_separable,identity,8,0.5430894788403302,1.5022263121557256,0.4611083619866269,-1.0107782203338975,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1235,exponential_separable,identity,4,0.2847784830339402,0.7877186854418012,0.21615598710092288,-0.7601457428930476,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1236,exponential_separable,identity,1,0.11491289455885045,0.3178577021615142,0.11491289455885045,,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1237,exponential_separable,identity,8,1.3599286996965425,3.761664983277079,0.963448645845976,-7.022396838174288,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1238,exponential_separable,identity,6,0.2268238758382074,0.6274118865953527,0.14276647070805482,-2.0689682141237435,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=0,exponential_separable,identity,6,0.49153085467256846,1.3596112830287646,0.4370340640416779,-6.002426926646703,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=1,exponential_separable,identity,5,0.5016126911596428,1.3874984004114739,0.4543363718171081,-0.5936212113449133,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=2,exponential_separable,identity,6,0.435784505817797,1.205412692706099,0.29204736193349223,-0.8437246292694525,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=3,exponential_separable,identity,4,0.810938006962645,2.243115470009991,0.7116566200681818,-3.099555547131347,native_thinking,over_log1p_relative_magnitude,over
cell,cell_fold=4,exponential_separable,identity,6,0.7229790875622084,1.9998144887531464,0.508901526889385,-7.861440710265597,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1234,exponential_interaction,identity,8,1.2881641571972813,3.5631588655514888,0.8229549460412715,-10.312636057408202,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1235,exponential_interaction,identity,4,0.33709639205383124,0.9324339535307202,0.23158754294556266,-1.4662806389694083,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1236,exponential_interaction,identity,1,0.03377627177226905,0.09342770604057836,0.03377627177226905,,native_thinking,over_log1p_relative_magnitude,over
seed,seed=1237,exponential_interaction,identity,8,0.49997639277818645,1.3829722761190084,0.3572332420043602,-0.08435343753436086,native_thinking,over_log1p_relative_magnitude,over
