scheme,fold,candidate,link,n_rows,rmse,nrmse,mae,r2,mode,target,kind
cell,cell_fold=0,power_interaction,identity,396,33.42291226652105,1.0922136084632752,17.743369023603773,0.28696738394847,enumeration,signed_relative_error,continuous
cell,cell_fold=1,power_interaction,identity,389,24.168121334025038,0.7897801005944882,15.839077219636092,0.23686423201397488,enumeration,signed_relative_error,continuous
cell,cell_fold=2,power_interaction,identity,399,22.67339939026601,0.7409346967342871,15.422966596764663,0.24194112940408086,enumeration,signed_relative_error,continuous
cell,cell_fold=3,power_interaction,identity,400,25.291465685877274,0.8264894088169306,15.08599995547727,0.38042570567637035,enumeration,signed_relative_error,continuous
cell,cell_fold=4,power_interaction,identity,412,23.191097904482234,0.7578523536338196,15.597410082856571,0.13317639292260364,enumeration,signed_relative_error,continuous
seed,seed=1234,power_quadratic,identity,397,31.5479109406668,1.0309412110236291,15.15869909064197,0.2725518280075647,enumeration,signed_relative_error,continuous
seed,seed=1235,power_quadratic,identity,399,23.76086366682477,0.7764714947279462,14.522392604255112,0.2157495799439465,enumeration,signed_relative_error,continuous
seed,seed=1236,power_quadratic,identity,383,28.30403651528129,0.9249359723628143,17.90715476381849,0.2815316561154474,enumeration,signed_relative_error,continuous
seed,seed=1237,power_quadratic,identity,413,21.18174747960802,0.6921896172235817,14.526447852911126,0.3788174515978784,enumeration,signed_relative_error,continuous
seed,seed=1238,power_quadratic,identity,404,25.002115724566664,0.8170338603945888,15.840528787598936,0.10114416654347824,enumeration,signed_relative_error,continuous
cell,cell_fold=0,power_quadratic,identity,396,34.28485662568814,1.1203807337967386,17.36440965237959,0.24971633099356705,enumeration,signed_relative_error,continuous
cell,cell_fold=1,power_quadratic,identity,389,22.732868964838612,0.7428780785114275,15.043355386048336,0.3248123011861529,enumeration,signed_relative_error,continuous
cell,cell_fold=2,power_quadratic,identity,399,22.845719313106628,0.7465658686451918,15.278650901810435,0.2303747084452129,enumeration,signed_relative_error,continuous
cell,cell_fold=3,power_quadratic,identity,400,26.258191412170987,0.8580806413669193,15.97807617935707,0.33215602216279716,enumeration,signed_relative_error,continuous
cell,cell_fold=4,power_quadratic,identity,412,21.99354137081241,0.7187178960333528,14.600865370532391,0.2203881338019319,enumeration,signed_relative_error,continuous
seed,seed=1234,piecewise_power,identity,397,30.980127501288678,1.0123868494466446,15.10626529629146,0.29850069324135564,enumeration,signed_relative_error,continuous
seed,seed=1235,piecewise_power,identity,399,23.18514993937815,0.7576579825276293,14.177289616887451,0.2532931545480067,enumeration,signed_relative_error,continuous
seed,seed=1236,piecewise_power,identity,383,28.691714709012466,0.9376047486657635,18.147285672406046,0.26171525696320663,enumeration,signed_relative_error,continuous
seed,seed=1237,piecewise_power,identity,413,20.90947234286165,0.6832920499730323,14.21459886391076,0.3946844643367513,enumeration,signed_relative_error,continuous
seed,seed=1238,piecewise_power,identity,404,24.554049650252622,0.8023916933699421,15.524646800522843,0.13307250180008423,enumeration,signed_relative_error,continuous
cell,cell_fold=0,piecewise_power,identity,396,33.535718248813936,1.0958999487795789,17.120585535526537,0.28214613549646483,enumeration,signed_relative_error,continuous
cell,cell_fold=1,piecewise_power,identity,389,22.261738184626868,0.7274821894455717,14.412091844055553,0.3525083596424957,enumeration,signed_relative_error,continuous
cell,cell_fold=2,piecewise_power,identity,399,21.793739447201673,0.7121886511182298,14.560502050891431,0.2996209180334225,enumeration,signed_relative_error,continuous
cell,cell_fold=3,piecewise_power,identity,400,24.989906306973722,0.8166348738568483,15.310509115696396,0.39511244390065914,enumeration,signed_relative_error,continuous
cell,cell_fold=4,piecewise_power,identity,412,22.886362449106628,0.747894028976519,14.911127490965079,0.1558071786314602,enumeration,signed_relative_error,continuous
seed,seed=1234,exponential_separable,identity,397,31.13090572425764,1.0173140690040967,15.171587616815136,0.2916557757271889,enumeration,signed_relative_error,continuous
seed,seed=1235,exponential_separable,identity,399,23.124775144719138,0.7556850194354573,14.039742666676187,0.2571769831898615,enumeration,signed_relative_error,continuous
seed,seed=1236,exponential_separable,identity,383,28.754888550500855,0.9396691806584727,17.97862720673319,0.25846054525036455,enumeration,signed_relative_error,continuous
seed,seed=1237,exponential_separable,identity,413,21.68084383294926,0.708499381755972,14.664848836017654,0.3491992630412011,enumeration,signed_relative_error,continuous
seed,seed=1238,exponential_separable,identity,404,23.894157547654352,0.780827350657137,15.409551869497875,0.17904384158304665,enumeration,signed_relative_error,continuous
cell,cell_fold=0,exponential_separable,identity,396,33.823284619114666,1.1052972119646143,17.041422654773623,0.2697822616958926,enumeration,signed_relative_error,continuous
cell,cell_fold=1,exponential_separable,identity,389,22.573837370126537,0.7376811504120729,14.512553915537527,0.33422603533636897,enumeration,signed_relative_error,continuous
cell,cell_fold=2,exponential_separable,identity,399,21.744696602218678,0.7105860001505031,14.512545346223835,0.30276952272438706,enumeration,signed_relative_error,continuous
cell,cell_fold=3,exponential_separable,identity,400,24.613838764378766,0.8043455172487771,14.465927190018046,0.4131810942379943,enumeration,signed_relative_error,continuous
cell,cell_fold=4,exponential_separable,identity,412,22.470008621506768,0.7342881734240737,15.20206679646122,0.18624327657246997,enumeration,signed_relative_error,continuous
seed,seed=1234,exponential_interaction,identity,397,31.113976588761616,1.016760848745466,15.191833617356897,0.2924259682103082,enumeration,signed_relative_error,continuous
seed,seed=1235,exponential_interaction,identity,399,23.250917024079204,0.7598071580490994,14.135925174114332,0.24905092333630596,enumeration,signed_relative_error,continuous
seed,seed=1236,exponential_interaction,identity,383,28.720438849723546,0.9385434130504192,17.98580465566392,0.260236278774571,enumeration,signed_relative_error,continuous
seed,seed=1237,exponential_interaction,identity,413,21.6958318307907,0.7089891683752677,14.727669365822798,0.3482991530951093,enumeration,signed_relative_error,continuous
seed,seed=1238,exponential_interaction,identity,404,23.870280111216804,0.7800470697287624,15.36909878813841,0.18068378508355643,enumeration,signed_relative_error,continuous
cell,cell_fold=0,exponential_interaction,identity,396,33.8907582953645,1.1075021564896588,17.12437287416153,0.2668659500265784,enumeration,signed_relative_error,continuous
cell,cell_fold=1,exponential_interaction,identity,389,23.649509249375015,0.7728325895023549,15.468970625569874,0.2692643587556749,enumeration,signed_relative_error,continuous
cell,cell_fold=2,exponential_interaction,identity,399,22.607464431136435,0.7387800353133873,15.471596082668897,0.24634363688278282,enumeration,signed_relative_error,continuous
cell,cell_fold=3,exponential_interaction,identity,400,24.66321158780379,0.8059589514463436,14.559789968071902,0.4108245366261576,enumeration,signed_relative_error,continuous
cell,cell_fold=4,exponential_interaction,identity,412,22.597457176826254,0.7384530123641669,15.31636656030576,0.17698593759895054,enumeration,signed_relative_error,continuous
seed,seed=1234,root_separable,identity,397,30.820917388755497,1.0071840876368099,15.222746217580577,0.3056923228503755,enumeration,signed_relative_error,continuous
seed,seed=1235,root_separable,identity,399,23.019846986431347,0.752256115290928,14.017895439538933,0.26390277560613595,enumeration,signed_relative_error,continuous
seed,seed=1236,root_separable,identity,383,28.915380593081455,0.9449138341332743,18.233481591966395,0.25015981370530904,enumeration,signed_relative_error,continuous
seed,seed=1237,root_separable,identity,413,21.796688968796726,0.7122850373217684,14.74137104736095,0.34222596274093053,enumeration,signed_relative_error,continuous
seed,seed=1238,root_separable,identity,404,24.1232093001174,0.7883124387035517,15.460110372561218,0.16322886770605505,enumeration,signed_relative_error,continuous
cell,cell_fold=0,root_separable,identity,396,33.54132802010514,1.096083268189203,17.05192877528602,0.28190595380222383,enumeration,signed_relative_error,continuous
cell,cell_fold=1,root_separable,identity,389,22.898727875661283,0.7482981136669778,14.72868650321718,0.31492402700477773,enumeration,signed_relative_error,continuous
cell,cell_fold=2,root_separable,identity,399,21.803857250388837,0.7125192866487501,14.678663138007948,0.2989704612688576,enumeration,signed_relative_error,continuous
cell,cell_fold=3,root_separable,identity,400,24.572130773564396,0.8029825589647754,14.524354700482144,0.4151681309914893,enumeration,signed_relative_error,continuous
cell,cell_fold=4,root_separable,identity,412,22.883663238248182,0.7478058225746294,15.472315362118241,0.1560062945952324,enumeration,signed_relative_error,continuous
seed,seed=1234,inverse_separable,identity,397,31.160449063621076,1.0182795036447074,15.385526092941173,0.2903106954511241,enumeration,signed_relative_error,continuous
seed,seed=1235,inverse_separable,identity,399,23.78244446424535,0.7771767247341255,14.27952808717956,0.21432434257639887,enumeration,signed_relative_error,continuous
seed,seed=1236,inverse_separable,identity,383,29.695016279866,0.9703912282023318,18.555522145317205,0.20917931320039218,enumeration,signed_relative_error,continuous
seed,seed=1237,inverse_separable,identity,413,21.773220080880787,0.7115181071825607,14.05134913358205,0.3436416744948797,enumeration,signed_relative_error,continuous
seed,seed=1238,inverse_separable,identity,404,25.240534806255038,0.8248250595414747,15.62464747293837,0.08391952976775274,enumeration,signed_relative_error,continuous
cell,cell_fold=0,inverse_separable,identity,396,33.18528230582481,1.0844481966768522,16.43973742438725,0.2970703682131145,enumeration,signed_relative_error,continuous
cell,cell_fold=1,inverse_separable,identity,389,23.207817459392643,0.75839872509466,15.068444146920458,0.2963047429984993,enumeration,signed_relative_error,continuous
cell,cell_fold=2,inverse_separable,identity,399,22.406692679713377,0.7322190977939204,14.859834979595552,0.25967029902898375,enumeration,signed_relative_error,continuous
cell,cell_fold=3,inverse_separable,identity,400,25.562574333801912,0.8353488568588647,14.848667662870694,0.3670716179151099,enumeration,signed_relative_error,continuous
cell,cell_fold=4,inverse_separable,identity,412,25.841029063590362,0.8444483644897588,15.675237907286197,-0.07623650969669882,enumeration,signed_relative_error,continuous
seed,seed=1234,logL_rawN,identity,397,31.108031064685733,1.0165665574086327,15.17964390911814,0.2926963609377987,enumeration,signed_relative_error,continuous
seed,seed=1235,logL_rawN,identity,399,23.25650322770462,0.7599897073006628,14.153226737833524,0.24869003792395605,enumeration,signed_relative_error,continuous
seed,seed=1236,logL_rawN,identity,383,28.733422219357287,0.9389676912486983,18.03463937234108,0.2595672920073777,enumeration,signed_relative_error,continuous
seed,seed=1237,logL_rawN,identity,413,21.69796155649172,0.7090587648058361,14.740251016363123,0.3481712011293898,enumeration,signed_relative_error,continuous
seed,seed=1238,logL_rawN,identity,404,23.691703255881006,0.7742114300933226,15.252456127093096,0.19289676511170373,enumeration,signed_relative_error,continuous
cell,cell_fold=0,logL_rawN,identity,396,33.74631259351083,1.1027818747861808,17.024777250759172,0.2731020092831574,enumeration,signed_relative_error,continuous
cell,cell_fold=1,logL_rawN,identity,389,22.55301190523142,0.737000603606946,14.52872578326157,0.33545388654383324,enumeration,signed_relative_error,continuous
cell,cell_fold=2,logL_rawN,identity,399,21.82925793536887,0.7133493451899762,14.670096638251527,0.29733616305249844,enumeration,signed_relative_error,continuous
cell,cell_fold=3,logL_rawN,identity,400,24.66484830124933,0.806012436932112,14.526551313110918,0.41074633566710317,enumeration,signed_relative_error,continuous
cell,cell_fold=4,logL_rawN,identity,412,22.474654748891428,0.7344400023106684,15.213171958289587,0.18590672055765256,enumeration,signed_relative_error,continuous
seed,seed=1234,rawL_logN,identity,397,30.565976150398924,0.9988529677250826,15.20819366055684,0.31713102080193667,enumeration,signed_relative_error,continuous
seed,seed=1235,rawL_logN,identity,399,22.924888849748722,0.7491530173833597,13.937736864312665,0.26996313330259825,enumeration,signed_relative_error,continuous
seed,seed=1236,rawL_logN,identity,383,29.239965090673344,0.9555207974804266,18.491591317024284,0.23323093079200463,enumeration,signed_relative_error,continuous
seed,seed=1237,rawL_logN,identity,413,21.819011028328237,0.7130144907277083,14.555166929135385,0.34087801584615995,enumeration,signed_relative_error,continuous
seed,seed=1238,rawL_logN,identity,404,24.83627451425909,0.811614403666894,15.701978356682895,0.11302899682179479,enumeration,signed_relative_error,continuous
cell,cell_fold=0,rawL_logN,identity,396,33.21483500754991,1.0854139372662304,17.040161546098744,0.2958178419084806,enumeration,signed_relative_error,continuous
cell,cell_fold=1,rawL_logN,identity,389,23.287632949517874,0.7610069826811261,15.049558566519156,0.2914561730196944,enumeration,signed_relative_error,continuous
cell,cell_fold=2,rawL_logN,identity,399,21.869707107008672,0.7146711670397231,14.564747703437122,0.2947297067925525,enumeration,signed_relative_error,continuous
cell,cell_fold=3,rawL_logN,identity,400,24.71767252828379,0.8077386581292212,14.70252258593398,0.40821964660166987,enumeration,signed_relative_error,continuous
cell,cell_fold=4,rawL_logN,identity,412,23.576898324614017,0.770459766945342,15.541015687987139,0.10409604682368712,enumeration,signed_relative_error,continuous
seed,seed=1234,intercept_only,identity,397,2.256086015959121,0.7892889336544566,1.5644915855355923,0.3738887386453099,enumeration,asinh_signed_error,continuous
