scheme,fold,candidate,link,n_rows,n_trials,log_loss,brier,converged,iterations,mode,target,kind
seed,seed=1237,log_density,logistic,399,399.0,0.5100651917008152,0.17150098255765928,True,16,direct,within_one,binary
seed,seed=1238,log_density,logistic,399,399.0,0.4731702421109958,0.15779873060191119,True,16,direct,within_one,binary
cell,cell_fold=0,log_density,logistic,405,405.0,0.5000804645778768,0.17337960546545766,True,15,direct,within_one,binary
cell,cell_fold=1,log_density,logistic,399,399.0,0.49865424816486154,0.1650002049402459,True,16,direct,within_one,binary
cell,cell_fold=2,log_density,logistic,402,402.0,0.5080561792129338,0.16890150997719486,True,16,direct,within_one,binary
cell,cell_fold=3,log_density,logistic,404,404.0,0.5246979716102885,0.17955624217103425,True,15,direct,within_one,binary
cell,cell_fold=4,log_density,logistic,403,403.0,0.46312210415367516,0.14951485160132724,True,15,direct,within_one,binary
seed,seed=1234,log_density,survival_loglog,405,405.0,0.4864964232130319,0.16207848628318214,True,51,direct,within_one,binary
seed,seed=1235,log_density,survival_loglog,407,407.0,0.5087228926327995,0.171902649845761,True,55,direct,within_one,binary
seed,seed=1236,log_density,survival_loglog,403,403.0,0.5113530614871595,0.1703921601421756,True,54,direct,within_one,binary
seed,seed=1237,log_density,survival_loglog,399,399.0,0.5169203857044461,0.17149185771946004,True,54,direct,within_one,binary
seed,seed=1238,log_density,survival_loglog,399,399.0,0.48127914762813784,0.1593607229219881,True,57,direct,within_one,binary
cell,cell_fold=0,log_density,survival_loglog,405,405.0,0.5036580765543068,0.17265327855554782,True,62,direct,within_one,binary
cell,cell_fold=1,log_density,survival_loglog,399,399.0,0.5113617891305644,0.1717417032514971,True,54,direct,within_one,binary
cell,cell_fold=2,log_density,survival_loglog,402,402.0,0.5431958126473259,0.16697186656843307,True,55,direct,within_one,binary
cell,cell_fold=3,log_density,survival_loglog,404,404.0,0.5403794554466861,0.18483151854957774,True,54,direct,within_one,binary
cell,cell_fold=4,log_density,survival_loglog,403,403.0,0.46828466241043615,0.14934151433023238,True,58,direct,within_one,binary
seed,seed=1234,log_burden,logistic,405,405.0,0.3928164424994708,0.12251210430149088,True,16,direct,within_one,binary
seed,seed=1235,log_burden,logistic,407,407.0,0.4332916014355396,0.14372516424094103,True,16,direct,within_one,binary
seed,seed=1236,log_burden,logistic,403,403.0,0.3694991793383559,0.12131240636743791,True,16,direct,within_one,binary
seed,seed=1237,log_burden,logistic,399,399.0,0.40519321964702637,0.1319729831517254,True,17,direct,within_one,binary
seed,seed=1238,log_burden,logistic,399,399.0,0.33575689782246554,0.10672511380100812,True,16,direct,within_one,binary
cell,cell_fold=0,log_burden,logistic,405,405.0,0.39306226557491825,0.12614651805318042,True,15,direct,within_one,binary
cell,cell_fold=1,log_burden,logistic,399,399.0,0.41723201931410203,0.13550344211598195,True,17,direct,within_one,binary
cell,cell_fold=2,log_burden,logistic,402,402.0,0.365724187928579,0.11865309678519198,True,17,direct,within_one,binary
cell,cell_fold=3,log_burden,logistic,404,404.0,0.3752719003200768,0.11731920727117474,True,16,direct,within_one,binary
cell,cell_fold=4,log_burden,logistic,403,403.0,0.37196027996986447,0.1223602713562191,True,16,direct,within_one,binary
seed,seed=1234,log_burden,survival_loglog,405,405.0,0.4309546059057977,0.1204605196260015,True,61,direct,within_one,binary
seed,seed=1235,log_burden,survival_loglog,407,407.0,0.4239014517669706,0.14364127411155062,True,55,direct,within_one,binary
seed,seed=1236,log_burden,survival_loglog,403,403.0,0.37452694613260373,0.12276022216344451,True,62,direct,within_one,binary
seed,seed=1237,log_burden,survival_loglog,399,399.0,0.45842005322357776,0.13346351900070805,True,68,direct,within_one,binary
seed,seed=1238,log_burden,survival_loglog,399,399.0,0.34849330027450115,0.11060050352199118,True,54,direct,within_one,binary
cell,cell_fold=0,log_burden,survival_loglog,405,405.0,0.395885556599857,0.12764206700783726,True,60,direct,within_one,binary
cell,cell_fold=1,log_burden,survival_loglog,399,399.0,0.4420052352558996,0.1344636990223387,True,62,direct,within_one,binary
cell,cell_fold=2,log_burden,survival_loglog,402,402.0,0.3742206909599978,0.12100819424300657,True,59,direct,within_one,binary
cell,cell_fold=3,log_burden,survival_loglog,404,404.0,0.413011685772902,0.11696188274230256,True,61,direct,within_one,binary
cell,cell_fold=4,log_burden,survival_loglog,403,403.0,0.3807993970420289,0.125321172799324,True,57,direct,within_one,binary
seed,seed=1234,power_separable,logistic,405,405.0,0.31890118080709906,0.09789009310966876,True,16,direct,within_one,binary
seed,seed=1235,power_separable,logistic,407,407.0,0.3792320846842356,0.12028219160730506,True,16,direct,within_one,binary
seed,seed=1236,power_separable,logistic,403,403.0,0.3266068547405017,0.1066439351960238,True,16,direct,within_one,binary
seed,seed=1237,power_separable,logistic,399,399.0,0.3507914823976276,0.10576552384427598,True,16,direct,within_one,binary
seed,seed=1238,power_separable,logistic,399,399.0,0.257536453850758,0.07577961348885291,True,16,direct,within_one,binary
cell,cell_fold=0,power_separable,logistic,405,405.0,0.33982774380470726,0.11035303572373095,True,15,direct,within_one,binary
cell,cell_fold=1,power_separable,logistic,399,399.0,0.3114304517340513,0.0959785757385431,True,16,direct,within_one,binary
cell,cell_fold=2,power_separable,logistic,402,402.0,0.3835720535294174,0.10675135378671512,True,16,direct,within_one,binary
cell,cell_fold=3,power_separable,logistic,404,404.0,0.2956377538278835,0.0899829303423114,True,16,direct,within_one,binary
cell,cell_fold=4,power_separable,logistic,403,403.0,0.3167558185344357,0.09667357842893085,True,16,direct,within_one,binary
seed,seed=1234,power_separable,survival_loglog,405,405.0,0.36108340602209094,0.09902267801916663,True,85,direct,within_one,binary
seed,seed=1235,power_separable,survival_loglog,407,407.0,0.3707549656050766,0.12368108137622418,True,86,direct,within_one,binary
seed,seed=1236,power_separable,survival_loglog,403,403.0,0.3385979320462886,0.10933397658717046,True,104,direct,within_one,binary
seed,seed=1237,power_separable,survival_loglog,399,399.0,0.4098175072443639,0.11245907324571913,True,94,direct,within_one,binary
seed,seed=1238,power_separable,survival_loglog,399,399.0,0.2844792350753489,0.08479623242980887,True,89,direct,within_one,binary
cell,cell_fold=0,power_separable,survival_loglog,405,405.0,0.35529171861080355,0.11600922436728299,True,85,direct,within_one,binary
cell,cell_fold=1,power_separable,survival_loglog,399,399.0,0.3699862668819934,0.1041718719961702,True,74,direct,within_one,binary
cell,cell_fold=2,power_separable,survival_loglog,402,402.0,0.4749152118504823,0.11120548087991015,True,93,direct,within_one,binary
cell,cell_fold=3,power_separable,survival_loglog,404,404.0,0.3498224871265679,0.0971556120409168,True,82,direct,within_one,binary
cell,cell_fold=4,power_separable,survival_loglog,403,403.0,0.3417661508978008,0.10305360887903546,True,119,direct,within_one,binary
seed,seed=1234,power_interaction,logistic,405,405.0,0.30873348821421875,0.09532535164814274,True,16,direct,within_one,binary
seed,seed=1235,power_interaction,logistic,407,407.0,0.3954733304327942,0.1232805267519435,True,16,direct,within_one,binary
seed,seed=1236,power_interaction,logistic,403,403.0,0.32025044690841525,0.10417643615862297,True,16,direct,within_one,binary
seed,seed=1237,power_interaction,logistic,399,399.0,0.3408294298681775,0.10615126309104571,True,16,direct,within_one,binary
seed,seed=1238,power_interaction,logistic,399,399.0,0.24302299889453943,0.07201209707997623,True,16,direct,within_one,binary
cell,cell_fold=0,power_interaction,logistic,405,405.0,0.3284838025887912,0.10580021302633558,True,15,direct,within_one,binary
cell,cell_fold=1,power_interaction,logistic,399,399.0,0.3114640140886516,0.09527125803428817,True,16,direct,within_one,binary
cell,cell_fold=2,power_interaction,logistic,402,402.0,0.3680726147723223,0.10180142748207995,True,16,direct,within_one,binary
cell,cell_fold=3,power_interaction,logistic,404,404.0,0.29636263287966835,0.09062251759013562,True,16,direct,within_one,binary
cell,cell_fold=4,power_interaction,logistic,403,403.0,0.32816584608286653,0.10431319757390338,True,16,direct,within_one,binary
seed,seed=1234,power_interaction,survival_loglog,405,405.0,0.34049983931614386,0.09373242400186825,True,114,direct,within_one,binary
seed,seed=1235,power_interaction,survival_loglog,407,407.0,0.3735469191591413,0.12193086630771101,True,112,direct,within_one,binary
seed,seed=1236,power_interaction,survival_loglog,403,403.0,0.3352644525152979,0.10671728857093668,True,185,direct,within_one,binary
seed,seed=1237,power_interaction,survival_loglog,399,399.0,0.3962593626362658,0.110582014666196,True,147,direct,within_one,binary
seed,seed=1238,power_interaction,survival_loglog,399,399.0,0.2620360160099837,0.07831567925543594,True,157,direct,within_one,binary
cell,cell_fold=0,power_interaction,survival_loglog,405,405.0,0.34049180051557787,0.10904014489574,True,185,direct,within_one,binary
cell,cell_fold=1,power_interaction,survival_loglog,399,399.0,0.3593388077403198,0.09933092238856518,True,131,direct,within_one,binary
cell,cell_fold=2,power_interaction,survival_loglog,402,402.0,0.41605391936542985,0.10513212772134892,True,129,direct,within_one,binary
cell,cell_fold=3,power_interaction,survival_loglog,404,404.0,0.34262218609737344,0.09431105745059952,True,157,direct,within_one,binary
cell,cell_fold=4,power_interaction,survival_loglog,403,403.0,0.3479422008116999,0.1075421116774586,True,214,direct,within_one,binary
seed,seed=1234,power_quadratic,logistic,405,405.0,0.3189627293443753,0.09651209281562026,True,17,direct,within_one,binary
seed,seed=1235,power_quadratic,logistic,407,407.0,0.40409989209029723,0.11937364818613204,True,17,direct,within_one,binary
seed,seed=1236,power_quadratic,logistic,403,403.0,0.3398168206227328,0.11094864729948843,True,17,direct,within_one,binary
seed,seed=1237,power_quadratic,logistic,399,399.0,0.3435721712088843,0.10624355076361285,True,17,direct,within_one,binary
seed,seed=1238,power_quadratic,logistic,399,399.0,0.22795820216759904,0.0675834211007069,True,17,direct,within_one,binary
cell,cell_fold=0,power_quadratic,logistic,405,405.0,0.32400582296959635,0.10521067980518393,True,16,direct,within_one,binary
cell,cell_fold=1,power_quadratic,logistic,399,399.0,0.2985694867959337,0.08789055869914099,True,17,direct,within_one,binary
cell,cell_fold=2,power_quadratic,logistic,402,402.0,0.36841919006552515,0.10681894788479868,True,17,direct,within_one,binary
cell,cell_fold=3,power_quadratic,logistic,404,404.0,0.3044529613283886,0.09018547850143556,True,17,direct,within_one,binary
cell,cell_fold=4,power_quadratic,logistic,403,403.0,0.33377192380860793,0.10553425096292675,True,17,direct,within_one,binary
seed,seed=1234,power_quadratic,survival_loglog,405,405.0,0.3451430473705426,0.09533748325138368,False,250,direct,within_one,binary
seed,seed=1235,power_quadratic,survival_loglog,407,407.0,0.3600605407672904,0.11712888371708077,False,250,direct,within_one,binary
seed,seed=1236,power_quadratic,survival_loglog,403,403.0,0.35426665943267055,0.11403792193181483,False,250,direct,within_one,binary
seed,seed=1237,power_quadratic,survival_loglog,399,399.0,0.3904538022951594,0.10711983534214464,False,250,direct,within_one,binary
seed,seed=1238,power_quadratic,survival_loglog,399,399.0,0.23854205065959902,0.07156985968777096,False,250,direct,within_one,binary
cell,cell_fold=0,power_quadratic,survival_loglog,405,405.0,0.3299331026464891,0.10758566743729285,False,250,direct,within_one,binary
cell,cell_fold=1,power_quadratic,survival_loglog,399,399.0,0.33862214922204886,0.09181265034087842,False,250,direct,within_one,binary
cell,cell_fold=2,power_quadratic,survival_loglog,402,402.0,0.3518061501780587,0.1099407594677226,False,250,direct,within_one,binary
cell,cell_fold=3,power_quadratic,survival_loglog,404,404.0,0.3403665701918654,0.0910492903886976,False,250,direct,within_one,binary
cell,cell_fold=4,power_quadratic,survival_loglog,403,403.0,0.34053157838409026,0.10788960891923857,False,250,direct,within_one,binary
seed,seed=1234,piecewise_power,logistic,405,405.0,0.3124321481274506,0.09652908668547609,True,16,direct,within_one,binary
seed,seed=1235,piecewise_power,logistic,407,407.0,0.39995391515966305,0.12101129153341979,True,16,direct,within_one,binary
seed,seed=1236,piecewise_power,logistic,403,403.0,0.3362261740747133,0.10964176416943605,True,16,direct,within_one,binary
seed,seed=1237,piecewise_power,logistic,399,399.0,0.34739120103113186,0.1066513084774671,True,16,direct,within_one,binary
seed,seed=1238,piecewise_power,logistic,399,399.0,0.23363749057328084,0.06873805969123527,True,16,direct,within_one,binary
cell,cell_fold=0,piecewise_power,logistic,405,405.0,0.32595476193314477,0.10736466719484085,True,15,direct,within_one,binary
cell,cell_fold=1,piecewise_power,logistic,399,399.0,0.3101962512967166,0.09068735086314464,True,16,direct,within_one,binary
cell,cell_fold=2,piecewise_power,logistic,402,402.0,0.355634436636886,0.10483709706165759,True,16,direct,within_one,binary
cell,cell_fold=3,piecewise_power,logistic,404,404.0,0.2865911278262083,0.08752371804028737,True,16,direct,within_one,binary
cell,cell_fold=4,piecewise_power,logistic,403,403.0,0.3253647336419541,0.10260867621367566,True,16,direct,within_one,binary
seed,seed=1234,piecewise_power,survival_loglog,405,405.0,0.34036456403551735,0.09418053866108447,False,250,direct,within_one,binary
seed,seed=1235,piecewise_power,survival_loglog,407,407.0,0.36086328459142897,0.11934302938682263,False,250,direct,within_one,binary
seed,seed=1236,piecewise_power,survival_loglog,403,403.0,0.35020051659212587,0.11465659602133152,False,250,direct,within_one,binary
seed,seed=1237,piecewise_power,survival_loglog,399,399.0,0.3842861493309065,0.10839475385502656,False,250,direct,within_one,binary
seed,seed=1238,piecewise_power,survival_loglog,399,399.0,0.2464647442414153,0.07362634640417992,False,250,direct,within_one,binary
cell,cell_fold=0,piecewise_power,survival_loglog,405,405.0,0.3246055098336822,0.10767568151833302,False,250,direct,within_one,binary
cell,cell_fold=1,piecewise_power,survival_loglog,399,399.0,0.34081951768348184,0.09207955723969677,True,225,direct,within_one,binary
cell,cell_fold=2,piecewise_power,survival_loglog,402,402.0,0.3680109189046492,0.10802021132787779,False,250,direct,within_one,binary
cell,cell_fold=3,piecewise_power,survival_loglog,404,404.0,0.3235552505271444,0.08794865710784724,False,250,direct,within_one,binary
cell,cell_fold=4,piecewise_power,survival_loglog,403,403.0,0.3250987832157497,0.10475605512592284,False,250,direct,within_one,binary
seed,seed=1234,exponential_separable,logistic,405,405.0,0.360295432026405,0.10329557419505576,True,15,direct,within_one,binary
seed,seed=1235,exponential_separable,logistic,407,407.0,0.4215088889782193,0.1301417547875857,True,15,direct,within_one,binary
seed,seed=1236,exponential_separable,logistic,403,403.0,0.3620678517905995,0.11268727502177606,True,15,direct,within_one,binary
seed,seed=1237,exponential_separable,logistic,399,399.0,0.3922489267633872,0.10960489276929632,True,15,direct,within_one,binary
seed,seed=1238,exponential_separable,logistic,399,399.0,0.3031048476028908,0.08637470525636476,True,15,direct,within_one,binary
cell,cell_fold=0,exponential_separable,logistic,405,405.0,0.3924638735395279,0.12604090492123254,True,14,direct,within_one,binary
cell,cell_fold=1,exponential_separable,logistic,399,399.0,0.32987442692446384,0.10080958159343703,True,15,direct,within_one,binary
cell,cell_fold=2,exponential_separable,logistic,402,402.0,0.5121529940486778,0.10768499558888624,True,15,direct,within_one,binary
cell,cell_fold=3,exponential_separable,logistic,404,404.0,0.33731673714804317,0.10273906181939531,True,15,direct,within_one,binary
cell,cell_fold=4,exponential_separable,logistic,403,403.0,0.3885905749963668,0.10462095616229843,True,15,direct,within_one,binary
