endpoint,model_label,mode,analysis_group,selector,token_site,layer,retained_labels,retained_class_count,discovery_oof_logistic_balanced_accuracy,discovery_oof_ncc_balanced_accuracy,discovery_selection_score,discovery_oof_rows,discovery_fold_count,discovery_pca_components_min,discovery_pca_components_max,confirmation_logistic_balanced_accuracy,confirmation_ncc_balanced_accuracy,confirmation_class_balanced_snr,confirmation_class_balanced_snr_db,confirmation_signal_power,confirmation_noise_power,confirmation_rows,confirmation_seed_count,confirmation_support_min,confirmation_support_max,confirmation_pca_components,chance_balanced_accuracy
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,13,1 2 3 4 5 6 7 8 9 10,10,0.5700000000000001,0.54,0.555,200,5,16,16,0.66,0.62,0.3646580842783282,-4.381141539135436,3.437504529953003,9.426651096343994,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,14,1 2 3 4 5 6 7 8 9 10,10,0.55,0.525,0.5375000000000001,200,5,16,16,0.62,0.5700000000000001,0.3401561058270277,-4.683217290156699,3.337439775466919,9.811494541168212,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,15,1 2 3 4 5 6 7 8 9 10,10,0.53,0.4700000000000001,0.5,200,5,16,16,0.6,0.55,0.32638754206295734,-4.862664262556999,3.2679855823516846,10.012592887878418,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,16,1 2 3 4 5 6 7 8 9 10,10,0.525,0.48,0.5025,200,5,16,16,0.55,0.51,0.3267651155495704,-4.8576431362367245,3.256948947906494,9.967248010635377,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,17,1 2 3 4 5 6 7 8 9 10,10,0.505,0.45999999999999996,0.4825,200,5,16,16,0.51,0.45999999999999996,0.30985807790398195,-5.088371774442827,2.9778823852539062,9.610472011566163,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,18,1 2 3 4 5 6 7 8 9 10,10,0.49000000000000005,0.4699999999999999,0.48,200,5,16,16,0.48,0.38,0.32285380760232235,-4.909940873410694,2.9472014904022217,9.128594493865966,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,19,1 2 3 4 5 6 7 8 9 10,10,0.615,0.5449999999999999,0.58,200,5,16,16,0.7,0.6,0.5234072605254222,-2.8116025727073395,4.149138927459717,7.927171134948731,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,20,1 2 3 4 5 6 7 8 9 10,10,0.615,0.5800000000000001,0.5975,200,5,16,16,0.7,0.6199999999999999,0.4889167355309094,-3.1076509666062635,3.86991810798645,7.9152907371521,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,21,1 2 3 4 5 6 7 8 9 10,10,0.6050000000000001,0.58,0.5925,200,5,16,16,0.72,0.64,0.5822743440220751,-2.3487234520901072,4.3243513107299805,7.426656103134155,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,22,1 2 3 4 5 6 7 8 9 10,10,0.6250000000000001,0.6050000000000001,0.6150000000000001,200,5,16,16,0.74,0.67,0.6231090398731166,-2.0543594808959225,4.4103779792785645,7.0780195713043215,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,23,1 2 3 4 5 6 7 8 9 10,10,0.9100000000000001,0.89,0.9000000000000001,200,5,16,16,0.96,0.95,1.1599085515929537,0.6442375034405186,6.925828456878662,5.9710124969482425,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,24,1 2 3 4 5 6 7 8 9 10,10,0.9649999999999999,0.96,0.9624999999999999,200,5,16,16,1.0,1.0,1.8745096317394976,2.728876762862802,8.912620544433594,4.754641103744507,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,25,1 2 3 4 5 6 7 8 9 10,10,0.9649999999999999,0.9650000000000001,0.965,200,5,16,16,1.0,1.0,1.8358055421672632,2.6382667662755876,9.01854419708252,4.912581419944763,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,26,1 2 3 4 5 6 7 8 9 10,10,0.97,0.9650000000000001,0.9675,200,5,16,16,1.0,0.99,1.8723825493875044,2.7239458484804,8.989089965820312,4.800883221626282,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,27,1 2 3 4 5 6 7 8 9 10,10,0.97,0.9650000000000001,0.9675,200,5,16,16,1.0,0.99,1.8612309707499772,2.69800270550413,8.977250099182129,4.823286437988282,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,28,1 2 3 4 5 6 7 8 9 10,10,0.97,0.9650000000000001,0.9675,200,5,16,16,1.0,0.99,1.8402446804126402,2.6487557099230594,9.116328239440918,4.9538674592971805,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,29,1 2 3 4 5 6 7 8 9 10,10,0.96,0.9650000000000001,0.9625,200,5,16,16,1.0,1.0,1.933619584009093,2.8637103602599616,9.465508460998535,4.895227861404419,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,30,1 2 3 4 5 6 7 8 9 10,10,0.96,0.96,0.96,200,5,16,16,1.0,1.0,1.8472097416190092,2.66516210251381,9.484492301940918,5.134496688842773,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,31,1 2 3 4 5 6 7 8 9 10,10,0.96,0.9650000000000001,0.9625,200,5,16,16,1.0,1.0,1.877020931310883,2.734691156166209,9.506550788879395,5.064701533317566,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,32,1 2 3 4 5 6 7 8 9 10,10,0.96,0.96,0.96,200,5,16,16,1.0,1.0,1.9830455939171983,2.973326995603267,9.553401947021484,4.817540240287781,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,33,1 2 3 4 5 6 7 8 9 10,10,0.96,0.9650000000000001,0.9625,200,5,16,16,1.0,1.0,1.9384034751591555,2.874441797309211,9.521303176879883,4.911930513381958,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,34,1 2 3 4 5 6 7 8 9 10,10,0.96,0.96,0.96,200,5,16,16,1.0,1.0,2.0642337745738977,3.1475887961131077,9.52192497253418,4.612813282012939,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,35,1 2 3 4 5 6 7 8 9 10,10,0.96,0.96,0.96,200,5,16,16,1.0,1.0,2.043434217095486,3.1036066132224756,9.651111602783203,4.722986197471618,100,10,10,10,16,0.1
