model_label,role,source_layer,target_layer,normalized_depth,rank,discovery_rows,discovery_seeds,confirmation_rows,source_centroid_capture,target_centroid_capture,map_training_r2,map_training_normalized_rmse,map_ridge,map_singular_1,map_singular_last,map_condition_number,orthogonal_factor_determinant,subspace_principal_angle_mean_degrees,subspace_principal_angle_max_degrees,cv_sample_r2,cv_sample_normalized_rmse,cv_direct_identity_r2,cv_centroid_r2,cv_centroid_normalized_rmse,cv_fold_r2_min,cv_fold_r2_max,cv_folds,confirmation_sample_r2,confirmation_sample_normalized_rmse,confirmation_centroid_r2,confirmation_centroid_normalized_rmse,proper_rotation_angle_pca_gauge_degrees,centroid_rdm_spearman,permutation_repeats,permutation_r2_mean,permutation_r2_ci95_low,permutation_r2_ci95_high,permutation_p_ge_observed,bootstrap_repeats,bootstrap_map_relative_frobenius_median,bootstrap_map_relative_frobenius_ci95_low,bootstrap_map_relative_frobenius_ci95_high,bootstrap_rotation_geodesic_degrees_median,bootstrap_rotation_geodesic_degrees_ci95_low,bootstrap_rotation_geodesic_degrees_ci95_high,bootstrap_source_basis_max_angle_degrees_median,bootstrap_source_basis_max_angle_degrees_ci95_low,bootstrap_source_basis_max_angle_degrees_ci95_high,bootstrap_target_basis_max_angle_degrees_median,bootstrap_target_basis_max_angle_degrees_ci95_low,bootstrap_target_basis_max_angle_degrees_ci95_high,bootstrap_stretch_singular_1_mean,bootstrap_stretch_singular_1_sd,bootstrap_stretch_singular_2_mean,bootstrap_stretch_singular_2_sd,bootstrap_stretch_singular_3_mean,bootstrap_stretch_singular_3_sd,full_operator_inner_product_to_next,full_operator_cosine_to_next,full_operator_relative_drift_to_next
Gemma4-E4B,prompt_running,13,14,0.34146341463414637,1,200,20,100,0.8680809334451935,0.8562732829479589,0.9998936641577377,0.010311927184688104,2.9259311059028317,1.020943079273759,1.020943079273759,1.0,1.0,43.23452085708964,43.23452085708964,0.9921742466548937,0.08846328812058887,0.9911923830718747,0.9977673621017005,0.047250797858866864,0.9872815557942267,0.9950316892209444,5,0.9936724762605659,0.07954573363439471,0.9995676347455839,0.020793394489984383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,prompt_running,13,14,0.34146341463414637,2,200,20,100,0.9641375701939849,0.9577459657545503,0.999719490151597,0.016748428236792706,1.624848558650125,1.0517435295344164,1.021103327881827,1.030006955041611,1.0000000000000004,45.2393958555214,47.36618286469032,0.9859062311155377,0.11871718024137155,0.9852622099308448,0.9955420084908052,0.06676819234631708,0.9787786313916688,0.9910465156033126,5,0.9884876166087635,0.10729577527207916,0.9991360386656238,0.02939321919042238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,prompt_running,13,14,0.34146341463414637,3,200,20,100,0.9752819183378713,0.9708396180208246,0.99862694438767,0.03705476504216502,1.0957533228167702,1.0783143946577072,1.012216400470896,1.0653002600590757,1.0000000000000009,47.375298995932894,52.12121761351891,0.9788171754405832,0.14554320512966867,0.9392978587283279,0.9933737784004071,0.08140160686124615,0.9741110130282011,0.9881644007852607,5,0.9826323461126382,0.13178639492512795,0.9985497841032823,0.03808170028658947,2.063506295876998,0.9964426877470356,500.0,-0.3368415408935388,-0.8592812201290507,0.8306079557330754,0.001996007984031936,500.0,0.05436398819833156,0.025328869447509922,0.5407794526353474,2.14041440914536,0.6561115351125901,6.927952062582332,44.638836953054394,29.077811753695606,79.43954612341705,43.97447623331305,29.206190238514036,81.00535853120022,1.0967807262006841,0.03300532528927349,1.035636597753437,0.019660787967203705,0.966293832193084,0.11050924864573197,1.1710196908548534,0.3828613671704672,1.111929915097254
Gemma4-E4B,prompt_running,14,15,0.36585365853658536,1,200,20,100,0.8562732829479589,0.8234915408599548,0.9979355010401789,0.045436757804899655,3.056194994273598,0.922955470452278,0.922955470452278,1.0,1.0,48.597860187019116,48.597860187019116,0.984473631639786,0.12460484886317258,0.9783691860774995,0.9939890142812393,0.07753054700413729,0.9812822414734227,0.9874144715039395,5,0.9871542187460387,0.11333923086893313,0.9961303159596913,0.06220678451992817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,prompt_running,14,15,0.36585365853658536,2,200,20,100,0.9577459657545503,0.9483220578155819,0.9992600828301497,0.027201418526435893,1.7091847221062277,1.0574829352212216,0.9084091916012409,1.1641041779390302,1.0,52.220719799394786,56.08602887417397,0.9787951238505477,0.14561894158883415,0.9716845352171211,0.9927618284069121,0.08507744467888051,0.9748494204257321,0.9811157344598186,5,0.9860669899645439,0.1180381719421987,0.9975062446012682,0.049937514943494354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,prompt_running,14,15,0.36585365853658536,3,200,20,100,0.9708396180208246,0.963880796181555,0.9983275326995824,0.04089581030396072,1.1550343564080987,1.066503918029794,0.9073059013108753,1.1754623401974014,-1.0,55.11620574287738,63.12611529874951,0.9689161858248027,0.17630602421697733,0.8816261549835204,0.9891709602717303,0.10406267211766954,0.9620752461679957,0.9739372687051362,5,0.975057163173725,0.15793301373137594,0.996893588395493,0.05573519179573183,162.30223306542683,0.9965744400527008,500.0,-0.3058907861627923,-0.8309340336999641,0.847277405748923,0.001996007984031936,500.0,0.07183451937744972,0.027979323463090493,1.1429285569649938,50.07281614300605,7.074488855346065,163.7097570218223,45.24625740781943,29.88398339230179,78.33093225323684,46.332384317762006,29.682641266722054,85.6085848703631,1.0731421010205664,0.0292665158393174,0.9769278573614772,0.042595616750507014,0.8522348231286321,0.14014852011470882,1.1433068595031775,0.3305207655710782,1.1661907867226442
Gemma4-E4B,prompt_running,15,16,0.3902439024390244,1,200,20,100,0.8234915408599548,0.8201428423467668,0.9994758439163219,0.022894455304244884,2.6140133751346366,1.2016255970374463,1.2016255970374463,1.0,1.0,51.53356925294201,51.53356925294201,0.9836095624113569,0.1280251443609539,0.9639349718749687,0.9954019658889749,0.06780880555669085,0.977528705275033,0.9871811383709151,5,0.9833862086035091,0.1288944971536446,0.9985796776194167,0.037687164666280124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,prompt_running,15,16,0.3902439024390244,2,200,20,100,0.9483220578155819,0.9425688714091252,0.9993770651886745,0.024958662049987416,1.505131759141354,1.2203821860341006,1.1697227312565739,1.043308942729621,0.9999999999999992,52.06943796582329,52.62389325728695,0.9753035307958134,0.15715110309567193,0.956670052743089,0.9918268505982326,0.09040547218928398,0.9633759779395263,0.9807115404306059,5,0.9778075480039168,0.1489713126614761,0.9970864083575576,0.053977695786708475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,prompt_running,15,16,0.3902439024390244,3,200,20,100,0.963880796181555,0.9576903220706898,0.9984549960703893,0.039306538000829755,1.0198839001320514,1.2740398049128847,1.0589340841518518,1.2031341931290471,-1.000000000000001,54.16852907856565,59.191102507559535,0.9602705428281622,0.1993224953983817,0.9177753048396888,0.9867958387924726,0.11490936083508353,0.9294308299660713,0.9743898646278278,5,0.9669456159835592,0.1818086467042776,0.9964948881235425,0.05920398530890883,62.702119207144094,0.9968379446640315,500.0,-0.33461726201208436,-0.9252545054081374,0.8250557284278729,0.001996007984031936,500.0,0.06909795150630624,0.025438744619211966,1.1333908440279727,43.07578138234452,7.6343383801392966,156.73117384897554,46.124975385759356,28.362134208352213,87.53147525839722,51.387014576541596,31.115756112553704,88.3734846607287,1.2769660708129835,0.04079654279203699,1.1894021268706976,0.021632736379225404,1.054364370341421,0.17010684467716028,0.855648960675962,0.25325431326138564,1.2324178290734535
Gemma4-E4B,prompt_running,16,17,0.4146341463414634,1,200,20,100,0.8201428423467668,0.8052802404732919,0.9965994836453638,0.05831394648483527,3.7839166977409047,0.9320957555676683,0.9320957555676683,1.0,1.0,62.984671879254975,62.984671879254975,0.9744669652504476,0.15979059656172642,0.9672132259514428,0.9925885066928816,0.08609003024229044,0.965947636405184,0.9855575183846942,5,0.98123647275119,0.13698002499930423,0.9952751262002894,0.0687377174461784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,prompt_running,16,17,0.4146341463414634,2,200,20,100,0.9425688714091252,0.9339256156319272,0.997781757454944,0.04709822231311855,2.174378600372996,1.0029557066735584,0.8910024925087657,1.1256485981869364,0.999999999999999,62.4866556762984,64.84140648184754,0.9596564649543935,0.20085700148515245,0.9535081061578653,0.9881788101189144,0.10872529549780749,0.954060051344662,0.9687981227406826,5,0.973182259410259,0.16376123042326288,0.9936877041190317,0.07944995834466023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,prompt_running,16,17,0.4146341463414634,3,200,20,100,0.9576903220706898,0.9501919545921864,0.9987123360202829,0.035884035164918594,1.4728411580023886,1.0843916263088784,0.817778832771649,1.3260206584628935,0.9999999999999996,63.81827682730375,67.76590416261433,0.8505123577461132,0.38663631781544633,0.8555003250057789,0.9662963024286728,0.1835856682078621,0.746281790079559,0.9376764876810479,5,0.9582030072285664,0.20444312845247115,0.9898180962998713,0.10090541957758603,10.318881918597722,0.9899868247694333,500.0,-0.32378229921830654,-0.8874171082457464,0.8018667547481908,0.001996007984031936,500.0,0.1357838822426981,0.050027073933678744,1.1500366172520713,5.258288413504976,1.4269549002124915,139.83102925493955,50.73182087646319,31.013668635795657,86.4406201828307,59.24035818631724,33.23828459469704,87.47664771125746,1.0699071165572578,0.05578630600614528,0.9439469870041799,0.037942805346635675,0.7624939344136842,0.18145032877602701,0.6831266315350525,0.23515333011215336,1.2374526271015007
Gemma4-E4B,prompt_running,17,18,0.43902439024390244,1,200,20,100,0.8052802404732919,0.796355439329379,0.9996248166182209,0.019369651049492422,3.3052909259135026,0.9916081689906674,0.9916081689906674,1.0,1.0,54.58650096771328,54.58650096771328,0.9909669648406889,0.09504228090334924,0.9908519513852901,0.997596330029343,0.049027237028584164,0.9897360208759006,0.9919641913564755,5,0.991811567295433,0.09048995913673015,0.9991115790545677,0.029806391016563655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,prompt_running,17,18,0.43902439024390244,2,200,20,100,0.9339256156319272,0.9303294976897447,0.9995198408936645,0.02191253308806287,1.9166593861859278,1.019383423017976,0.9870079446946362,1.0328016390317467,1.0000000000000002,56.74170570581562,58.91095637195062,0.9862945029350791,0.11707047904967684,0.9861641233785343,0.9962189396468693,0.06149032731357666,0.9850217171672286,0.9874352080217828,5,0.987928731519767,0.10986932456437959,0.9987889825589916,0.034799675875048126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,prompt_running,17,18,0.43902439024390244,3,200,20,100,0.9501919545921864,0.9488249566634145,0.9986333706891728,0.0369679497785199,1.3000281092801895,1.0446534985394536,0.9868087726992715,1.0586179687904034,1.000000000000001,56.92495014920425,59.25724903501652,0.9623699579342659,0.1939846438915567,0.963150322231313,0.9888633946989619,0.10553011561179178,0.9040846660897707,0.9807258119696499,5,0.979337552604868,0.143744382134162,0.9983924851142247,0.04009382603064034,1.8898107166965894,0.9967061923583661,500.0,-0.3461804585915721,-0.9218319723977518,0.8034616054524779,0.001996007984031936,500.0,0.05767136103913363,0.024740208503465137,1.12939954072338,2.2849101426254386,0.5150878283819992,57.229453397217235,62.44708113892703,33.690002822951755,87.95537467810912,52.383198905363386,32.485532847132134,87.22122781658344,1.0441769307817004,0.02608694719117104,1.0044924048174055,0.019222165824353793,0.9327455062852803,0.12133656304283673,0.8024500263896204,0.26794747550048464,1.2101111543033816
Gemma4-E4B,prompt_running,18,19,0.4634146341463415,1,200,20,100,0.796355439329379,0.800654385505933,0.9982530874640357,0.041796082782531684,3.257771167292702,1.027333817163131,1.027333817163131,1.0,1.0,57.85078013613271,57.85078013613271,0.9738237287958805,0.16179082546337237,0.972068668103457,0.9932787239586272,0.08198338881366697,0.9696488718151172,0.9776102972326122,5,0.9816377893536412,0.1355072346642747,0.9977725065217358,0.04719632907615026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,prompt_running,18,19,0.4634146341463415,2,200,20,100,0.9303294976897447,0.9254095108995098,0.9992017966873454,0.02825249214944627,1.9029195155669616,1.047569866631944,0.9683295630620262,1.0818319574167974,0.9999999999999998,58.8573095063459,60.00934891506624,0.9653910269873605,0.1860348704212184,0.9640877450603612,0.9921094947910595,0.08882851574207769,0.9582052000649911,0.9735491265762022,5,0.9730758812816162,0.16408570540538822,0.9968252030328988,0.0563453366934764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,prompt_running,18,19,0.4634146341463415,3,200,20,100,0.9488249566634145,0.9436559662018633,0.9971336255302085,0.05353853257039737,1.293833730504742,1.0498369568496693,0.9267711923820593,1.1327898034371318,0.9999999999999999,60.509378422273755,65.01403661955393,0.9296483984901038,0.26523876321136813,0.7735330132187872,0.9849821032039888,0.12254752872257828,0.8556966533704606,0.9604555995773021,5,0.9385679301030642,0.24785493720508342,0.9924083574468052,0.0871300324411436,3.272985461995785,0.9932806324110671,500.0,-0.3529723891793044,-0.9142009857404458,0.8081869074024337,0.001996007984031936,500.0,0.09574276203197696,0.04079820910831219,1.1518460090108584,4.500912816843872,1.2772747127738266,111.4678599287212,53.30329124085195,31.865073227025235,85.4185136641597,61.36322467977416,35.287662578782054,88.69246058625046,1.0785694887432733,0.028232492880057806,0.9881795083264496,0.028327794526313288,0.8668416871186724,0.15706215667206577,0.6486601611803002,0.20856317855430945,1.2589356204728563
Gemma4-E4B,prompt_running,19,20,0.4878048780487805,1,200,20,100,0.800654385505933,0.7903982083265213,0.9987459603840462,0.035412421774764245,3.4512053669346328,0.9911427654394824,0.9911427654394824,1.0,1.0,61.96144856719118,61.96144856719118,0.9852101506287001,0.1216135246232916,0.9849383092626899,0.9941131469598349,0.07672583033219703,0.9789498523784507,0.991333256557425,5,0.9815177681739254,0.13594937229010853,0.9975111018192552,0.04988885828263445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,prompt_running,19,20,0.4878048780487805,2,200,20,100,0.9254095108995098,0.9311001820167265,0.9972196012658092,0.05272948638277059,1.9944799706621212,1.0528737289851322,0.9896700440987214,1.0638633908980943,1.0000000000000004,62.56535103921442,64.0967710596724,0.9726413087556853,0.16540462884790938,0.9734266508691455,0.9899648336419575,0.1001756774773324,0.9651723423050618,0.982364847645417,5,0.9699957071161814,0.17321747280173136,0.9963104831287248,0.06074139339260518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,prompt_running,19,20,0.4878048780487805,3,200,20,100,0.9436559662018633,0.9529431079187374,0.9984661319386186,0.039164627680874066,1.3558703122728877,1.195626388599167,0.9318097344070769,1.283122878470421,0.9999999999999987,64.66867939745161,71.60473615708845,0.9306677321153854,0.2633102122679911,0.9033168962278174,0.977040899570411,0.15152260699179204,0.9101900215039342,0.9596143158143412,5,0.9620183751343387,0.1948887499720323,0.9962024191430694,0.06162451506446622,9.04604158962694,0.9873517786561263,500.0,-0.3122645766589927,-0.8091406630465919,0.7925546649087436,0.001996007984031936,500.0,0.14814834360507695,0.04602431107874515,1.0026378178614788,3.8789131443983322,0.9418298848508017,18.750257211891444,60.81094086063054,35.5436575545236,87.91171315158543,42.571867624515,28.562743344759053,80.5767339725385,1.0813619338720974,0.04633256077301855,0.991391889776227,0.010607752420167569,0.7502322834792051,0.20860521396259737,0.5987089579817472,0.20557296571648495,1.2641526354709065
Gemma4-E4B,prompt_running,20,21,0.5121951219512195,1,200,20,100,0.7903982083265213,0.7897542050761306,0.9984450587892933,0.03943274287577109,3.401385997658059,0.9203892898742491,0.9203892898742491,1.0,1.0,57.53896852108529,57.53896852108529,0.971277648644769,0.16947669856128034,0.9546331846526955,0.9911998969239505,0.09380886459204991,0.960665976890052,0.9801200865950072,5,0.9719287526746194,0.1675447621544182,0.9976621674314388,0.0483511382343919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,prompt_running,20,21,0.5121951219512195,2,200,20,100,0.9311001820167265,0.9295022502863982,0.9994124085737969,0.024240285192281087,2.003440220489613,0.9489389065968916,0.8888900377028828,1.0675548901967564,0.9999999999999999,59.29564895456871,61.199997844345795,0.9673869473540174,0.18059084319528115,0.950248075744933,0.990675749560257,0.09656215842525004,0.9573182823607216,0.9741241164655076,5,0.9675834020799364,0.1800460994302948,0.9950750692878567,0.07017785058081585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,prompt_running,20,21,0.5121951219512195,3,200,20,100,0.9529431079187374,0.9531936126533034,0.9989766425166394,0.03198995910220252,1.366959637008911,0.9621332076471203,0.8890920239284462,1.0821525576125879,1.0000000000000007,60.35401433044546,63.84724385465124,0.9607834420334317,0.1980317094976668,0.9425268305099269,0.9885578082251261,0.10696818113286718,0.9511137838489012,0.969854081425449,5,0.9586189789017879,0.20342325604072917,0.9940113831364129,0.07738615421111919,2.970460505955161,0.9930171277997365,500.0,-0.36425999012589033,-0.9261978691976108,0.7516294645335928,0.001996007984031936,500.0,0.05561513772688083,0.0238539944201794,0.5097718028624244,2.2903694363807268,0.6530806403338454,7.440048705627523,43.947804786697944,27.78504364829176,81.29517977383483,41.20187064616083,26.440124430802403,82.6270513926226,0.9686830242630381,0.018761810894789333,0.911474845828021,0.02446717626456207,0.8429946412486514,0.10184925430039161,0.2324419636193035,0.1413651356488325,1.3520296703022998
Gemma4-E4B,prompt_running,21,22,0.5365853658536586,1,200,20,100,0.7897542050761306,0.7588884303569612,0.9985435604630596,0.03816332712094646,2.8916290673516625,0.5719160509934799,0.5719160509934799,1.0,1.0,71.1422292940327,71.1422292940327,0.9819076753452721,0.13450771224999664,0.3672294424017787,0.995098741384405,0.07000898953416611,0.9724815867377226,0.9875308247215789,5,0.9817898394747755,0.13494502778992828,0.9963517428218039,0.06040080444990811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,prompt_running,21,22,0.5365853658536586,2,200,20,100,0.9295022502863982,0.9079871588486692,0.9991812507498372,0.028613794752930112,1.7016533168302874,0.609922280260046,0.5638503409033102,1.0817095176051978,1.0,71.90844806801256,73.52726965567345,0.9724950979325777,0.16584601914855332,0.3736961602463138,0.9924820954813718,0.08670585054440196,0.9668928626772405,0.9809775969375438,5,0.9766546115640476,0.15279197765574057,0.9966970242968503,0.05747152080073877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,prompt_running,21,22,0.5365853658536586,3,200,20,100,0.9531936126533034,0.9351298439206329,0.997601094269574,0.048978625240262086,1.1633502928068333,0.6188357753249702,0.5497396009890139,1.1256889156459682,-1.0000000000000004,73.21957279639693,76.13394198182041,0.9579627415867019,0.20502989638903418,0.2186956594215863,0.9876739325050439,0.11102282420726009,0.9559076583621513,0.9618022082197828,5,0.9650586204065618,0.18692613405684685,0.9958957507959669,0.06406441449067585,121.3799019503162,0.9870882740447957,500.0,-0.3363114442812023,-0.8970530814094876,0.77083571758404,0.001996007984031936,500.0,0.05852794934611654,0.02232081871756847,0.8754936993448812,42.65585098999583,4.637213860573853,130.89585783193075,40.749231653080166,27.26332531543162,84.08352658975538,41.36476766636292,29.06383376254102,71.84876219823285,0.6223759609943422,0.019351544393170585,0.5852632061216433,0.016632018484344563,0.5248018598792035,0.07720847035719056,0.04527422865308989,0.014212228157442245,1.5769261461861388
Gemma4-E4B,prompt_running,22,23,0.5609756097560976,1,200,20,100,0.7588884303569612,0.7959744728141813,0.9973229274790671,0.051740434100737996,0.9490910076791796,1.9912934418821027,1.9912934418821027,1.0,1.0,87.22304575815062,87.22304575815062,0.9429947176661183,0.23875779010093412,0.7161007451740767,0.9837936750542077,0.12730406492250088,0.8814991082990418,0.9658752215007204,5,0.9440320449481272,0.23657547432452258,0.9903035338755014,0.09847063584896047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,prompt_running,22,23,0.5609756097560976,2,200,20,100,0.9079871588486692,0.9364969474979824,0.9960235760388023,0.06305889280028389,0.5677794080653514,1.9933036456550879,1.8742744153509274,1.0635068319394811,0.9999999999999998,86.75666991228718,87.27870686268935,0.9070929541474055,0.3048065712096681,0.6984106325303528,0.9692720362167873,0.17529393538628968,0.8333340378336445,0.9454945586145819,5,0.9148933947542207,0.29173036394208146,0.9889011747975011,0.10535096203879195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,prompt_running,22,23,0.5609756097560976,3,200,20,100,0.9351298439206329,0.9533117248602103,0.9950595852932155,0.07028808367557388,0.3898347857097778,2.009935091159576,1.4401942215229495,1.3956000247203795,-0.9999999999999987,87.1373512976498,88.21283791385008,0.8662419673580392,0.36572945279531544,0.6565427165177027,0.9593128378575614,0.20171059006021128,0.8013601977551178,0.9318847676920672,5,0.8967395655058228,0.3213416164989795,0.9878553977220507,0.11020255114083946,21.830505356554703,0.979710144927536,500.0,-0.32249488334164345,-0.848478726836143,0.688641546145253,0.001996007984031936,500.0,0.10634175489316933,0.04464329949319724,0.7057347081526699,25.523455574263572,5.586210102156367,68.27042758217367,41.57099404915976,28.979751294805872,71.87765466784519,53.50336035050486,34.0656897976822,84.8898881782761,2.043203914878962,0.05300488802616114,1.901197077891149,0.06329869364164752,1.3820615357426747,0.31340847302914143,0.11327763251448678,0.02975986902179495,1.5262578046455255
Gemma4-E4B,prompt_running,23,24,0.5853658536585366,1,200,20,100,0.7959744728141813,0.7973958178581887,0.996887807692873,0.05578702633343149,3.7810315728355355,0.8697929728118035,0.8697929728118035,1.0,1.0,54.842741588574135,54.842741588574135,0.9878784087318456,0.11009809838573248,0.9642617831700083,0.9950489606642301,0.07036362224736518,0.9853174308191337,0.9902687512965249,5,0.9864652946587218,0.11633875253447687,0.9963744472324564,0.06021256320356765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,prompt_running,23,24,0.5853658536585366,2,200,20,100,0.9364969474979824,0.9242178903816857,0.9996599429559492,0.018440635673717676,2.2242701539378364,0.9019211580183223,0.7963539157475302,1.1325632236914376,1.0,53.565766056045895,56.01196117628971,0.9841584399201352,0.12586325945193397,0.9569089632020955,0.9964147382983611,0.05987705488447887,0.9793004264406345,0.9868081754762531,5,0.9829095419513285,0.13073047865234577,0.9991587940406917,0.029003550805172126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,prompt_running,23,24,0.5853658536585366,3,200,20,100,0.9533117248602103,0.9417005621224347,0.9823471054609983,0.13286419585050602,1.5094712429269166,0.9031470601851876,0.21161773376009682,4.267823136264431,0.9999999999999992,63.293136775346454,82.8483052944568,0.9711005888365362,0.1699982681190131,0.9134420331096589,0.9913100672754508,0.09321980864896236,0.9626899483074581,0.9775104630919718,5,0.9114159217110858,0.2976307751038427,0.9908321960700587,0.09574864975518602,5.867320627691534,0.9890645586297759,500.0,-0.31814875903577794,-0.8049032076099544,0.7896852825762989,0.001996007984031936,500.0,0.5340162623236547,0.26423430407971293,0.888256649350204,4.935998373860335,0.8732325012924024,127.51700130392219,53.04552470310871,33.36700214844135,84.91726638555664,55.382015473079285,32.59794558411006,88.65221738747798,0.909021962137685,0.01292873757606529,0.8450985574696953,0.0285291827851954,0.7397909147519759,0.12147239739815216,0.8117724284370682,0.38569165294431,1.1430456539755494
Gemma4-E4B,prompt_running,24,25,0.6097560975609756,1,200,20,100,0.7973958178581887,0.8074427408076321,0.9962576166571397,0.061175022213810444,2.8751700125645,1.0179997775029133,1.0179997775029133,1.0,1.0,38.126725663653396,38.126725663653396,0.9915107851546102,0.09213693529410324,0.9913776647006739,0.9951490298462802,0.0696489063354178,0.9889278297650723,0.995020348096955,5,0.9900616944206702,0.09969105064813918,0.9974026250370602,0.05096444802938348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,prompt_running,24,25,0.6097560975609756,2,200,20,100,0.9242178903816857,0.9211609722318028,0.9997758457948199,0.014971780294275558,1.666226172742247,1.0629218559467513,0.9184777990678636,1.157264614371169,0.9999999999999997,37.13117097866501,40.13802419011282,0.9935783792288935,0.08013501588635569,0.989018591112528,0.9982512720007755,0.04181779524585803,0.991990481260196,0.9958163590201787,5,0.9909497875945169,0.09513260432408589,0.9988421132664127,0.034027734770144744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
