model_label,source_layer,target_layer,normalized_depth,contrast,metric,seed,effect,pairs_per_seed
Qwen3-8B,27,28,0.8,aligned_dose_1_minus_orthogonal,target_donor_fraction,1261,0.7068094061687589,4
Qwen3-8B,27,28,0.8,aligned_dose_1_minus_orthogonal,target_donor_fraction,1262,0.7512831242056563,4
Qwen3-8B,27,28,0.8,aligned_dose_1_minus_orthogonal,target_donor_fraction,1263,0.7389931567013263,4
Qwen3-8B,28,29,0.8285714285714286,aligned_dose_1_minus_orthogonal,target_donor_fraction,1254,0.9466512333601713,4
Qwen3-8B,28,29,0.8285714285714286,aligned_dose_1_minus_orthogonal,target_donor_fraction,1255,0.9947297442704439,4
Qwen3-8B,28,29,0.8285714285714286,aligned_dose_1_minus_orthogonal,target_donor_fraction,1256,0.8934110198169947,4
Qwen3-8B,28,29,0.8285714285714286,aligned_dose_1_minus_orthogonal,target_donor_fraction,1257,0.960744321346283,4
Qwen3-8B,28,29,0.8285714285714286,aligned_dose_1_minus_orthogonal,target_donor_fraction,1258,0.9526372607797384,4
Qwen3-8B,28,29,0.8285714285714286,aligned_dose_1_minus_orthogonal,target_donor_fraction,1259,0.9740595519542694,4
Qwen3-8B,28,29,0.8285714285714286,aligned_dose_1_minus_orthogonal,target_donor_fraction,1260,0.9672141522169113,4
Qwen3-8B,28,29,0.8285714285714286,aligned_dose_1_minus_orthogonal,target_donor_fraction,1261,0.8492763852700591,4
Qwen3-8B,28,29,0.8285714285714286,aligned_dose_1_minus_orthogonal,target_donor_fraction,1262,0.9815542986616492,4
Qwen3-8B,28,29,0.8285714285714286,aligned_dose_1_minus_orthogonal,target_donor_fraction,1263,0.8971587792038918,4
Qwen3-8B,31,32,0.9142857142857144,aligned_dose_1_minus_orthogonal,target_donor_fraction,1254,0.8949875086545944,4
Qwen3-8B,31,32,0.9142857142857144,aligned_dose_1_minus_orthogonal,target_donor_fraction,1255,0.8824386559426785,4
Qwen3-8B,31,32,0.9142857142857144,aligned_dose_1_minus_orthogonal,target_donor_fraction,1256,0.8842325378209352,4
Qwen3-8B,31,32,0.9142857142857144,aligned_dose_1_minus_orthogonal,target_donor_fraction,1257,0.8799368422478437,4
Qwen3-8B,31,32,0.9142857142857144,aligned_dose_1_minus_orthogonal,target_donor_fraction,1258,0.8878424167633057,4
Qwen3-8B,31,32,0.9142857142857144,aligned_dose_1_minus_orthogonal,target_donor_fraction,1259,0.8810502327978611,4
Qwen3-8B,31,32,0.9142857142857144,aligned_dose_1_minus_orthogonal,target_donor_fraction,1260,0.881010826677084,4
Qwen3-8B,31,32,0.9142857142857144,aligned_dose_1_minus_orthogonal,target_donor_fraction,1261,0.8930723685771227,4
Qwen3-8B,31,32,0.9142857142857144,aligned_dose_1_minus_orthogonal,target_donor_fraction,1262,0.8735913652926683,4
Qwen3-8B,31,32,0.9142857142857144,aligned_dose_1_minus_orthogonal,target_donor_fraction,1263,0.8889024946838617,4
Qwen3-8B,34,35,1.0,aligned_dose_1_minus_orthogonal,target_donor_fraction,1254,0.8793418752029538,4
Qwen3-8B,34,35,1.0,aligned_dose_1_minus_orthogonal,target_donor_fraction,1255,0.8827507514506578,4
Qwen3-8B,34,35,1.0,aligned_dose_1_minus_orthogonal,target_donor_fraction,1256,0.8843677751719952,4
Qwen3-8B,34,35,1.0,aligned_dose_1_minus_orthogonal,target_donor_fraction,1257,0.8848183640511706,4
Qwen3-8B,34,35,1.0,aligned_dose_1_minus_orthogonal,target_donor_fraction,1258,0.872361090616323,4
Qwen3-8B,34,35,1.0,aligned_dose_1_minus_orthogonal,target_donor_fraction,1259,0.8822410408174619,4
Qwen3-8B,34,35,1.0,aligned_dose_1_minus_orthogonal,target_donor_fraction,1260,0.8862251495011151,4
Qwen3-8B,34,35,1.0,aligned_dose_1_minus_orthogonal,target_donor_fraction,1261,0.8626673212274909,4
Qwen3-8B,34,35,1.0,aligned_dose_1_minus_orthogonal,target_donor_fraction,1262,0.8882799545535818,4
Qwen3-8B,34,35,1.0,aligned_dose_1_minus_orthogonal,target_donor_fraction,1263,0.9071108126081526,4
Gemma4-E4B,0,1,0.024390243902439,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1254,0.03125,4
Gemma4-E4B,0,1,0.024390243902439,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1255,0.03125,4
Gemma4-E4B,0,1,0.024390243902439,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1256,-0.03125,4
Gemma4-E4B,0,1,0.024390243902439,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1257,0.0625,4
Gemma4-E4B,0,1,0.024390243902439,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1258,0.0625,4
Gemma4-E4B,0,1,0.024390243902439,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1259,0.03125,4
Gemma4-E4B,0,1,0.024390243902439,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1260,-0.03125,4
Gemma4-E4B,0,1,0.024390243902439,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1261,0.046875,4
Gemma4-E4B,0,1,0.024390243902439,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1262,0.03125,4
Gemma4-E4B,0,1,0.024390243902439,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1263,0.03125,4
Gemma4-E4B,3,4,0.0975609756097561,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1254,-0.03125,4
Gemma4-E4B,3,4,0.0975609756097561,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1255,0.03125,4
Gemma4-E4B,3,4,0.0975609756097561,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1256,-0.03125,4
Gemma4-E4B,3,4,0.0975609756097561,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1257,0.0,4
Gemma4-E4B,3,4,0.0975609756097561,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1258,-0.03125,4
Gemma4-E4B,3,4,0.0975609756097561,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1259,0.046875,4
Gemma4-E4B,3,4,0.0975609756097561,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1260,0.0625,4
Gemma4-E4B,3,4,0.0975609756097561,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1261,0.015625,4
Gemma4-E4B,3,4,0.0975609756097561,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1262,0.0,4
Gemma4-E4B,3,4,0.0975609756097561,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1263,0.0,4
Gemma4-E4B,7,8,0.1951219512195122,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1254,0.0625,4
Gemma4-E4B,7,8,0.1951219512195122,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1255,0.03125,4
Gemma4-E4B,7,8,0.1951219512195122,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1256,0.03125,4
Gemma4-E4B,7,8,0.1951219512195122,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1257,0.03125,4
Gemma4-E4B,7,8,0.1951219512195122,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1258,0.03125,4
Gemma4-E4B,7,8,0.1951219512195122,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1259,0.0,4
Gemma4-E4B,7,8,0.1951219512195122,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1260,-0.03125,4
Gemma4-E4B,7,8,0.1951219512195122,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1261,0.03125,4
Gemma4-E4B,7,8,0.1951219512195122,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1262,-0.125,4
Gemma4-E4B,7,8,0.1951219512195122,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1263,0.0,4
Gemma4-E4B,8,9,0.2195121951219512,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1254,-0.09375,4
Gemma4-E4B,8,9,0.2195121951219512,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1255,0.125,4
Gemma4-E4B,8,9,0.2195121951219512,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1256,0.0,4
Gemma4-E4B,8,9,0.2195121951219512,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1257,0.09375,4
Gemma4-E4B,8,9,0.2195121951219512,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1258,0.03125,4
Gemma4-E4B,8,9,0.2195121951219512,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1259,0.015625,4
Gemma4-E4B,8,9,0.2195121951219512,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1260,-0.03125,4
Gemma4-E4B,8,9,0.2195121951219512,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1261,0.0625,4
Gemma4-E4B,8,9,0.2195121951219512,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1262,-0.0625,4
Gemma4-E4B,8,9,0.2195121951219512,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1263,-0.0625,4
Gemma4-E4B,11,12,0.2926829268292683,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1254,0.0625,4
Gemma4-E4B,11,12,0.2926829268292683,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1255,-0.03125,4
Gemma4-E4B,11,12,0.2926829268292683,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1256,0.03125,4
Gemma4-E4B,11,12,0.2926829268292683,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1257,0.0,4
Gemma4-E4B,11,12,0.2926829268292683,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1258,0.15625,4
Gemma4-E4B,11,12,0.2926829268292683,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1259,0.0,4
Gemma4-E4B,11,12,0.2926829268292683,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1260,-0.09375,4
Gemma4-E4B,11,12,0.2926829268292683,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1261,-0.09375,4
Gemma4-E4B,11,12,0.2926829268292683,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1262,-0.0625,4
Gemma4-E4B,11,12,0.2926829268292683,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1263,-0.0625,4
Gemma4-E4B,15,16,0.3902439024390244,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1254,-0.03125,4
Gemma4-E4B,15,16,0.3902439024390244,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1255,-0.0625,4
Gemma4-E4B,15,16,0.3902439024390244,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1256,0.0,4
Gemma4-E4B,15,16,0.3902439024390244,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1257,0.0,4
Gemma4-E4B,15,16,0.3902439024390244,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1258,0.0,4
Gemma4-E4B,15,16,0.3902439024390244,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1259,0.0,4
Gemma4-E4B,15,16,0.3902439024390244,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1260,0.0,4
Gemma4-E4B,15,16,0.3902439024390244,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1261,0.046875,4
Gemma4-E4B,15,16,0.3902439024390244,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1262,-0.03125,4
Gemma4-E4B,15,16,0.3902439024390244,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1263,0.09375,4
Gemma4-E4B,19,20,0.4878048780487805,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1254,0.03125,4
Gemma4-E4B,19,20,0.4878048780487805,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1255,0.125,4
Gemma4-E4B,19,20,0.4878048780487805,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1256,0.09375,4
Gemma4-E4B,19,20,0.4878048780487805,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1257,0.125,4
Gemma4-E4B,19,20,0.4878048780487805,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1258,0.03125,4
Gemma4-E4B,19,20,0.4878048780487805,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1259,-0.0625,4
Gemma4-E4B,19,20,0.4878048780487805,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1260,0.09375,4
Gemma4-E4B,19,20,0.4878048780487805,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1261,0.046875,4
Gemma4-E4B,19,20,0.4878048780487805,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1262,0.0,4
Gemma4-E4B,19,20,0.4878048780487805,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1263,0.03125,4
Gemma4-E4B,23,24,0.5853658536585366,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1254,0.71875,4
Gemma4-E4B,23,24,0.5853658536585366,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1255,0.65625,4
Gemma4-E4B,23,24,0.5853658536585366,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1256,0.5625,4
Gemma4-E4B,23,24,0.5853658536585366,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1257,0.90625,4
Gemma4-E4B,23,24,0.5853658536585366,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1258,0.71875,4
Gemma4-E4B,23,24,0.5853658536585366,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1259,0.921875,4
Gemma4-E4B,23,24,0.5853658536585366,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1260,0.90625,4
Gemma4-E4B,23,24,0.5853658536585366,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1261,0.953125,4
Gemma4-E4B,23,24,0.5853658536585366,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1262,1.0625,4
Gemma4-E4B,23,24,0.5853658536585366,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1263,0.78125,4
Gemma4-E4B,27,28,0.6829268292682927,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1254,1.09375,4
Gemma4-E4B,27,28,0.6829268292682927,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1255,2.65625,4
Gemma4-E4B,27,28,0.6829268292682927,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1256,1.21875,4
Gemma4-E4B,27,28,0.6829268292682927,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1257,2.28125,4
Gemma4-E4B,27,28,0.6829268292682927,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1258,2.0625,4
Gemma4-E4B,27,28,0.6829268292682927,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1259,3.34375,4
Gemma4-E4B,27,28,0.6829268292682927,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1260,1.65625,4
Gemma4-E4B,27,28,0.6829268292682927,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1261,4.5625,4
Gemma4-E4B,27,28,0.6829268292682927,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1262,2.0625,4
Gemma4-E4B,27,28,0.6829268292682927,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1263,2.46875,4
Gemma4-E4B,31,32,0.7804878048780488,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1254,7.78125,4
Gemma4-E4B,31,32,0.7804878048780488,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1255,9.28125,4
Gemma4-E4B,31,32,0.7804878048780488,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1256,7.3125,4
Gemma4-E4B,31,32,0.7804878048780488,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1257,8.9375,4
Gemma4-E4B,31,32,0.7804878048780488,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1258,9.78125,4
Gemma4-E4B,31,32,0.7804878048780488,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1259,8.703125,4
Gemma4-E4B,31,32,0.7804878048780488,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1260,7.96875,4
Gemma4-E4B,31,32,0.7804878048780488,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1261,11.40625,4
Gemma4-E4B,31,32,0.7804878048780488,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1262,8.4375,4
Gemma4-E4B,31,32,0.7804878048780488,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1263,9.5,4
Gemma4-E4B,35,36,0.8780487804878049,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1254,10.21875,4
Gemma4-E4B,35,36,0.8780487804878049,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1255,11.65625,4
Gemma4-E4B,35,36,0.8780487804878049,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1256,9.234375,4
Gemma4-E4B,35,36,0.8780487804878049,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1257,11.328125,4
Gemma4-E4B,35,36,0.8780487804878049,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1258,12.390625,4
Gemma4-E4B,35,36,0.8780487804878049,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1259,11.015625,4
Gemma4-E4B,35,36,0.8780487804878049,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1260,10.203125,4
Gemma4-E4B,35,36,0.8780487804878049,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1261,13.03125,4
Gemma4-E4B,35,36,0.8780487804878049,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1262,10.8125,4
Gemma4-E4B,35,36,0.8780487804878049,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1263,12.046875,4
Gemma4-E4B,36,37,0.902439024390244,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1254,8.40625,4
Gemma4-E4B,36,37,0.902439024390244,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1255,9.78125,4
Gemma4-E4B,36,37,0.902439024390244,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1256,7.96875,4
Gemma4-E4B,36,37,0.902439024390244,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1257,9.375,4
Gemma4-E4B,36,37,0.902439024390244,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1258,10.03125,4
Gemma4-E4B,36,37,0.902439024390244,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1259,9.1875,4
Gemma4-E4B,36,37,0.902439024390244,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1260,8.53125,4
Gemma4-E4B,36,37,0.902439024390244,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1261,11.484375,4
Gemma4-E4B,36,37,0.902439024390244,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1262,8.90625,4
Gemma4-E4B,36,37,0.902439024390244,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1263,9.90625,4
Gemma4-E4B,39,40,0.975609756097561,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1254,8.9375,4
Gemma4-E4B,39,40,0.975609756097561,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1255,9.5,4
Gemma4-E4B,39,40,0.975609756097561,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1256,8.1875,4
Gemma4-E4B,39,40,0.975609756097561,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1257,9.5625,4
Gemma4-E4B,39,40,0.975609756097561,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1258,10.34375,4
Gemma4-E4B,39,40,0.975609756097561,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1259,9.46875,4
Gemma4-E4B,39,40,0.975609756097561,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1260,8.75,4
Gemma4-E4B,39,40,0.975609756097561,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1261,11.296875,4
Gemma4-E4B,39,40,0.975609756097561,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1262,9.3125,4
Gemma4-E4B,39,40,0.975609756097561,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1263,10.46875,4
Gemma4-E4B,40,41,1.0,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1254,9.1875,4
Gemma4-E4B,40,41,1.0,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1255,9.359375,4
Gemma4-E4B,40,41,1.0,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1256,8.0625,4
Gemma4-E4B,40,41,1.0,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1257,9.359375,4
Gemma4-E4B,40,41,1.0,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1258,10.390625,4
Gemma4-E4B,40,41,1.0,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1259,9.375,4
Gemma4-E4B,40,41,1.0,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1260,8.578125,4
Gemma4-E4B,40,41,1.0,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1261,10.65625,4
Gemma4-E4B,40,41,1.0,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1262,9.1875,4
Gemma4-E4B,40,41,1.0,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1263,10.140625,4
Qwen3-8B,0,1,0.0285714285714285,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1254,0.0,4
Qwen3-8B,0,1,0.0285714285714285,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1255,0.0625,4
Qwen3-8B,0,1,0.0285714285714285,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1256,0.0,4
Qwen3-8B,0,1,0.0285714285714285,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1257,0.0625,4
Qwen3-8B,0,1,0.0285714285714285,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1258,0.0625,4
Qwen3-8B,0,1,0.0285714285714285,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1259,-0.125,4
Qwen3-8B,0,1,0.0285714285714285,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1260,-0.0625,4
Qwen3-8B,0,1,0.0285714285714285,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1261,-0.1875,4
Qwen3-8B,0,1,0.0285714285714285,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1262,0.0625,4
Qwen3-8B,0,1,0.0285714285714285,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1263,0.0625,4
Qwen3-8B,3,4,0.1142857142857142,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1254,-0.0625,4
Qwen3-8B,3,4,0.1142857142857142,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1255,0.0625,4
Qwen3-8B,3,4,0.1142857142857142,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1256,0.0625,4
Qwen3-8B,3,4,0.1142857142857142,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1257,-0.0625,4
Qwen3-8B,3,4,0.1142857142857142,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1258,0.0,4
Qwen3-8B,3,4,0.1142857142857142,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1259,0.0625,4
Qwen3-8B,3,4,0.1142857142857142,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1260,0.0,4
Qwen3-8B,3,4,0.1142857142857142,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1261,0.0625,4
Qwen3-8B,3,4,0.1142857142857142,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1262,-0.1875,4
Qwen3-8B,3,4,0.1142857142857142,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1263,0.0625,4
Qwen3-8B,7,8,0.2285714285714285,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1254,0.0,4
Qwen3-8B,7,8,0.2285714285714285,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1255,-0.125,4
Qwen3-8B,7,8,0.2285714285714285,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1256,-0.0625,4
Qwen3-8B,7,8,0.2285714285714285,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1257,-0.0625,4
Qwen3-8B,7,8,0.2285714285714285,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1258,0.0625,4
Qwen3-8B,7,8,0.2285714285714285,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1259,0.0625,4
Qwen3-8B,7,8,0.2285714285714285,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1260,0.0625,4
Qwen3-8B,7,8,0.2285714285714285,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1261,-0.0625,4
Qwen3-8B,7,8,0.2285714285714285,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1262,0.0625,4
Qwen3-8B,7,8,0.2285714285714285,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1263,0.0,4
Qwen3-8B,11,12,0.3428571428571428,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1254,0.0625,4
Qwen3-8B,11,12,0.3428571428571428,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1255,0.0,4
Qwen3-8B,11,12,0.3428571428571428,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1256,0.0625,4
Qwen3-8B,11,12,0.3428571428571428,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1257,0.0,4
Qwen3-8B,11,12,0.3428571428571428,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1258,-0.0625,4
Qwen3-8B,11,12,0.3428571428571428,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1259,0.0,4
Qwen3-8B,11,12,0.3428571428571428,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1260,-0.125,4
Qwen3-8B,11,12,0.3428571428571428,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1261,0.0,4
Qwen3-8B,11,12,0.3428571428571428,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1262,0.0625,4
Qwen3-8B,11,12,0.3428571428571428,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1263,-0.0625,4
Qwen3-8B,15,16,0.4571428571428571,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1254,-0.1875,4
Qwen3-8B,15,16,0.4571428571428571,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1255,-0.0625,4
Qwen3-8B,15,16,0.4571428571428571,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1256,0.0625,4
Qwen3-8B,15,16,0.4571428571428571,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1257,0.125,4
Qwen3-8B,15,16,0.4571428571428571,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1258,0.0625,4
Qwen3-8B,15,16,0.4571428571428571,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1259,-0.1875,4
Qwen3-8B,15,16,0.4571428571428571,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1260,0.0625,4
Qwen3-8B,15,16,0.4571428571428571,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1261,-0.125,4
Qwen3-8B,15,16,0.4571428571428571,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1262,0.125,4
Qwen3-8B,15,16,0.4571428571428571,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1263,-0.0625,4
Qwen3-8B,19,20,0.5714285714285714,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1254,-0.0625,4
Qwen3-8B,19,20,0.5714285714285714,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1255,0.0,4
Qwen3-8B,19,20,0.5714285714285714,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1256,0.0625,4
Qwen3-8B,19,20,0.5714285714285714,aligned_dose_1_minus_orthogonal,donor_log_odds_gain,1257,0.0,4
