model_label,mode,layer,n_confirmation,n_confirmation_seed_clusters,min_confirmation_per_class,max_confirmation_per_class,pca_components,logistic_accuracy,logistic_balanced_accuracy,ncc_accuracy,ncc_balanced_accuracy,class_balanced_snr,class_balanced_snr_db,class_balanced_signal_power,class_balanced_noise_power,nc4_probe_ncc_disagreement,nc1_trace_sigmaw_sigmab_pinv_over_c,nc2_etf_gram_relative_error,nc2_centered_centroid_norm_cv,pillai_trace_regularized,lawley_hotelling_trace_regularized,wilks_lambda_regularized,wilks_log_separation_regularized,covariance_ridge,covariance_ridge_attempts,covariance_min_eigenvalue_before_ridge,covariance_within_scale
Qwen3-8B,non_thinking,5,90,9,9,9,32,0.4222222222222222,0.42222222222222217,0.3888888888888889,0.38888888888888895,1.0132544833340975,0.05718534035197646,1695.923095703125,1673.7385559082031,0.5888888888888889,896792207.9386181,2.0854732990264893,0.8134742975234985,3.95255894485115,259.0832396921002,9.72742409792721e-06,11.540561434952664,5.230432996153831e-05,1,0.8224629138712463,52.304329961538315
Qwen3-8B,native_thinking,5,90,9,9,9,32,0.3888888888888889,0.38888888888888895,0.2222222222222222,0.22222222222222224,0.0717247766063292,-11.443307957315227,112.04100036621094,1562.09619140625,0.6,-5559350000.365297,0.5809869170188904,0.391745001077652,3.616157653188328,17.805549592183606,0.0021609076285910678,6.137226947122906,4.881550398468971e-05,1,0.059527462111915175,48.81550398468971
Qwen3-8B,non_thinking,6,90,9,9,9,32,0.4777777777777778,0.47777777777777775,0.4111111111111111,0.4111111111111111,1.0998012943377378,0.4131422646006876,1718.9547119140625,1562.968438720703,0.5333333333333333,-347006365.08023804,2.0900909900665283,0.8049394488334656,4.042723648077946,302.3489738056348,4.817276647806548e-06,12.24330180040905,4.884276659786701e-05,1,0.9482284236921069,48.84276659786701
Qwen3-8B,native_thinking,6,90,9,9,9,32,0.5,0.5,0.2222222222222222,0.22222222222222224,0.07737934584643007,-11.113749460607105,117.89048767089844,1523.5394714355468,0.7,876364353.9330692,0.6826613545417786,0.43590134382247925,3.8734456129438666,28.297698653227553,0.0007646657454648608,7.176071753654089,4.761061009764671e-05,1,0.06130991169073635,47.61061009764671
Qwen3-8B,non_thinking,7,90,9,9,9,32,0.4777777777777778,0.47777777777777775,0.4444444444444444,0.4444444444444445,1.1783757126957044,0.712837827560485,1657.7900390625,1406.8433532714844,0.45555555555555555,-43752063.153457165,2.0134575366973877,0.7761848568916321,4.216228012095643,345.02268375852634,4.689764826349925e-06,12.27012812039873,4.396385300159454e-05,1,1.0767743683659847,43.96385300159454
Qwen3-8B,native_thinking,7,90,9,9,9,32,0.5111111111111111,0.5111111111111111,0.2222222222222222,0.22222222222222224,0.08601596393703029,-10.65420939380152,146.90817260742188,1707.917529296875,0.6888888888888889,1788973619.0999992,0.9308040738105774,0.6070317029953003,3.8229939181824104,24.255644044347132,0.0011213050459847808,6.793262052387364,5.3372424632310864e-05,1,0.05932670129190528,53.37242463231087
Qwen3-8B,non_thinking,8,90,9,9,9,32,0.5666666666666667,0.5666666666666667,0.4666666666666667,0.4666666666666667,1.4513483587925846,1.617716661546339,1817.7125244140625,1252.4302062988281,0.43333333333333335,-97755060.92935447,2.057716131210327,0.7916880249977112,4.101464844915123,414.4771642213913,3.936175246887169e-06,12.445301055657923,3.9138445913791653e-05,1,0.9241137022730056,39.13844591379166
Qwen3-8B,native_thinking,8,90,9,9,9,32,0.4888888888888889,0.48888888888888893,0.25555555555555554,0.25555555555555554,0.08923759965448104,-10.494521200425433,174.7643585205078,1958.4161743164063,0.7555555555555555,340513810.65808326,0.9959298372268677,0.5806081891059875,3.701472083578355,42.97663239200732,0.000527734320694083,7.546917581399436,6.120050747692585e-05,1,0.10076437084277029,61.20050747692585
Qwen3-8B,non_thinking,9,90,9,9,9,32,0.5333333333333333,0.5333333333333332,0.37777777777777777,0.37777777777777777,1.2406455637903304,0.936477269654485,1595.96337890625,1286.3975219726562,0.45555555555555555,-2977590933.75006,1.9774401187896729,0.737512469291687,4.389502209537868,311.69343833312143,2.9126534231959655e-06,12.746446062967689,4.0199924439191815e-05,1,0.8109504437193749,40.19992443919182
Qwen3-8B,native_thinking,9,90,9,9,9,32,0.5666666666666667,0.5666666666666667,0.32222222222222224,0.3222222222222222,0.09883157121268013,-10.051043002176783,202.77120971679688,2051.6845703125,0.6444444444444445,44936548583.724655,1.2118682861328125,0.6006312966346741,4.019717817523091,78.7139301584074,0.00010739494608587633,9.138997433925248,6.411514854431153e-05,1,0.11693365003349215,64.11514854431152
