model,layer,head,discovery_seeds,first_span_mass_mean,ten_span_total_mass_mean,first_share_ratio_of_means,first_share_mean_of_rows,other_nine_span_mass_mean,first_minus_other_mean,span_1_mass,span_2_mass,span_3_mass,span_4_mass,span_5_mass,span_6_mass,span_7_mass,span_8_mass,span_9_mass,span_10_mass,ten_span_mass_profile,first_span_absolute_mass_rank
Qwen3-8B,7,26,20,6.524416385218501e-05,0.0020429326563316864,0.031936522063012195,0.03699122597476283,0.0002197431658310557,-0.00015449900197887068,6.524416385218501e-05,7.354189874604344e-05,6.173047877382487e-05,6.474252440966666e-05,6.474617039202713e-05,7.973483297973871e-05,0.00016872583655640482,0.000330128101631999,0.0003851534333080053,0.0007491852156817913,"[6.524416385218501e-05, 7.354189874604344e-05, 6.173047877382487e-05, 6.474252440966666e-05, 6.474617039202713e-05, 7.973483297973871e-05, 0.00016872583655640482, 0.000330128101631999, 0.0003851534333080053, 0.0007491852156817913]",992
Qwen3-8B,16,6,20,6.460321310441941e-05,0.004081864684849279,0.01582688748703703,0.01704942871528877,0.0004463623857494288,-0.0003817591726450094,6.460321310441941e-05,9.374882793053985e-05,0.00015926156484056265,0.0001246466847078409,0.00020840083452640102,0.0003707007213961333,0.000645312387496233,0.0008337958250194788,0.000664268946275115,0.000917125679552555,"[6.460321310441941e-05, 9.374882793053985e-05, 0.00015926156484056265, 0.0001246466847078409, 0.00020840083452640102, 0.0003707007213961333, 0.000645312387496233, 0.0008337958250194788, 0.000664268946275115, 0.000917125679552555]",993
Qwen3-8B,23,27,20,6.430982293750275e-05,0.01837118549453294,0.0035005810026054462,0.01564975752966147,0.0020340972968439374,-0.0019697874739064347,6.430982293750275e-05,9.769980588316684e-05,0.0007395987220661481,0.0001550481629863043,0.001025453791498876,0.0003102757487795316,0.0019876080863468816,0.004542625055182725,0.00499702381730458,0.0044515424815472215,"[6.430982293750275e-05, 9.769980588316684e-05, 0.0007395987220661481, 0.0001550481629863043, 0.001025453791498876, 0.0003102757487795316, 0.0019876080863468816, 0.004542625055182725, 0.00499702381730458, 0.0044515424815472215]",994
Qwen3-8B,31,18,20,6.349631203192985e-05,0.020430266306539126,0.003107953223869948,0.03267783952672755,0.0022629744438341323,-0.0021994781318022023,6.349631203192985e-05,9.774291447683936e-05,0.0010465931965882192,0.00010556807719694917,0.0012158484882093036,8.35930673929397e-05,0.0019761793289944764,0.004986107778131554,0.005388863271218724,0.005466273872298188,"[6.349631203192985e-05, 9.774291447683936e-05, 0.0010465931965882192, 0.00010556807719694917, 0.0012158484882093036, 8.35930673929397e-05, 0.0019761793289944764, 0.004986107778131554, 0.005388863271218724, 0.005466273872298188]",995
Qwen3-8B,30,29,20,6.144501749076881e-05,0.039677284290208094,0.0015486195335685498,0.05690493719842532,0.004401759919190814,-0.004340314901700045,6.144501749076881e-05,7.284651596819458e-05,0.002448347169502085,5.2651573309958624e-05,0.002824471637069337,2.3952560138695844e-05,0.0039478147527475475,0.010230137369433123,0.01074424047956768,0.009271377214980702,"[6.144501749076881e-05, 7.284651596819458e-05, 0.002448347169502085, 5.2651573309958624e-05, 0.002824471637069337, 2.3952560138695844e-05, 0.0039478147527475475, 0.010230137369433123, 0.01074424047956768, 0.009271377214980702]",996
Qwen3-8B,31,23,20,6.113077142799739e-05,0.0354404164781954,0.001724888630064714,0.06886630835976734,0.003931031745196378,-0.003869900973768381,6.113077142799739e-05,9.408588230144232e-05,0.0015773736451592413,5.6463258533767655e-05,0.002055347424447973,3.570524177121115e-05,0.0036703236149151055,0.00842513265274647,0.009015786987447427,0.010449066999444766,"[6.113077142799739e-05, 9.408588230144232e-05, 0.0015773736451592413, 5.6463258533767655e-05, 0.002055347424447973, 3.570524177121115e-05, 0.0036703236149151055, 0.00842513265274647, 0.009015786987447427, 0.010449066999444766]",997
Qwen3-8B,18,20,20,6.08459381510329e-05,0.002185581263753633,0.027839705235454325,0.049866652739986715,0.00023608170284473333,-0.00017523576469370044,6.08459381510329e-05,6.945587731479463e-05,0.0001267124500202499,8.171665813279105e-05,0.00017206336560775525,0.00024325710029984293,0.00025290727232913924,0.00041519992391840787,0.00038751082420276364,0.0003759118537768558,"[6.08459381510329e-05, 6.945587731479463e-05, 0.0001267124500202499, 8.171665813279105e-05, 0.00017206336560775525, 0.00024325710029984293, 0.00025290727232913924, 0.00041519992391840787, 0.00038751082420276364, 0.0003759118537768558]",998
Qwen3-8B,27,2,20,6.053000106476247e-05,0.034903412045355256,0.0017342144368609788,0.03887184806433616,0.0038714313382544993,-0.003810901337189737,6.053000106476247e-05,5.9427247470011936e-05,0.0022900750393091583,4.01835623279112e-05,0.0023254242544680894,5.327521230356069e-05,0.003656164592757705,0.008128036939888261,0.008825912547763437,0.009464382648002357,"[6.053000106476247e-05, 5.9427247470011936e-05, 0.0022900750393091583, 4.01835623279112e-05, 0.0023254242544680894, 5.327521230356069e-05, 0.003656164592757705, 0.008128036939888261, 0.008825912547763437, 0.009464382648002357]",999
Qwen3-8B,21,2,20,6.052436656318605e-05,0.012527744369435823,0.004831226179139518,0.02148751873803023,0.0013852466669858486,-0.0013247223004226626,6.052436656318605e-05,6.141684425529093e-05,0.0007389798214717302,3.787922614719719e-05,0.0007630370600963943,7.422100752592087e-05,0.0012288688507396729,0.0025162836827803403,0.0034250039083417506,0.0036215296015143393,"[6.052436656318605e-05, 6.141684425529093e-05, 0.0007389798214717302, 3.787922614719719e-05, 0.0007630370600963943, 7.422100752592087e-05, 0.0012288688507396729, 0.0025162836827803403, 0.0034250039083417506, 0.0036215296015143393]",1000
Qwen3-8B,25,3,20,6.038850024197018e-05,0.04251853250753612,0.0014202865593083845,0.07023257736432661,0.004717571556366017,-0.004657183056124047,6.038850024197018e-05,3.919625360140344e-05,0.002413743104330024,2.8464443062148348e-05,0.0025080337066768267,3.056819876121608e-05,0.004630202677034845,0.010585941497379282,0.01186157426891441,0.010360419857533998,"[6.038850024197018e-05, 3.919625360140344e-05, 0.002413743104330024, 2.8464443062148348e-05, 0.0025080337066768267, 3.056819876121608e-05, 0.004630202677034845, 0.010585941497379282, 0.01186157426891441, 0.010360419857533998]",1001
Qwen3-8B,34,20,20,6.032762785252998e-05,0.033862511839121104,0.001781546157566313,0.02223389353302791,0.0037557982456965077,-0.0036954706178439775,6.032762785252998e-05,0.0001940657905208809,0.002510348857081368,0.00018200689588967477,0.0024112843381089988,0.00011866706863585818,0.0036327190611331163,0.008239761037661709,0.008296925310237669,0.008216405851999297,"[6.032762785252998e-05, 0.0001940657905208809, 0.002510348857081368, 0.00018200689588967477, 0.0024112843381089988, 0.00011866706863585818, 0.0036327190611331163, 0.008239761037661709, 0.008296925310237669, 0.008216405851999297]",1002
Qwen3-8B,0,16,20,6.025837882148721e-05,0.006147816597612033,0.00980159018486223,0.011207406956500547,0.000676395357643394,-0.0006161369788219068,6.025837882148721e-05,0.00011140505944240431,0.00018279214023593228,9.485062209033668e-05,1.9197655171110384e-05,6.923723326135445e-05,0.001358600734455795,0.0011857877187651412,0.0012649050906475168,0.0018007819647209544,"[6.025837882148721e-05, 0.00011140505944240431, 0.00018279214023593228, 9.485062209033668e-05, 1.9197655171110384e-05, 6.923723326135445e-05, 0.001358600734455795, 0.0011857877187651412, 0.0012649050906475168, 0.0018007819647209544]",1003
Qwen3-8B,30,30,20,5.94541932514403e-05,0.03491665313540579,0.0017027460513147875,0.07231478232852209,0.003873022104683818,-0.0038135679114323774,5.94541932514403e-05,7.143810507841409e-05,0.0020907063508275314,2.2934356195492e-05,0.0025790828628544206,1.1061157056246885e-05,0.0035944733686335438,0.008917462044269086,0.009323779135661426,0.008246261561578195,"[5.94541932514403e-05, 7.143810507841409e-05, 0.0020907063508275314, 2.2934356195492e-05, 0.0025790828628544206, 1.1061157056246885e-05, 0.0035944733686335438, 0.008917462044269086, 0.009323779135661426, 0.008246261561578195]",1004
Qwen3-8B,15,26,20,5.9184663839673134e-05,0.0013666882707038753,0.0433051670291951,0.03640236991006761,0.00014527817854046688,-8.609351470079374e-05,5.9184663839673134e-05,9.088297496759879e-05,0.00012412574119480269,0.00017151401943920063,0.00020938404552452993,0.00013528597801268916,0.00018434189664731093,0.00010082207476216353,0.00014644816510553938,0.00014469871121036704,"[5.9184663839673134e-05, 9.088297496759879e-05, 0.00012412574119480269, 0.00017151401943920063, 0.00020938404552452993, 0.00013528597801268916, 0.00018434189664731093, 0.00010082207476216353, 0.00014644816510553938, 0.00014469871121036704]",1005
Qwen3-8B,13,21,20,5.917495124094785e-05,0.0003498892471412773,0.16912480656215864,0.1571307444710372,3.230158843336994e-05,2.6873362807577904e-05,5.917495124094785e-05,5.6227191453217526e-05,2.5670224135865283e-05,1.7653251074989384e-05,2.1249678141543882e-05,3.550429319147952e-05,3.895446625392651e-05,3.843854410661152e-05,1.886920558717975e-05,3.8147441955516115e-05,"[5.917495124094785e-05, 5.6227191453217526e-05, 2.5670224135865283e-05, 1.7653251074989384e-05, 2.1249678141543882e-05, 3.550429319147952e-05, 3.895446625392651e-05, 3.843854410661152e-05, 1.886920558717975e-05, 3.8147441955516115e-05]",1006
Qwen3-8B,35,5,20,5.818918202749046e-05,0.0010100394015694293,0.057610804031084706,0.06384006119303966,0.00010576113550465987,-4.757195347716941e-05,5.818918202749046e-05,5.604419287124074e-05,8.275346206119139e-05,3.680666582681624e-05,6.605390499316854e-05,8.229394165937265e-05,7.832808371404099e-05,0.0001381210600357008,0.00013899420428060695,0.0002724547040998004,"[5.818918202749046e-05, 5.604419287124074e-05, 8.275346206119139e-05, 3.680666582681624e-05, 6.605390499316854e-05, 8.229394165937265e-05, 7.832808371404099e-05, 0.0001381210600357008, 0.00013899420428060695, 0.0002724547040998004]",1007
Qwen3-8B,25,18,20,5.702324128833425e-05,0.03981320914024308,0.0014322694030382823,0.010616835953948297,0.004417353988772751,-0.004360330747484416,5.702324128833425e-05,0.00034939736160595204,0.002204910925865988,0.0003343087131270295,0.002183610259089619,0.00024953274028121085,0.0042913252664902755,0.00990902084922709,0.010541538805773598,0.009692540977493991,"[5.702324128833425e-05, 0.00034939736160595204, 0.002204910925865988, 0.0003343087131270295, 0.002183610259089619, 0.00024953274028121085, 0.0042913252664902755, 0.00990902084922709, 0.010541538805773598, 0.009692540977493991]",1008
Qwen3-8B,29,23,20,5.574532551690936e-05,0.04066546116882819,0.0013708273290071657,0.09301163929099023,0.004512190649256808,-0.0044564453237398985,5.574532551690936e-05,3.569590917322785e-05,0.0016974752696114592,3.273942056694068e-05,0.0023251630493177798,2.650982241902966e-05,0.003965165450790664,0.010878757785030757,0.011737433325106395,0.009910775811295024,"[5.574532551690936e-05, 3.569590917322785e-05, 0.0016974752696114592, 3.273942056694068e-05, 0.0023251630493177798, 2.650982241902966e-05, 0.003965165450790664, 0.010878757785030757, 0.011737433325106395, 0.009910775811295024]",1009
Qwen3-8B,16,8,20,5.568015876633581e-05,0.002297986632129323,0.024229975052005574,0.02678677115609371,0.0002491451637069986,-0.00019346500494066277,5.568015876633581e-05,9.508451803412754e-05,0.0001100091205444187,0.00010318259610357927,6.700714193357271e-05,9.237859667337034e-05,0.00018323999302083394,0.0003032691893167794,0.0004804609663551673,0.0008076743513811379,"[5.568015876633581e-05, 9.508451803412754e-05, 0.0001100091205444187, 0.00010318259610357927, 6.700714193357271e-05, 9.237859667337034e-05, 0.00018323999302083394, 0.0003032691893167794, 0.0004804609663551673, 0.0008076743513811379]",1010
Qwen3-8B,32,20,20,5.472590219142148e-05,0.026013401304180662,0.002103758041922276,0.10247974677076373,0.0028842972668876934,-0.002829571364696272,5.472590219142148e-05,3.530903377395589e-05,0.001017365714233165,1.765080087352544e-05,0.0014066284725345213,2.755906638185479e-05,0.0028010774025460706,0.007051656768430803,0.006879060844767082,0.006722367298448262,"[5.472590219142148e-05, 3.530903377395589e-05, 0.001017365714233165, 1.765080087352544e-05, 0.0014066284725345213, 2.755906638185479e-05, 0.0028010774025460706, 0.007051656768430803, 0.006879060844767082, 0.006722367298448262]",1011
Qwen3-8B,0,23,20,5.303343984053299e-05,0.0023288254052989147,0.022772613060585332,0.028891537867130317,0.00025286577393982023,-0.00019983233409928724,5.303343984053299e-05,7.132032755237105e-05,8.339896364941701e-05,5.599873950307144e-05,2.4930883796958625e-05,8.34768846152939e-05,0.0006007151109826747,0.0005554844919169355,0.00027457557052912307,0.0005258909929125366,"[5.303343984053299e-05, 7.132032755237105e-05, 8.339896364941701e-05, 5.599873950307144e-05, 2.4930883796958625e-05, 8.34768846152939e-05, 0.0006007151109826747, 0.0005554844919169355, 0.00027457557052912307, 0.0005258909929125366]",1012
Qwen3-8B,9,3,20,5.2141585183562714e-05,0.0013672260998191634,0.03813676844704708,0.04734699243189887,0.00014612050162617781,-9.39789164426151e-05,5.2141585183562714e-05,2.9909279328421688e-05,3.5392644349485636e-05,7.120514178495795e-05,5.2868062630295755e-05,5.713902937714011e-05,9.231447766069322e-05,0.000171610526740551,0.0003478608152363449,0.0004567845375277102,"[5.2141585183562714e-05, 2.9909279328421688e-05, 3.5392644349485636e-05, 7.120514178495795e-05, 5.2868062630295755e-05, 5.713902937714011e-05, 9.231447766069322e-05, 0.000171610526740551, 0.0003478608152363449, 0.0004567845375277102]",1013
Qwen3-8B,31,16,20,5.172576666154782e-05,0.03596586029652826,0.0014381907240667573,0.04153894152539231,0.003990459392207412,-0.003938733625545865,5.172576666154782e-05,0.00013075673177809222,0.0019353460311322124,8.246115139627363e-05,0.0024760939457337374,8.397288838750683e-05,0.0035627709707114264,0.009614475408579893,0.00964916876055213,0.008379088641595445,"[5.172576666154782e-05, 0.00013075673177809222, 0.0019353460311322124, 8.246115139627363e-05, 0.0024760939457337374, 8.397288838750683e-05, 0.0035627709707114264, 0.009614475408579893, 0.00964916876055213, 0.008379088641595445]",1014
Qwen3-8B,31,17,20,5.12350434291875e-05,0.020887086804049205,0.0024529530570656217,0.019501896423124936,0.0023150946400688904,-0.002263859596639703,5.12350434291875e-05,0.00010883119384743622,0.0010378854516602588,0.00019402697248551703,0.001315874752617674,9.528421605864423e-05,0.0020989251601804424,0.005244066277072079,0.005700382305940365,0.005040575430757599,"[5.12350434291875e-05, 0.00010883119384743622, 0.0010378854516602588, 0.00019402697248551703, 0.001315874752617674, 9.528421605864423e-05, 0.0020989251601804424, 0.005244066277072079, 0.005700382305940365, 0.005040575430757599]",1015
Qwen3-8B,14,11,20,5.100200614265305e-05,0.0017217177172938135,0.029622745720952283,0.03296599701592591,0.00018563507901679562,-0.0001346330728741426,5.100200614265305e-05,6.924200574189853e-05,7.780403846027184e-05,5.314636964612873e-05,6.365211665979587e-05,6.812943611294031e-05,5.9437290656205735e-05,0.000231843748861138,0.00030119008079054765,0.0007462706242222338,"[5.100200614265305e-05, 6.924200574189853e-05, 7.780403846027184e-05, 5.314636964612873e-05, 6.365211665979587e-05, 6.812943611294031e-05, 5.9437290656205735e-05, 0.000231843748861138, 0.00030119008079054765, 0.0007462706242222338]",1016
