model_label,mode,layer,metric,quality_direction,quality_slope_per_index,quality_spearman,late_8_10_minus_early_1_3
Qwen3-8B,non_thinking,8,logistic_precision,higher,-0.06538202538202537,-0.7294866524160775,-0.41269841269841273
Qwen3-8B,non_thinking,8,logistic_recall,higher,-0.059932659932659914,-0.7590364705574848,-0.4444444444444444
Qwen3-8B,non_thinking,8,mean_bhattacharyya,higher,-3.3006849130797407,0.19999999999999998,-19.699668400817448
Qwen3-8B,non_thinking,8,min_bhattacharyya,higher,-2.1533582262920588,-0.9908673886137245,-13.465388864278793
Qwen3-8B,non_thinking,8,nc2_class_cosine_deviation,lower,-0.03105927863863136,-0.8787878787878788,-0.22143743533656446
Qwen3-8B,non_thinking,8,ncc_recall,higher,-0.06868686868686866,-0.5548883643203848,-0.48148148148148134
Qwen3-8B,non_thinking,8,silhouette_cosine,higher,-0.06528517653544737,-0.12727272727272726,-0.41654856751362485
Qwen3-8B,non_thinking,8,within_trace,lower,18.7249963008997,0.2606060606060606,150.25594075520826
Qwen3-8B,native_thinking,8,centroid_nearest_squared,higher,-20.276509094238254,-0.3404271044608362,-136.13709259033203
Qwen3-8B,native_thinking,8,class_nc1_ratio,lower,-0.7502124515545364,-0.3939393939393939,-8.822300833206462
Qwen3-8B,native_thinking,8,fisher_nearest,higher,-0.010653221548189996,-0.4787878787878787,-0.06959400716916257
Qwen3-8B,native_thinking,8,logistic_f1,higher,-0.07766400520405095,-0.6727272727272726,-0.5828357124695798
Qwen3-8B,native_thinking,8,logistic_precision,higher,-0.06724386724386719,-0.5349568784384567,-0.5063492063492063
Qwen3-8B,native_thinking,8,logistic_recall,higher,-0.0828282828282828,-0.7728895117403246,-0.6296296296296295
Qwen3-8B,native_thinking,8,mean_bhattacharyya,higher,-0.1096072202780431,-0.3696969696969697,-0.7871657466446911
Qwen3-8B,native_thinking,8,min_bhattacharyya,higher,-0.09085865607767386,-0.38905954795524134,-0.6170512586832047
Qwen3-8B,native_thinking,8,nc2_class_cosine_deviation,lower,-0.0012786244946363717,-0.09090909090909088,-0.014054079858179996
Qwen3-8B,native_thinking,8,ncc_recall,higher,-0.046464646464646424,-0.34172038829896173,-0.37037037037037035
Qwen3-8B,native_thinking,8,silhouette_cosine,higher,-0.010213922189943707,-0.49090909090909085,-0.06968179096778235
Qwen3-8B,native_thinking,8,within_trace,lower,-10.540543619791688,-0.09090909090909088,1.7432047526042425
Qwen3-8B,non_thinking,9,centroid_nearest_squared,higher,-357.99088199499835,-0.884162778312701,-2272.4492823282876
Qwen3-8B,non_thinking,9,class_nc1_ratio,lower,0.07584083516785071,-0.07878787878787878,0.2758769781785806
Qwen3-8B,non_thinking,9,fisher_nearest,higher,-1.1796971807057788,-0.8787878787878788,-7.271481129915515
Qwen3-8B,non_thinking,9,logistic_f1,higher,-0.023520236369940842,-0.2121212121212121,-0.17223047563604832
Qwen3-8B,non_thinking,9,logistic_precision,higher,-0.015329115329115281,-0.14024650966339394,-0.10185185185185175
Qwen3-8B,non_thinking,9,logistic_recall,higher,-0.024242424242424197,-0.250932930669947,-0.18518518518518534
Qwen3-8B,non_thinking,9,mean_bhattacharyya,higher,-3.3217370056544033,0.24848484848484845,-19.373102291866584
Qwen3-8B,non_thinking,9,min_bhattacharyya,higher,-2.1120399498578246,-0.8109906863144085,-13.179193794727325
Qwen3-8B,non_thinking,9,nc2_class_cosine_deviation,lower,-0.026019940982697144,-0.8424242424242423,-0.16572950076725756
Qwen3-8B,non_thinking,9,ncc_recall,higher,-0.0848484848484848,-0.8124038404635959,-0.5925925925925924
Qwen3-8B,non_thinking,9,silhouette_cosine,higher,-0.06957725026842311,-0.11515151515151514,-0.4348865834375223
Qwen3-8B,non_thinking,9,within_trace,lower,-16.919739509351228,0.06666666666666665,-26.122782389322992
Qwen3-8B,native_thinking,9,centroid_nearest_squared,higher,-34.06585536147604,-0.23780929899445064,-225.78111012776696
Qwen3-8B,native_thinking,9,class_nc1_ratio,lower,-0.6499739334270205,-0.17575757575757575,-6.046871125280889
Qwen3-8B,native_thinking,9,fisher_nearest,higher,-0.016969029348084107,-0.38181818181818183,-0.11124579278316007
Qwen3-8B,native_thinking,9,logistic_f1,higher,-0.036938809853248294,-0.35757575757575755,-0.3019078416137238
Qwen3-8B,native_thinking,9,logistic_precision,higher,-0.021222666222666164,-0.18845071854082002,-0.1941900691900692
Qwen3-8B,native_thinking,9,logistic_recall,higher,-0.04377104377104373,-0.5046751130152641,-0.3703703703703702
Qwen3-8B,native_thinking,9,mean_bhattacharyya,higher,-0.18188018582083937,-0.34545454545454546,-1.206466387819361
Qwen3-8B,native_thinking,9,min_bhattacharyya,higher,-0.13786807728536193,-0.38415348299103563,-0.935051202774048
Qwen3-8B,native_thinking,9,nc2_class_cosine_deviation,lower,-0.008986445333219156,-0.32121212121212117,-0.054654233073317515
