model_label,seed,gold_count,layer,normalized_depth,clean_correct,clean_absolute_error,absolute_error_specificity,candidate_absolute_error_damage_from_clean,control_absolute_error_damage_from_clean,accuracy_damage_specificity,candidate_correct_damage_from_clean,control_correct_damage_from_clean
Gemma4-E4B,1262,2,28,0.6829268292682927,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,2,32,0.7804878048780488,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,2,36,0.8780487804878049,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,2,40,0.975609756097561,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,2,41,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,3,0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,3,4,0.0975609756097561,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,3,8,0.1951219512195122,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,3,9,0.2195121951219512,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,3,12,0.2926829268292683,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,3,16,0.3902439024390244,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,3,20,0.4878048780487805,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,3,24,0.5853658536585366,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,3,28,0.6829268292682927,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,3,32,0.7804878048780488,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,3,36,0.8780487804878049,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,3,40,0.975609756097561,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,3,41,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,4,0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,4,4,0.0975609756097561,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,4,8,0.1951219512195122,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,4,9,0.2195121951219512,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,4,12,0.2926829268292683,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,4,16,0.3902439024390244,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,4,20,0.4878048780487805,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,4,24,0.5853658536585366,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,4,28,0.6829268292682927,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,4,32,0.7804878048780488,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,4,36,0.8780487804878049,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,4,40,0.975609756097561,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,4,41,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,5,0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,5,4,0.0975609756097561,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,5,8,0.1951219512195122,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,5,9,0.2195121951219512,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,5,12,0.2926829268292683,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,5,16,0.3902439024390244,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,5,20,0.4878048780487805,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,5,24,0.5853658536585366,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,5,28,0.6829268292682927,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,5,32,0.7804878048780488,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,5,36,0.8780487804878049,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,5,40,0.975609756097561,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,5,41,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,6,0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,6,4,0.0975609756097561,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,6,8,0.1951219512195122,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,6,9,0.2195121951219512,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,6,12,0.2926829268292683,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,6,16,0.3902439024390244,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,6,20,0.4878048780487805,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,6,24,0.5853658536585366,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,6,28,0.6829268292682927,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,6,32,0.7804878048780488,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,6,36,0.8780487804878049,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,6,40,0.975609756097561,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,6,41,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,7,0,0.0,0.0,2.0,1.0,0.0,-1.0,-0.0,0.0,0.0
Gemma4-E4B,1262,7,4,0.0975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,7,8,0.1951219512195122,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,7,9,0.2195121951219512,0.0,2.0,-1.0,-1.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,7,12,0.2926829268292683,0.0,2.0,0.0,-1.0,-1.0,-0.0,0.0,0.0
Gemma4-E4B,1262,7,16,0.3902439024390244,0.0,2.0,0.0,-1.0,-1.0,-0.0,0.0,0.0
Gemma4-E4B,1262,7,20,0.4878048780487805,0.0,2.0,-1.0,-1.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,7,24,0.5853658536585366,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,7,28,0.6829268292682927,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,7,32,0.7804878048780488,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,7,36,0.8780487804878049,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,7,40,0.975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,7,41,1.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,8,0,0.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,8,4,0.0975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,8,8,0.1951219512195122,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,8,9,0.2195121951219512,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,8,12,0.2926829268292683,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,8,16,0.3902439024390244,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,8,20,0.4878048780487805,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,8,24,0.5853658536585366,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,8,28,0.6829268292682927,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,8,32,0.7804878048780488,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,8,36,0.8780487804878049,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,8,40,0.975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,8,41,1.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,9,0,0.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,9,4,0.0975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,9,8,0.1951219512195122,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,9,9,0.2195121951219512,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,9,12,0.2926829268292683,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,9,16,0.3902439024390244,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,9,20,0.4878048780487805,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,9,24,0.5853658536585366,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,9,28,0.6829268292682927,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,9,32,0.7804878048780488,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,9,36,0.8780487804878049,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,9,40,0.975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,9,41,1.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,10,0,0.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,10,4,0.0975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,10,8,0.1951219512195122,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,10,9,0.2195121951219512,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,10,12,0.2926829268292683,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,10,16,0.3902439024390244,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,10,20,0.4878048780487805,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,10,24,0.5853658536585366,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,10,28,0.6829268292682927,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,10,32,0.7804878048780488,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,10,36,0.8780487804878049,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,10,40,0.975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,10,41,1.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,2,0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,2,4,0.0975609756097561,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,2,8,0.1951219512195122,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,2,9,0.2195121951219512,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,2,12,0.2926829268292683,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,2,16,0.3902439024390244,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,2,20,0.4878048780487805,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,2,24,0.5853658536585366,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,2,28,0.6829268292682927,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,2,32,0.7804878048780488,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,2,36,0.8780487804878049,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,2,40,0.975609756097561,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,2,41,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,3,0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,3,4,0.0975609756097561,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,3,8,0.1951219512195122,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,3,9,0.2195121951219512,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,3,12,0.2926829268292683,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,3,16,0.3902439024390244,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,3,20,0.4878048780487805,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,3,24,0.5853658536585366,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,3,28,0.6829268292682927,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,3,32,0.7804878048780488,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,3,36,0.8780487804878049,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,3,40,0.975609756097561,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,3,41,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,4,0,0.0,1.0,0.0,-1.0,0.0,1.0,-1.0,0.0,1.0
Gemma4-E4B,1263,4,4,0.0975609756097561,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,4,8,0.1951219512195122,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,4,9,0.2195121951219512,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,4,12,0.2926829268292683,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,4,16,0.3902439024390244,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,4,20,0.4878048780487805,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,4,24,0.5853658536585366,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,4,28,0.6829268292682927,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,4,32,0.7804878048780488,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,4,36,0.8780487804878049,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,4,40,0.975609756097561,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,4,41,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,5,0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,5,4,0.0975609756097561,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,5,8,0.1951219512195122,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,5,9,0.2195121951219512,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,5,12,0.2926829268292683,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,5,16,0.3902439024390244,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,5,20,0.4878048780487805,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,5,24,0.5853658536585366,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,5,28,0.6829268292682927,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,5,32,0.7804878048780488,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,5,36,0.8780487804878049,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,5,40,0.975609756097561,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,5,41,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,6,0,0.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,6,4,0.0975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,6,8,0.1951219512195122,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,6,9,0.2195121951219512,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,6,12,0.2926829268292683,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,6,16,0.3902439024390244,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,6,20,0.4878048780487805,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,6,24,0.5853658536585366,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,6,28,0.6829268292682927,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,6,32,0.7804878048780488,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,6,36,0.8780487804878049,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,6,40,0.975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,6,41,1.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,7,0,0.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,7,4,0.0975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,7,8,0.1951219512195122,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,7,9,0.2195121951219512,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,7,12,0.2926829268292683,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,7,16,0.3902439024390244,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,7,20,0.4878048780487805,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,7,24,0.5853658536585366,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,7,28,0.6829268292682927,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,7,32,0.7804878048780488,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,7,36,0.8780487804878049,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,7,40,0.975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,7,41,1.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,8,0,0.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,8,4,0.0975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,8,8,0.1951219512195122,0.0,2.0,1.0,1.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,8,9,0.2195121951219512,0.0,2.0,1.0,1.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,8,12,0.2926829268292683,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,8,16,0.3902439024390244,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,8,20,0.4878048780487805,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,8,24,0.5853658536585366,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,8,28,0.6829268292682927,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,8,32,0.7804878048780488,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,8,36,0.8780487804878049,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,8,40,0.975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,8,41,1.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,9,0,0.0,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,9,4,0.0975609756097561,0.0,3.0,-1.0,-1.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,9,8,0.1951219512195122,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,9,9,0.2195121951219512,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,9,12,0.2926829268292683,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,9,16,0.3902439024390244,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,9,20,0.4878048780487805,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,9,24,0.5853658536585366,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,9,28,0.6829268292682927,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,9,32,0.7804878048780488,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,9,36,0.8780487804878049,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,9,40,0.975609756097561,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,9,41,1.0,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,10,0,0.0,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,10,4,0.0975609756097561,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,10,8,0.1951219512195122,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,10,9,0.2195121951219512,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,10,12,0.2926829268292683,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,10,16,0.3902439024390244,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,10,20,0.4878048780487805,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,10,24,0.5853658536585366,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,10,28,0.6829268292682927,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,10,32,0.7804878048780488,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,10,36,0.8780487804878049,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,10,40,0.975609756097561,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1263,10,41,1.0,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Qwen3-8B,1254,2,0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Qwen3-8B,1254,2,4,0.1142857142857142,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Qwen3-8B,1254,2,8,0.2285714285714285,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Qwen3-8B,1254,2,12,0.3428571428571428,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Qwen3-8B,1254,2,16,0.4571428571428571,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Qwen3-8B,1254,2,20,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Qwen3-8B,1254,2,24,0.6857142857142857,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Qwen3-8B,1254,2,28,0.8,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Qwen3-8B,1254,2,32,0.9142857142857144,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Qwen3-8B,1254,2,35,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Qwen3-8B,1254,3,0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Qwen3-8B,1254,3,4,0.1142857142857142,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
