endpoint,model_label,mode,analysis_group,selector,token_site,layer,retained_labels,retained_class_count,discovery_oof_logistic_balanced_accuracy,discovery_oof_ncc_balanced_accuracy,discovery_selection_score,discovery_oof_rows,discovery_fold_count,discovery_pca_components_min,discovery_pca_components_max,confirmation_logistic_balanced_accuracy,confirmation_ncc_balanced_accuracy,confirmation_class_balanced_snr,confirmation_class_balanced_snr_db,confirmation_signal_power,confirmation_noise_power,confirmation_rows,confirmation_seed_count,confirmation_support_min,confirmation_support_max,confirmation_pca_components,chance_balanced_accuracy
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,14,1 2 3 4 5 6 7 8 9 10,10,0.6129626930408232,0.5498637564324989,0.581413224736661,1045,5,16,16,0.63508517746764,0.5633071277810083,0.27928386960304236,-5.539541468077203,3.329127550125122,11.920228528976441,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,15,1 2 3 4 5 6 7 8 9 10,10,0.5891632791824575,0.5644968250412339,0.5768300521118457,1045,5,16,16,0.6486012093213585,0.580564975447438,0.26896058126827443,-5.703113653214271,3.18701434135437,11.84937334060669,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,16,1 2 3 4 5 6 7 8 9 10,10,0.7646439228488111,0.7018433405173046,0.7332436316830578,1045,5,16,16,0.7802990378195601,0.7180194778273136,0.38879550996788104,-4.102787591969786,4.106846809387207,10.562999582290649,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,17,1 2 3 4 5 6 7 8 9 10,10,0.6490486874905285,0.5917379673570127,0.6203933274237705,1045,5,16,16,0.5896759734875406,0.5564036742693459,0.3011555604916672,-5.212091136703774,3.3933098316192627,11.267631340026856,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,18,1 2 3 4 5 6 7 8 9 10,10,0.6005239989442547,0.5486729098880583,0.5745984544161564,1045,5,16,16,0.571450956796106,0.5239045761452478,0.2818442228855908,-5.499908627228881,3.2747035026550293,11.618842029571534,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,19,1 2 3 4 5 6 7 8 9 10,10,0.6204716161407682,0.5342125714241147,0.5773420937824414,1045,5,16,16,0.5889536624238116,0.5765739915142901,0.28153456561651685,-5.504682767098092,3.215907335281372,11.422779750823974,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,20,1 2 3 4 5 6 7 8 9 10,10,0.5877142301414111,0.46560281047820806,0.5266585203098095,1045,5,16,16,0.6259592728995714,0.5399106765953781,0.27049953579852365,-5.67833475845074,3.065046787261963,11.331061172485352,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,21,1 2 3 4 5 6 7 8 9 10,10,0.6523192984990652,0.6124501469033014,0.6323847227011833,1045,5,16,16,0.6327267073722297,0.5846877005664318,0.371194027391356,-4.303990203083603,3.72088885307312,10.024107551574707,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,22,1 2 3 4 5 6 7 8 9 10,10,0.7938129863716185,0.6971251054645753,0.7454690459180968,1045,5,16,16,0.7837129315543494,0.6925055216342529,0.47974416875232184,-3.189902953711885,4.448365211486816,9.272369527816773,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,23,1 2 3 4 5 6 7 8 9 10,10,0.49191446425508445,0.4389381442425003,0.4654263042487924,1045,5,16,16,0.559503367900756,0.48598043871551333,0.23982782789011042,-6.201004259163453,2.8245863914489746,11.777558994293212,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,24,1 2 3 4 5 6 7 8 9 10,10,0.5085770070367741,0.4645128979576959,0.486544952497235,1045,5,16,16,0.5897541378604811,0.4836092292864681,0.22134079500486847,-6.549385345015643,2.746481418609619,12.40838327407837,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,25,1 2 3 4 5 6 7 8 9 10,10,0.4886126025939134,0.4505521958923042,0.46958239924310885,1045,5,16,16,0.534779592298249,0.5022779931511274,0.2198651455069235,-6.578436124480661,2.813427448272705,12.796150302886963,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,26,1 2 3 4 5 6 7 8 9 10,10,0.49487798604500677,0.45342245136954357,0.47415021870727514,1045,5,16,16,0.5118660350843186,0.49412728834184055,0.223522670912025,-6.506784217371241,2.907313585281372,13.006795120239257,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,27,1 2 3 4 5 6 7 8 9 10,10,0.48062850027168463,0.4535886374138115,0.4671085688427481,1045,5,16,16,0.4880660469298529,0.46942206446124357,0.21929792077240218,-6.5896548597570614,2.880237102508545,13.13390064239502,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,28,1 2 3 4 5 6 7 8 9 10,10,0.48567830106988125,0.47294207484897044,0.4793101879594258,1045,5,16,16,0.5323614341711356,0.4918580339643772,0.21532661069766101,-6.669022954667695,2.9228546619415283,13.574052238464356,519,10,5,100,16,0.1
